Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
com.ofcoder.klein.consensus.facade.sm.SMApplier,_apply,10 -> 11,3a28f2e4a93f6f196b00c0abc4a35e19081de25c -> a80c9c74640f96755975757cc0a47f58476b4f4b,"['https://github.com/shihuili1218/klein/commit/3a28f2e4a93f6f196b00c0abc4a35e19081de25c', 'https://github.com/shihuili1218/klein/commit/a80c9c74640f96755975757cc0a47f58476b4f4b', 'https://github.com/shihuili1218/klein/commit/d660108f05b2b5724a16fad5b47edb5d375fbe13', 'https://github.com/shihuili1218/klein/commit/9bc4db6fb05459f7172c6c45c7640b15303cf7f4']",17,7,10,23,6.0,6.0,13.0,13.0,14.0,14.0,3.0,2.0,14,"klein-consensus/klein-consensus-facade/src/main/java/com/ofcoder/klein/consensus/facade/sm/SMApplier.java: [Extract Class(5), Change Parameter Type(4), Change Variable Type(4), Move Attribute(3), Move Method(3), Move Class(2), Change Class Access Modifier(2), Rename Parameter(2), Add Parameter(2), Rename Variable(2), Remove Attribute Modifier(1), Remove Method Annotation(1), Move And Rename Method(1)]"
com.ofcoder.klein.consensus.paxos.core.LearnerImpl,loadSnapSync,10 -> 19,3a28f2e4a93f6f196b00c0abc4a35e19081de25c -> de11d0a58de0887d05518fdc45d3e600cd051b13,"['https://github.com/shihuili1218/klein/commit/3a28f2e4a93f6f196b00c0abc4a35e19081de25c', 'https://github.com/shihuili1218/klein/commit/de11d0a58de0887d05518fdc45d3e600cd051b13']",10,5,5,41,4.0,4.0,33.0,32.0,15.0,15.0,5.0,5.0,15,"klein-consensus/klein-consensus-paxos/src/main/java/com/ofcoder/klein/consensus/paxos/core/LearnerImpl.java: [Change Variable Type(12), Extract Class(11), Remove Method Annotation(8), Change Return Type(6), Change Parameter Type(6), Move Method(6), Rename Method(4), Add Method Annotation(3), Change Method Access Modifier(3), Add Parameter(3), Move Class(2), Change Attribute Type(2), Change Class Access Modifier(2), Rename Parameter(2), Rename Variable(2), Move Attribute(2), Move And Rename Method(2)]"
com.ofcoder.klein.consensus.paxos.core.LearnerImpl,handleConfirmRequest,10 -> 11,3a28f2e4a93f6f196b00c0abc4a35e19081de25c -> a80c9c74640f96755975757cc0a47f58476b4f4b,"['https://github.com/shihuili1218/klein/commit/8c3be34865096abc23aeae1263d09ceb8238d748', 'https://github.com/shihuili1218/klein/commit/3a28f2e4a93f6f196b00c0abc4a35e19081de25c', 'https://github.com/shihuili1218/klein/commit/a80c9c74640f96755975757cc0a47f58476b4f4b']",8,6,2,23,10.0,9.0,37.0,37.0,24.0,23.0,7.0,7.0,23,"klein-consensus/klein-consensus-paxos/src/main/java/com/ofcoder/klein/consensus/paxos/core/LearnerImpl.java: [Change Variable Type(12), Extract Class(11), Remove Method Annotation(8), Change Return Type(6), Change Parameter Type(6), Move Method(6), Rename Method(4), Add Method Annotation(3), Change Method Access Modifier(3), Add Parameter(3), Move Class(2), Change Attribute Type(2), Change Class Access Modifier(2), Rename Parameter(2), Rename Variable(2), Move Attribute(2), Move And Rename Method(2)]"
com.ofcoder.klein.consensus.paxos.core.LearnerImpl,apply,10 -> 11,3a28f2e4a93f6f196b00c0abc4a35e19081de25c -> a80c9c74640f96755975757cc0a47f58476b4f4b,"['https://github.com/shihuili1218/klein/commit/3a28f2e4a93f6f196b00c0abc4a35e19081de25c', 'https://github.com/shihuili1218/klein/commit/a80c9c74640f96755975757cc0a47f58476b4f4b', 'https://github.com/shihuili1218/klein/commit/de11d0a58de0887d05518fdc45d3e600cd051b13']",8,6,2,23,12.0,12.0,38.0,38.0,15.0,14.0,8.0,8.0,15,"klein-consensus/klein-consensus-paxos/src/main/java/com/ofcoder/klein/consensus/paxos/core/LearnerImpl.java: [Change Variable Type(12), Extract Class(11), Remove Method Annotation(8), Change Return Type(6), Change Parameter Type(6), Move Method(6), Rename Method(4), Add Method Annotation(3), Change Method Access Modifier(3), Add Parameter(3), Move Class(2), Change Attribute Type(2), Change Class Access Modifier(2), Rename Parameter(2), Rename Variable(2), Move Attribute(2), Move And Rename Method(2)]"
com.ofcoder.klein.consensus.paxos.core.ProposerImpl,init,10 -> 13,3a28f2e4a93f6f196b00c0abc4a35e19081de25c -> 6333a4b67647ae6c3985a658caa572619b14ac3a,"['https://github.com/shihuili1218/klein/commit/8c3be34865096abc23aeae1263d09ceb8238d748', 'https://github.com/shihuili1218/klein/commit/3a28f2e4a93f6f196b00c0abc4a35e19081de25c', 'https://github.com/shihuili1218/klein/commit/6333a4b67647ae6c3985a658caa572619b14ac3a']",5,4,1,25,10.0,9.0,12.0,12.0,19.0,19.0,1.0,1.0,22,"klein-consensus/klein-consensus-paxos/src/main/java/com/ofcoder/klein/consensus/paxos/core/ProposerImpl.java: [Extract Method(50), Change Variable Type(12), Change Parameter Type(8), Inline Method(7), Rename Parameter(4), Add Parameter(3), Rename Method(2), Rename Attribute(2), Change Attribute Type(2)]"
com.ofcoder.klein.consensus.paxos.core.LearnerImpl,shutdown,11 -> 16,a80c9c74640f96755975757cc0a47f58476b4f4b -> d660108f05b2b5724a16fad5b47edb5d375fbe13,"['https://github.com/shihuili1218/klein/commit/8c3be34865096abc23aeae1263d09ceb8238d748', 'https://github.com/shihuili1218/klein/commit/a80c9c74640f96755975757cc0a47f58476b4f4b', 'https://github.com/shihuili1218/klein/commit/d660108f05b2b5724a16fad5b47edb5d375fbe13']",11,7,4,8,2.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,3,"klein-consensus/klein-consensus-paxos/src/main/java/com/ofcoder/klein/consensus/paxos/core/LearnerImpl.java: [Add Parameter Modifier(12), Add Method Annotation(6), Move Method(3)]"
com.ofcoder.klein.consensus.paxos.core.sm.MasterSM,apply,19 -> 20,de11d0a58de0887d05518fdc45d3e600cd051b13 -> 39a22f256521422a620addd21213892ab8810f28,"['https://github.com/shihuili1218/klein/commit/8c3be34865096abc23aeae1263d09ceb8238d748', 'https://github.com/shihuili1218/klein/commit/de11d0a58de0887d05518fdc45d3e600cd051b13', 'https://github.com/shihuili1218/klein/commit/39a22f256521422a620addd21213892ab8810f28']",2,1,1,13,2.0,2.0,10.0,10.0,5.0,4.0,2.0,2.0,6,klein-consensus/klein-consensus-paxos/src/main/java/com/ofcoder/klein/consensus/paxos/core/sm/MasterSM.java: [Move Method(1)]
com.ofcoder.klein.consensus.paxos.core.DataAligner,_snapSync,10 -> 25,3a28f2e4a93f6f196b00c0abc4a35e19081de25c -> 819e564ec65dd3b519242614093c80ef965d113e,"['https://github.com/shihuili1218/klein/commit/3a28f2e4a93f6f196b00c0abc4a35e19081de25c', 'https://github.com/shihuili1218/klein/commit/819e564ec65dd3b519242614093c80ef965d113e', 'https://github.com/shihuili1218/klein/commit/9bc4db6fb05459f7172c6c45c7640b15303cf7f4']",19,9,10,8,12.0,12.0,24.0,22.0,29.0,29.0,3.0,4.0,29,"klein-consensus/klein-consensus-paxos/src/main/java/com/ofcoder/klein/consensus/paxos/core/DataAligner.java: [Extract Class(4), Move Method(4), Remove Method Annotation(4), Add Parameter(4), Change Parameter Type(2), Move And Rename Method(2), Change Return Type(2), Move Class(1), Move Attribute(1), Change Method Access Modifier(1)]"
