Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
org.apache.distributedlog.statestore.impl.mvcc.MVCCStoreImpl,processCompareOp,1280 -> 1282,cc9a7a96792bde6a44c5ae48de93f37334884578 -> 578de75b097c53d1be9a658a05faa829f354f103,"['https://github.com/apache/bookkeeper/commit/e7292cdcdc307d356bb63d55608a530487c74f96', 'https://github.com/apache/bookkeeper/commit/cc9a7a96792bde6a44c5ae48de93f37334884578', 'https://github.com/apache/bookkeeper/commit/578de75b097c53d1be9a658a05faa829f354f103', 'https://github.com/apache/bookkeeper/commit/37e2f2033c6bc8c354eeeedcb584dfc7ea62fcec']",0,0,0,188,8.0,7.0,19.0,19.0,6.0,6.0,4.0,4.0,5,"distributedlog-io/statestore/src/main/java/org/apache/distributedlog/statestore/impl/mvcc/MVCCStoreImpl.java: [Extract Method(200), Change Variable Type(8), Remove Method Modifier(6), Extract Variable(5), Add Parameter Annotation(5), Remove Variable Modifier(4), Change Parameter Type(4)]"
org.apache.bookkeeper.bookie.storage.ldb.SingleDirectoryDbLedgerStorage,fillReadAheadCache,1639 -> 1761,4939416c68f20c990d5c98ee19d59ba662f1b4a0 -> 4764c7637ecdcadfaddac74244d5c78449589c07,"['https://github.com/apache/bookkeeper/commit/4939416c68f20c990d5c98ee19d59ba662f1b4a0', 'https://github.com/apache/bookkeeper/commit/4764c7637ecdcadfaddac74244d5c78449589c07', 'https://github.com/apache/bookkeeper/commit/fe7bed386af725e44621b534a6c516b743a15716', 'https://github.com/apache/bookkeeper/commit/45871dccbb72a5aee30f7bbfaacfa0d6c2c202a5', 'https://github.com/apache/bookkeeper/commit/3f1b73968d1b921646f5cfd2a249382da49a3392', 'https://github.com/apache/bookkeeper/commit/4576ec98a8a1f1894f61d74ff834559868022d7d', 'https://github.com/apache/bookkeeper/commit/f5455f01584b1b0a592f020eed49d3cb774da0a9']",0,0,0,1,3.0,3.0,35.0,34.0,8.0,8.0,6.0,6.0,8,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/SingleDirectoryDbLedgerStorage.java: [Extract Class(48), Move Attribute(35), Add Attribute Modifier(22), Move Method(12), Move Class(1)]"
org.apache.bookkeeper.proto.PerChannelBookieClient,addEntry,1181 -> 1213,0ab3ea0bab5c3d3fe0c84c8a3843467f0bea31cd -> bba1c6f5d0d92d647467438876cfa32b699780f6,"['https://github.com/apache/bookkeeper/commit/74f795136c1fff3badb29fc982d0cc2d43096b45', 'https://github.com/apache/bookkeeper/commit/814edb69dda698e6f719bf4b0c970c206064f606', 'https://github.com/apache/bookkeeper/commit/79f359ff9b77cfce23d52d7a99715768497ee00f', 'https://github.com/apache/bookkeeper/commit/70e4bbe437f81f2b226480d7c20999737f686787', 'https://github.com/apache/bookkeeper/commit/496843893dfb91c237cbd5ae1f245f90304ea34b', 'https://github.com/apache/bookkeeper/commit/e202d955a022a501ea49bc5906c36b38bdbc50df', 'https://github.com/apache/bookkeeper/commit/0ab3ea0bab5c3d3fe0c84c8a3843467f0bea31cd', 'https://github.com/apache/bookkeeper/commit/bba1c6f5d0d92d647467438876cfa32b699780f6']",0,0,0,12,10.0,9.0,30.0,30.0,24.0,24.0,5.0,5.0,26,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java: [Extract Method(245), Inline Variable(86), Extract And Move Method(37), Parameterize Variable(28), Remove Variable Modifier(20), Remove Class Modifier(14), Add Parameter(12), Rename Method(8), Change Variable Type(8), Remove Parameter(6), Rename Variable(4), Move And Rename Method(4), Add Parameter Modifier(4), Add Method Annotation(3), Change Method Access Modifier(2)]"
org.apache.bookkeeper.client.LedgerHandle,doAsyncCloseInternal,1930 -> 2277,6bf69714ed2e336499bec7d3513773bf8a4f2a02 -> 26120e0436d0076bf7990b5cea1e41a3e287af04,"['https://github.com/apache/bookkeeper/commit/653dd6d733e9022a6189a2c8546bb8e3afa22715', 'https://github.com/apache/bookkeeper/commit/d11665de31b5ee6969128062569f2081b5d9cf79', 'https://github.com/apache/bookkeeper/commit/e79f8736a7dfc2c7191455e4e88b85a85f0472bf', 'https://github.com/apache/bookkeeper/commit/6cfecea6c3e2b6e327fb53ac85f1894df81a10b2', 'https://github.com/apache/bookkeeper/commit/21366fee0e43e69591a03d7b517cf66dff2861d9', 'https://github.com/apache/bookkeeper/commit/bd50cacd2b759d53b06a2356c5a9369b6100d635', 'https://github.com/apache/bookkeeper/commit/c682ecb076c9cf8b845917244acfc2bc575f4b9d', 'https://github.com/apache/bookkeeper/commit/46171e67e526702487641438144f28b7eb1aa07b', 'https://github.com/apache/bookkeeper/commit/7ec196624f0cd0cd1d57b47d24d35788adfcbcde', 'https://github.com/apache/bookkeeper/commit/9279dcc13b95406dbcb7a333fcb8a8961f52bf16', 'https://github.com/apache/bookkeeper/commit/6bf69714ed2e336499bec7d3513773bf8a4f2a02', 'https://github.com/apache/bookkeeper/commit/26120e0436d0076bf7990b5cea1e41a3e287af04', 'https://github.com/apache/bookkeeper/commit/0b93249d25419de9714f22c396d371940be448f9', 'https://github.com/apache/bookkeeper/commit/4dc426000d35a93ee0681c0c0124d4b1d3c53ad8', 'https://github.com/apache/bookkeeper/commit/abf1a96e38bb74f7f7a47e9b6f2b337bd07d622f', 'https://github.com/apache/bookkeeper/commit/05ca058444e83a349d3a002b8d893817691f36b0', 'https://github.com/apache/bookkeeper/commit/21357087f08b57a530c94591121b9803b5a486e5', 'https://github.com/apache/bookkeeper/commit/2c5d98ebbe1ff8e935c4efd29aa92f37341452ec', 'https://github.com/apache/bookkeeper/commit/c6f27f0240b8561501f2d2203473062a962b158d']",0,0,0,57,4.0,2.0,54.0,60.0,2.0,2.0,1.0,1.0,1,"bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java: [Extract Method(46), Rename Variable(20), Change Variable Type(14), Extract Variable(9), Remove Variable Modifier(6), Rename Method(4), Add Variable Modifier(4), Replace Attribute With Variable(4), Replace Variable With Attribute(4), Add Parameter(4), Add Attribute Annotation(3), Change Attribute Access Modifier(2), Remove Parameter Modifier(2), Change Return Type(2), Remove Parameter(2), Add Method Modifier(1), Move And Rename Method(1)]"
org.apache.bookkeeper.meta.LegacyHierarchicalLedgerManagerFactory,newLedgerIdGenerator,847 -> 1181,057af8dbce6c08794eb8b46ca52ca13f222d9bbb -> 0ab3ea0bab5c3d3fe0c84c8a3843467f0bea31cd,"['https://github.com/apache/bookkeeper/commit/057af8dbce6c08794eb8b46ca52ca13f222d9bbb', 'https://github.com/apache/bookkeeper/commit/0ab3ea0bab5c3d3fe0c84c8a3843467f0bea31cd', 'https://github.com/apache/bookkeeper/commit/3446c2cdb9c49ab5f547657a5d12e92022b56721', 'https://github.com/apache/bookkeeper/commit/4ee8c0411878689417c39b7027899ed7ce815e7e']",0,0,0,33,5.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LegacyHierarchicalLedgerManagerFactory.java: [Pull Up Method(6), Pull Up Attribute(3), Extract Superclass(1)]"
org.apache.bookkeeper.bookie.EntryLogger,internalReadEntry,1210 -> 2007,a671d92441c222052f9a5cdcb396a343d60882e5 -> 9a0da5c5a667704afbb120c029cf1bb309ac985f,"['https://github.com/apache/bookkeeper/commit/a671d92441c222052f9a5cdcb396a343d60882e5', 'https://github.com/apache/bookkeeper/commit/9a0da5c5a667704afbb120c029cf1bb309ac985f', 'https://github.com/apache/bookkeeper/commit/ed7ca37e96639b8d7105653e971c1bd1b4533f8a']",0,0,0,28,4.0,4.0,36.0,22.0,15.0,7.0,6.0,4.0,15,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java: [Extract Method(65), Change Method Access Modifier(8), Change Class Access Modifier(2)]"
org.apache.bookkeeper.stream.cli.commands.table.CreateTableCommand,CreateTableCommand,1759 -> 2485,2aad54347870bddc03aa071c67eac18a23beadff -> c1847af5a6d75436aafd13501cb15973ea6b4995,"['https://github.com/apache/bookkeeper/commit/2aad54347870bddc03aa071c67eac18a23beadff', 'https://github.com/apache/bookkeeper/commit/c1847af5a6d75436aafd13501cb15973ea6b4995', 'https://github.com/apache/bookkeeper/commit/77a6adb3786cc1d507191a332c944c37213d5ab8']",0,0,0,101,3.0,1.0,3.0,3.0,6.0,6.0,1.0,1.0,6,"tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/commands/table/CreateTableCommand.java: [Change Variable Type(2), Move Method(2)]"
org.apache.distributedlog.stream.storage.impl.metadata.RootRangeStoreImpl,getNamespace,1338 -> 1376,02352236951a37f4981b0b1585444392f2ad92ee -> ef6f8719fe697458e50f8c9cf07c1ec07427acb9,"['https://github.com/apache/bookkeeper/commit/02352236951a37f4981b0b1585444392f2ad92ee', 'https://github.com/apache/bookkeeper/commit/ef6f8719fe697458e50f8c9cf07c1ec07427acb9']",0,0,0,75,4.0,3.0,12.0,12.0,6.0,6.0,3.0,3.0,6,"storage/impl/src/main/java/org/apache/distributedlog/stream/storage/impl/metadata/RootRangeStoreImpl.java: [Extract Method(65), Change Variable Type(8), Change Return Type(8), Remove Method Annotation(6), Inline Variable(5), Rename Method(4), Rename Variable(4), Rename Parameter(4), Extract Variable(3), Add Parameter(3), Remove Parameter(3), Change Method Access Modifier(2)]"
org.apache.bookkeeper.bookie.IndexInMemPageMgr,IndexInMemPageMgr,928 -> 1212,387dc83d6d2db6a1d30bac3216a92f875083d144 -> 3ba705057ecafb0529676603ae1d2c3f266362a0,"['https://github.com/apache/bookkeeper/commit/69620e6561196975295752175b01354877a9fdde', 'https://github.com/apache/bookkeeper/commit/057af8dbce6c08794eb8b46ca52ca13f222d9bbb', 'https://github.com/apache/bookkeeper/commit/387dc83d6d2db6a1d30bac3216a92f875083d144', 'https://github.com/apache/bookkeeper/commit/3ba705057ecafb0529676603ae1d2c3f266362a0']",0,0,0,28,6.0,5.0,26.0,26.0,6.0,6.0,2.0,2.0,5,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java: [Extract Method(32), Change Return Type(12), Change Parameter Type(8), Add Attribute Modifier(4), Add Parameter(3), Rename Method(2)]"
org.apache.bookkeeper.bookie.Bookie$SyncThread,SyncThread,60 -> 270,4049d4c2b115f81008ef7a3920fd9153ced2f53c -> ec977dbe1e7bfb56dc93b6ba72d11f0468345668,"['https://github.com/apache/bookkeeper/commit/4049d4c2b115f81008ef7a3920fd9153ced2f53c', 'https://github.com/apache/bookkeeper/commit/ec977dbe1e7bfb56dc93b6ba72d11f0468345668']",0,0,0,41,1.0,1.0,7.0,5.0,3.0,2.0,2.0,1.0,3,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java: [Merge Parameter(7), Extract Class(4), Add Parameter(3), Add Attribute Modifier(2)]"
