Class,Method,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
io.microraft.impl.SnapshotTest,when_snapshotIsTaken_then_nextEntryIsCommitted,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,10.0,9.0,30.0,29.0,20.0,19.0,5.0,5.0,20,"microraft/src/test/java/io/microraft/impl/SnapshotTest.java: [Change Variable Type(32), Change Thrown Exception Type(22), Rename Variable(20), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl,scheduleHeartbeatTask,7 -> 55,c636857fb9cd1e69040ad32c2faffa75b56454e3 -> ef2790fdc993517ccd2b006643f94f8a8fcf9b79,0,0,0,29,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2,microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Extract Method(13)]
io.microraft.impl.LocalQueryTest,when_queryFromSlowFollower_thenEventuallyReadLatestValue,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,8.0,8.0,18.0,17.0,17.0,17.0,1.0,1.0,17,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.local.LocalRaftGroup,getNode,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.RaftTest,testReplicateEntriesSequentially,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,9.0,8.0,26.0,25.0,19.0,18.0,4.0,4.0,19,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_leaderCrashes_then_theFollowerWithLongestLogBecomesLeader,35 -> 76,fa028e3ecbeda596a4ab928d0c662b65e30a78f2 -> 5d0b0cda3290bc89c94c6a957c3dfff38fc6ec9a,0,0,0,16,8.0,9.0,42.0,38.0,24.0,21.0,6.0,5.0,23,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.store.sqlite.RaftSqliteStore,flush,193 -> 208,b71901cde4e295904f65604e4de491153ad5706a -> 8bec871527991cd727d6454f225d12dc80f62095,0,0,0,19,1.0,0.0,8.0,3.0,3.0,1.0,2.0,1.0,8,"microraft-store-sqlite/src/main/java/io/microraft/store/sqlite/RaftSqliteStore.java: [Extract Method(8), Rename Parameter(4), Add Parameter(3), Rename Method(2)] microraft-store-sqlite/src/test/java/io/microraft/store/sqlite/RaftSqliteStoreTest.java: [Add Thrown Exception Type(3)]"
io.microraft.impl.LinearizableQueryTest,when_leaderDemotesToFollowerWhileThereIsOngoingQuery_then_queryFails,47 -> 81,828162a2f0d2207cfbe8837b9e290caac2cf72eb -> 65fbc632fc094c16e2f095a918f7a90476f6d5f6,0,0,0,60,11.0,11.0,18.0,15.0,17.0,17.0,2.0,2.0,23,"microraft/src/test/java/io/microraft/impl/LinearizableQueryTest.java: [Change Variable Type(26), Extract Variable(12), Rename Variable(4), Remove Variable Modifier(2), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,testReplicateEntriesInParallel,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,9.0,8.0,46.0,45.0,24.0,23.0,9.0,9.0,24,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LeadershipTransferTest,when_leadershipTransferCompleted_then_oldLeaderCannotReplicate,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,15.0,14.0,10.0,11.0,2.0,2.0,10,"microraft/src/test/java/io/microraft/impl/LeadershipTransferTest.java: [Inline Variable(22), Change Variable Type(8), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LinearizableQueryTest,when_newCommitIsDoneWhileThereIsWaitingQuery_then_queryRunsAfterNewCommit,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,7.0,7.0,17.0,16.0,17.0,17.0,1.0,1.0,17,"microraft/src/test/java/io/microraft/impl/LinearizableQueryTest.java: [Change Variable Type(26), Extract Variable(12), Rename Variable(4), Remove Variable Modifier(2), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.MembershipChangeTest,when_replicatedMembershipChangeIsReverted_then_itCanBeCommittedOnSecondReplicate,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,12.0,13.0,41.0,40.0,27.0,31.0,2.0,2.0,27,"microraft/src/test/java/io/microraft/impl/MembershipChangeTest.java: [Change Thrown Exception Type(28), Change Variable Type(24), Rename Variable(16), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_leaderStaysInMinority_then_itDemotesItselfToFollower,78 -> 81,2d0988d4249af4c41f7fa4af89071fb2c466eee0 -> 65fbc632fc094c16e2f095a918f7a90476f6d5f6,0,0,0,60,7.0,7.0,19.0,13.0,11.0,11.0,2.0,2.0,10,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LinearizableQueryTest,when_linearizableQueryIsIssuedWithFurtherCommitIndex_then_itReadsLastState,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,7.0,7.0,14.0,13.0,12.0,11.0,2.0,2.0,12,"microraft/src/test/java/io/microraft/impl/LinearizableQueryTest.java: [Change Variable Type(26), Extract Variable(12), Rename Variable(4), Remove Variable Modifier(2), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.local.LocalRaftGroup,getLeaderEndpoint,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,4.0,2.0,17.0,16.0,4.0,4.0,5.0,5.0,4,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.MembershipChangeTest,when_leaderFailsWhileLeavingRaftGroup_othersCommitTheMembershipChange,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,11.0,11.0,34.0,33.0,23.0,24.0,5.0,5.0,23,"microraft/src/test/java/io/microraft/impl/MembershipChangeTest.java: [Change Thrown Exception Type(28), Change Variable Type(24), Rename Variable(16), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.local.LocalRaftGroup,terminateNode,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,3.0,4.0,9.0,8.0,4.0,6.0,3.0,1.0,4,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.RaftTest,testReplicateEntriesInParallel,35 -> 81,fa028e3ecbeda596a4ab928d0c662b65e30a78f2 -> 65fbc632fc094c16e2f095a918f7a90476f6d5f6,0,0,0,60,8.0,8.0,45.0,40.0,23.0,22.0,9.0,8.0,24,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LeadershipTransferTest,when_leadershipTransferCompleted_then_newLeaderCanCommit,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,4.0,4.0,10.0,9.0,9.0,10.0,1.0,1.0,9,"microraft/src/test/java/io/microraft/impl/LeadershipTransferTest.java: [Inline Variable(22), Change Variable Type(8), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LocalQueryTest,when_queryFromFollower_withoutAnyCommit_thenReturnDefaultValue,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,9.0,8.0,11.0,11.0,1.0,1.0,11,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftNodeImpl,scheduleRaftStateSummaryPublishTask,2 -> 55,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> ef2790fdc993517ccd2b006643f94f8a8fcf9b79,0,0,0,29,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.local.LocalRaftGroup,createNewRaftNode,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,7.0,11.0,24.0,12.0,16.0,14.0,2.0,2.0,16,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.LeadershipTransferTest,when_leadershipTransferTriggeredDuringMembershipChange_then_leadershipTransferFails,2 -> 7,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> c636857fb9cd1e69040ad32c2faffa75b56454e3,0,0,0,15,7.0,7.0,17.0,17.0,16.0,15.0,2.0,2.0,16,"microraft/src/test/java/io/microraft/impl/LeadershipTransferTest.java: [Inline Variable(22), Change Variable Type(8), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_leaderStaysInMinorityDuringSplit_then_itCannotCommitNewEntries,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,12.0,11.0,59.0,58.0,29.0,29.0,10.0,10.0,29,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_leaderCrashes_then_theFollowerWithLongestLogBecomesLeader,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,9.0,8.0,43.0,42.0,23.0,24.0,6.0,6.0,23,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_leaderAppendsToMinority_then_itCannotCommit,200 -> 201,917edc604c329689ec9e247063951e8e728fc9ce -> a59b43f3f77930649804508fb8fa7cde1738d13e,6,0,6,1,10.0,9.0,29.0,26.0,27.0,21.0,4.0,4.0,19,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.state.RaftState,RaftState,2 -> 40,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 2987a2d8e875dc6ecf076434af2b0c78d938baf0,12,5,7,120,7.0,7.0,21.0,19.0,15.0,15.0,2.0,2.0,15,"microraft/src/main/java/io/microraft/impl/state/RaftState.java: [Change Return Type(8), Change Variable Type(6), Change Attribute Type(3), Rename Method(2), Change Parameter Type(2), Remove Parameter Modifier(2), Rename Parameter(2), Add Parameter(2), Extract And Move Method(2), Move Package(1), Move Class(1), Add Attribute Modifier(1), Change Method Access Modifier(1), Rename Attribute(1), Extract Class(1)] microraft/src/test/java/io/microraft/impl/state/RaftStateTest.java: [Move Package(1), Move Class(1)]"
io.microraft.impl.LeadershipTransferTest,when_leadershipTransferTriggeredDuringOperationsCommitted_then_leadershipTransferSucceeds,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,14.0,13.0,13.0,14.0,1.0,1.0,13,"microraft/src/test/java/io/microraft/impl/LeadershipTransferTest.java: [Inline Variable(22), Change Variable Type(8), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.MembershipChangeTest,when_thereIsNoCommitInTheCurrentTerm_then_cannotMakeMemberChange,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,4.0,4.0,12.0,11.0,8.0,8.0,2.0,2.0,8,"microraft/src/test/java/io/microraft/impl/MembershipChangeTest.java: [Change Thrown Exception Type(28), Change Variable Type(24), Rename Variable(16), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.LocalQueryTest,when_queryFromFollower_withLeaderLocalPolicy_thenFail,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,12.0,11.0,10.0,10.0,2.0,2.0,10,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_leaderDemotesToFollower_then_itShouldNotDeleteItsVote,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,9.0,8.0,10.0,9.0,1.0,1.0,10,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LeadershipTransferTest,when_secondLeadershipTransfersTriggeredForDifferentEndpoint_then_secondLeadershipTransferFails,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,17.0,16.0,10.0,12.0,2.0,2.0,10,"microraft/src/test/java/io/microraft/impl/LeadershipTransferTest.java: [Inline Variable(22), Change Variable Type(8), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LocalQueryTest,when_queryFromSplitLeaderWithLeaderLocal_then_readFailsAfterLeaderDemotesToFollower,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,7.0,7.0,25.0,24.0,16.0,16.0,3.0,3.0,16,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_thereAreTooManyInflightAppendedEntries_then_newAppendsAreRejected,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,7.0,7.0,19.0,18.0,14.0,14.0,3.0,3.0,14,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LinearizableQueryTest,when_newCommitIsDoneWhileThereIsWaitingQuery_then_queryRunsAfterNewCommit,35 -> 81,fa028e3ecbeda596a4ab928d0c662b65e30a78f2 -> 65fbc632fc094c16e2f095a918f7a90476f6d5f6,0,0,0,60,7.0,7.0,16.0,16.0,17.0,16.0,1.0,1.0,17,"microraft/src/test/java/io/microraft/impl/LinearizableQueryTest.java: [Extract Method(48), Change Variable Type(28), Rename Variable(8)]"
io.microraft.impl.LocalQueryTest,when_queryFromFollowerWithoutCommitIndex_onStableCluster_thenReadLatestValue,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,7.0,7.0,20.0,19.0,15.0,15.0,3.0,3.0,15,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LinearizableQueryTest,when_followerFallsBehind_then_queryIsExecutedOnLeaderWithAppendEntriesFailureResponse,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,8.0,9.0,21.0,19.0,17.0,17.0,2.0,2.0,17,"microraft/src/test/java/io/microraft/impl/LinearizableQueryTest.java: [Change Variable Type(26), Extract Variable(12), Rename Variable(4), Remove Variable Modifier(2), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.LeadershipTransferTest,when_targetEndpointCannotCatchesUpTheLeaderInTime_then_leadershipTransferFails,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,5.0,5.0,14.0,13.0,10.0,11.0,2.0,2.0,10,"microraft/src/test/java/io/microraft/impl/LeadershipTransferTest.java: [Inline Variable(22), Change Variable Type(8), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.LocalQueryTest,when_queryFromSlowFollower_thenReadStaleValue,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,8.0,8.0,15.0,14.0,16.0,16.0,1.0,1.0,16,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.local.LocalRaftGroup,initDiscovery,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,3.0,2.0,13.0,9.0,6.0,5.0,5.0,5.0,6,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.RaftNodeImpl,replicate,2 -> 26,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 2bb70f32a7a8535b1bcd71ea18c8f87687edc108,0,0,0,77,7.0,6.0,4.0,9.0,1.0,2.0,1.0,2.0,1,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.RaftTest,when_followerBecomesLeaderWithUncommittedEntries_then_thoseEntriesAreCommittedWithANewEntryOfCurrentTerm,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,10.0,9.0,45.0,44.0,24.0,24.0,5.0,5.0,24,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.RaftTest,when_followerAttemptsToReplicate_then_itFails,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,6.0,5.0,16.0,15.0,14.0,13.0,3.0,3.0,14,"microraft/src/test/java/io/microraft/impl/RaftTest.java: [Change Variable Type(44), Change Thrown Exception Type(32), Rename Variable(28), Extract Variable(3), Inline Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.local.LocalRaftGroup,allowMessagesToAll,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,4.0,4.0,9.0,3.0,4.0,2.0,3.0,1.0,4,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.RaftNodeImpl,toFollower,2 -> 56,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> 9fd7e935a9fef5f5642c8a075daa623e55fc3fa1,0,0,0,17,4.0,2.0,8.0,4.0,6.0,2.0,2.0,1.0,6,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.LinearizableQueryTest,when_multipleQueryLimitIsReachedBeforeHeartbeatAcks_then_noNewQueryIsAccepted,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,11.0,12.0,22.0,21.0,18.0,19.0,2.0,2.0,18,"microraft/src/test/java/io/microraft/impl/LinearizableQueryTest.java: [Change Variable Type(26), Extract Variable(12), Rename Variable(4), Remove Variable Modifier(2), Move Package(1), Move Class(1), Rename Method(1), Extract Superclass(1)]"
io.microraft.impl.LocalQueryTest,when_queryFromFollowerWithCommitIndex_onStableCluster_thenReadLatestValue,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,7.0,7.0,20.0,19.0,15.0,15.0,3.0,3.0,15,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
io.microraft.impl.local.LocalRaftGroup,resetAllRulesFrom,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,899,558,341,28,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3,"microraft/src/test/java/io/microraft/impl/local/LocalRaftGroup.java: [Change Variable Type(12), Rename Variable(12), Change Parameter Type(10), Change Return Type(6), Extract Method(4), Rename Method(3), Rename Parameter(2), Move Package(1), Move Class(1), Rename Attribute(1), Change Attribute Type(1)]"
io.microraft.impl.RaftNodeImpl,sendSnapshotChunks,2 -> 4,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fbf5ed462fffe96bf67bb37057d47a5864152403,0,0,0,25,14.0,14.0,32.0,29.0,39.0,40.0,9.0,9.0,39,"microraft/src/main/java/io/microraft/impl/RaftNodeImpl.java: [Change Variable Type(44), Extract Method(30), Change Return Type(12), Extract Variable(12), Change Parameter Type(10), Rename Parameter(10), Rename Variable(8), Replace Pipeline With Loop(6), Add Parameter(6), Move Method(6), Extract And Move Method(6), Remove Parameter(5), Rename Method(4), Move And Rename Class(2), Modify Class Annotation(2), Inline Method(2), Parameterize Variable(2), Add Method Annotation(2), Rename Attribute(2), Move And Rename Method(2), Change Method Access Modifier(2), Move Package(1), Move Class(1), Merge Class(1), Change Attribute Type(1), Remove Method Annotation(1), Remove Method Modifier(1)]"
io.microraft.impl.LocalQueryTest,when_queryFromLeaderWithoutCommitIndex_onStableCluster_thenReadLatestValue,2 -> 35,e5986d0d194c1ec29e4332ea08b4a709a9936a3d -> fa028e3ecbeda596a4ab928d0c662b65e30a78f2,0,0,0,28,6.0,6.0,13.0,12.0,12.0,12.0,2.0,2.0,12,"microraft/src/test/java/io/microraft/impl/LocalQueryTest.java: [Change Variable Type(16), Rename Method(3), Inline Variable(2), Rename Variable(2), Move Package(1), Move Class(1), Extract Superclass(1)]"
