Class,Type,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
io.scalecube.services.transport.ServiceTransport,interface,220 -> 222,4070bb003d753f87c4d536606e94dc8156e28904 -> 67f63473be9a10c2925846326bce46e03c755a0a,0,0,0,8,4.0,2.0,1.0,1.0,10.0,3.0,16.0,5.0,0.0,0.0,5.0,0.0,6.0,3.0,getServerTransport[  ] getClientTransport[  ] ,"services-transport/src/main/java/io/scalecube/services/transport/ServiceTransport.java: [Move Method(2), Change Method Access Modifier(1)]"
io.scalecube.services.Reflect,class,76 -> 81,0c9095a36da3fe6085115418badc5465b5020732 -> 2c9acc6480773ce1ca959d63dee91efb84d48424,95,1,94,7,8.0,4.0,1.0,1.0,28.0,21.0,135.0,64.0,0.0,0.0,36.0,35.0,19.0,18.0,requestType[ getParameterTypes():2 ] builder[  ] invoke[ getParameters():3 invoke():3 data():1 getType():1 isAssignableFrom():1 ] parameterizedType[ getClass():1 getActualTypeArguments():1 getGenericSuperclass():1 ] serviceName[ value():2 getName():1 getAnnotation():1 isNullOrEmpty():1 checkArgument():1 ] parameterizedReturnType[ forName():1 getActualTypeArguments():1 getGenericReturnType():1 getTypeName():1 ] serviceMethods[ value():2 filter():1 getName():1 stream():1 isAnnotationPresent():1 getAnnotation():1 isNullOrEmpty():1 identity():1 toMap():1 collect():1 getMethods():1 unmodifiableMap():1 ] serviceInterfaces[ filter():1 getClass():1 stream():1 isAnnotationPresent():1 getInterfaces():1 toList():1 collect():1 ] ,services/src/main/java/io/scalecube/services/Reflect.java: [Move Method(1)]
io.scalecube.services.discovery.ClusterMetadataDecoder,class,1270 -> 2014,e4c7145816c22cdd840a57925c69933da4b2fd26 -> 5b5116aceab4426d76c36d5c709a21e481d7f514,21,10,11,3,4.0,5.0,1.0,1.0,0.0,1.0,28.0,34.0,0.0,0.0,14.0,10.0,5.0,5.0,encodeMetadata[ propagate():1 error():1 writeValueAsString():1 ] decodeMetadata[ readValue():1 error():1 ] newObjectMapper[ withGetterVisibility():1 withCreatorVisibility():1 getDefaultVisibilityChecker():1 withFieldVisibility():1 configure():1 getSerializationConfig():1 withSetterVisibility():1 setVisibility():1 ] ,"services-discovery/src/main/java/io/scalecube/services/discovery/ClusterMetadataDecoder.java: [Extract Class(5), Move Method(3), Change Method Access Modifier(2), Move Attribute(1)]"
io.scalecube.services.discovery.ScalecubeServiceDiscovery$MonitorMBean,interface,4161 -> 4198,7670e1f66ba0745f1e68ff27d4efaf247342f6a3 -> b671cf09a7aee81f717e530413149eec85ac8027,0,0,0,2,0.0,0.0,1.0,1.0,45.0,10.0,12.0,7.0,0.0,0.0,0.0,0.0,10.0,5.0,getRecentServiceDiscoveryEventsAsString[  ] getServiceGroups[  ] getAddedGroupsAsString[  ] getServiceDiscoveryAsString[  ] getServiceGroup[  ] getRecentServiceDiscoveryEvents[  ] getServiceDiscovery[  ] getServiceGroupAsString[  ] getAddedGroups[  ] getServiceGroupsAsString[  ] ,services-discovery/src/main/java/io/scalecube/services/discovery/ScalecubeServiceDiscovery.java: [Move Method(8)]
io.scalecube.services.Microservices$GatewayBootstrap,innerclass,4320 -> 4681,8f2b88feeaae18a6553a5cc5e39c54b791716f6d -> 1af8169c10b409084cc0040e1a2ba7c04c62d704,172,88,84,48,5.0,4.0,1.0,1.0,0.0,0.0,24.0,37.0,0.0,0.0,24.0,21.0,5.0,8.0,gatewayAddresses[ unmodifiableMap():1 ] GatewayBootstrap[  ] start[ gatewayClass():2 flatMap():1 add():1 doOnSuccess():1 getPort():1 start():1 getHostString():1 getGateway():1 create():1 then():1 fromIterable():1 put():1 ] getAddress[ get():1 ] shutdown[ flatMap():1 then():1 fromIterable():1 ] ,"services/src/main/java/io/scalecube/services/Microservices.java: [Extract Method(16), Rename Variable(12), Remove Parameter(6), Rename Attribute(4), Add Parameter(3), Rename Method(2), Add Attribute Modifier(2)]"
io.scalecube.services.LocalServiceMethodInvoke,class,75 -> 76,45941c23796ff92e52a8a1ac6c7853dd6afa8ca7 -> 0c9095a36da3fe6085115418badc5465b5020732,0,0,0,3,8.0,8.0,1.0,1.0,19.0,4.0,72.0,48.0,0.0,0.0,21.0,16.0,18.0,12.0,invokeReturnsMono[ printStackTrace():1 invoke():1 ] decodeData[  ] toMessage[ data():1 build():1 equals():1 builder():1 ] fireAndForget[ invokeReturnsMono():1 decodeData():1 toObject():1 empty():1 ] requestResponse[ map():2 invokeReturnsMono():1 decodeData():1 toMessage():1 toObject():1 encodeData():1 ] requestStream[ map():2 decodeData():1 toMessage():1 toObject():1 invokeReturnsFlux():1 encodeData():1 ] toObject[ data():1 equals():1 ] requestChannel[ map():5 decodeData():1 toMessage():1 toObject():1 invokeReturnsFlux():1 encodeData():1 ] invokeReturnsFlux[ printStackTrace():1 invoke():1 ] encodeData[  ] ,"services/src/main/java/io/scalecube/services/LocalServiceMethodInvoke.java: [Inline Variable(15), Change Parameter Type(8), Rename Variable(4), Move Method(1)]"
io.scalecube.services.gateway.client.websocket.WebsocketGatewayClientTransport,class,4708 -> 4710,17f52137bc4428c0aea2cac124bed954083f66ae -> a3c68d7d3b3141c88808ebe237272142bce31ff7,18,10,8,67,20.0,19.0,1.0,1.0,33.0,33.0,126.0,126.0,0.0,0.0,56.0,55.0,18.0,18.0,encodeRequest[ encode():1 build():1 header():1 from():1 ] clientSession[ onWriteIdle():2 warn():2 onReadIdle():2 toMillis():2 toString():2 map():2 info():2 subscribe():1 toFuture():1 uri():1 onClose():1 doOnTerminate():1 websocket():1 get():1 getRootCause():1 connect():1 doOnError():1 ] onWriteIdle[ sendObject():1 subscribe():1 outbound():1 then():1 ] onReadIdle[ sendObject():1 subscribe():1 outbound():1 then():1 ] requestResponse[ cancel():1 doOnCancel():1 defer():1 doFinally():1 incrementAndGet():1 debug():1 asMono():1 then():1 encodeRequest():1 decodeData():1 removeProcessor():1 get():1 qualifier():1 doOnSubscribe():1 newMonoProcessor():1 map():1 send():1 ] create[ option():2 headers():1 set():1 apply():1 newConnection():1 clientSession():1 runOn():1 create():1 getAndUpdate():1 ] requestStream[ thenMany():1 cancel():1 doOnCancel():1 defer():1 doFinally():1 incrementAndGet():1 debug():1 asFlux():1 encodeRequest():1 decodeData():1 removeProcessor():1 get():1 qualifier():1 doOnSubscribe():1 newUnicastProcessor():1 map():1 send():1 ] WebsocketGatewayClientTransport[ create():1 ] requestChannel[ error():1 ] getRootCause[ getRootCause():1 getCause():1 ] close[ dispose():1 ] ,"services-gateway/src/main/java/io/scalecube/services/gateway/client/websocket/WebsocketGatewayClientTransport.java: [Move Method(4), Add Method Modifier(2)]"
io.scalecube.gateway.clientsdk.codec.ClientMessageCodec,interface,1788 -> 1860,e85a9c885c5a71b89e8ba0f3a448c92476faadf1 -> 40a526d6bfdeaff23a1807fafa0b8121764cbfeb,0,0,0,3,12.0,11.0,1.0,1.0,6.0,6.0,28.0,25.0,0.0,0.0,17.0,14.0,9.0,8.0,encode[  ] getDataCodec[  ] decodeData[ qualifier():3 data():2 getDataCodec():1 hasData():1 decode():1 error():1 toException():1 isError():1 slice():1 getErrorCode():1 build():1 toString():1 from():1 safeRelease():1 getErrorMessage():1 ] decode[  ] ,"src/main/java/io/scalecube/gateway/clientsdk/codec/ClientMessageCodec.java: [Extract Subclass(6), Remove Attribute Modifier(4), Push Down Method(3), Remove Class Modifier(2), Change Attribute Access Modifier(2), Change Type Declaration Kind(2), Change Method Access Modifier(2), Push Down Attribute(2)]"
io.scalecube.services.exceptions.mappers.DefaultErrorMapper,class,3609 -> 3614,913d7e582f45498d90bcd395ad0cd2e732406e5b -> 6d03ac9800427ea847ddd2d274cce4a4cba14642,0,0,0,4,12.0,12.0,1.0,1.0,3.0,3.0,47.0,47.0,0.0,0.0,15.0,13.0,12.0,12.0,toError[ parseInt():1 data():1 getErrorCode():1 qualifier():1 getQualifierAction():1 getErrorMessage():1 ] toMessage[ ofNullable():1 data():1 orElseGet():1 build():1 qualifier():1 builder():1 errorCode():1 getMessage():1 asError():1 ] DefaultErrorMapper[  ] ,"services-api/src/main/java/io/scalecube/services/exceptions/mappers/DefaultErrorMapper.java: [Add Method Annotation(4), Localize Parameter(4), Remove Method Modifier(2), Merge Parameter(2), Change Return Type(2), Move Method(1), Move And Rename Method(1)]"
io.scalecube.services.transport.rsocket.RSocketServiceTransport,class,3633 -> 3726,0fa935754a6aed977950d69c446adb75b2abb9fa -> 816023dcbeb728159f58abd90e0fb2ee5e7e137a,62,16,46,17,10.0,11.0,1.0,1.0,1.0,0.0,33.0,12.0,0.0,0.0,2.0,5.0,3.0,2.0,getServerTransport[  ] getMessageCodec[ contentType():1 put():1 ] getClientTransport[  ] ,"services-transport-rsocket/src/main/java/io/scalecube/services/transport/rsocket/RSocketServiceTransport.java: [Extract Class(5), Move Method(4), Remove Parameter(3)]"
