Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
com.facebook.presto.operator.scalar.annotations.ScalarImplementation$Parser,createTypeVariableConstraints,8225 -> 11009,9b6751b1bd51cc9d2b1c560804288ce2630264e3 -> d70b505b1430f032c5520e20517d231032f543c8,"['https://github.com/trinodb/trino/commit/60b96626bea0f842b4ffe72cef140c8099f0533d', 'https://github.com/trinodb/trino/commit/9b6751b1bd51cc9d2b1c560804288ce2630264e3', 'https://github.com/trinodb/trino/commit/d70b505b1430f032c5520e20517d231032f543c8']",0,0,0,20,8.0,7.0,35.0,35.0,20.0,20.0,9.0,9.0,20,"presto-main/src/main/java/com/facebook/presto/operator/scalar/annotations/ScalarImplementation.java: [Pull Up Method(4), Extract Superclass(3), Remove Method Modifier(2), Pull Up Attribute(2)]"
com.facebook.presto.hive.PrestoS3FileSystem$PrestoS3InputStream,read,2452 -> 3138,594b06c3e93a482dc162d2c49c9bd265795efb86 -> f9bd5f45cc7a9924dcef178b8a623ca30599e573,"['https://github.com/trinodb/trino/commit/1541c8d071e7e24049a1a625f723f2abd82e9651', 'https://github.com/trinodb/trino/commit/594b06c3e93a482dc162d2c49c9bd265795efb86', 'https://github.com/trinodb/trino/commit/f9bd5f45cc7a9924dcef178b8a623ca30599e573']",0,0,0,6,1.0,0.0,19.0,3.0,5.0,0.0,4.0,1.0,1,"presto-hive/src/main/java/com/facebook/presto/hive/PrestoS3FileSystem.java: [Extract Method(24), Rename Parameter(4), Add Parameter(3)]"
com.facebook.presto.TestRunLengthEncodedCursor,testAdvanceToNextPositionAdvancesValue,79 -> 114,bdbe10ebf846e677c2e91dc19d69bcd4468adf89 -> 526142c3fa4d48f6f545680bb9bd1485d69f7c94,"['https://github.com/trinodb/trino/commit/002c3e233911b1794815b686baeaf93dbba1eb4b', 'https://github.com/trinodb/trino/commit/bdbe10ebf846e677c2e91dc19d69bcd4468adf89', 'https://github.com/trinodb/trino/commit/526142c3fa4d48f6f545680bb9bd1485d69f7c94']",0,0,0,16,4.0,4.0,9.0,5.0,2.0,4.0,1.0,1.0,2,"src/test/java/com/facebook/presto/TestRunLengthEncodedCursor.java: [Extract Class(5), Move Method(3), Change Method Access Modifier(3)]"
com.facebook.presto.operator.WorkProcessorUtils,flatTransform,14163 -> 14189,20d222e2e9e038ef035224989466a204a58f3b33 -> e1ab5bf7d54646dc56350d2b5c8f046fe4f931a1,"['https://github.com/trinodb/trino/commit/3993e5a68fb66f358950a5c2dc459deb3cbb8959', 'https://github.com/trinodb/trino/commit/084f8682bda9f79599dc0496773bcd52799682c9', 'https://github.com/trinodb/trino/commit/20d222e2e9e038ef035224989466a204a58f3b33', 'https://github.com/trinodb/trino/commit/e1ab5bf7d54646dc56350d2b5c8f046fe4f931a1']",0,0,0,2,5.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,1,"presto-main/src/main/java/com/facebook/presto/operator/WorkProcessorUtils.java: [Extract Method(30), Localize Parameter(4)]"
com.facebook.presto.sql.gen.ByteCodeExpressionVisitor,visitInputReference,1886 -> 1892,f2d4f01a0a4ccf586e49f17371243e3c2aff6d34 -> 504c5ccaea9ed02c989e93ad72ed7cde28ff4636,"['https://github.com/trinodb/trino/commit/f2d4f01a0a4ccf586e49f17371243e3c2aff6d34', 'https://github.com/trinodb/trino/commit/504c5ccaea9ed02c989e93ad72ed7cde28ff4636', 'https://github.com/trinodb/trino/commit/b96bb2e626fc7e02833da683bab592ee2f73d780', 'https://github.com/trinodb/trino/commit/31606969b3041e9e858df73add7edb71ae3808e3', 'https://github.com/trinodb/trino/commit/5163c29c82384e0c78f9855176edef42da510687', 'https://github.com/trinodb/trino/commit/7069f7f600d5916fc1371884406133c0a2710291', 'https://github.com/trinodb/trino/commit/686ea66ce3a16a49b9e34513d0f0740b485a5cee', 'https://github.com/trinodb/trino/commit/34e25649e84f1c074d04a430628dda4ef920894e', 'https://github.com/trinodb/trino/commit/c79cf625364447ee5aea18c141354d408fdd48aa', 'https://github.com/trinodb/trino/commit/609b14f3d28f27d33492acbc17fd2fd15b77bf58', 'https://github.com/trinodb/trino/commit/fb2d167ad8b2c97fc9deb0aa310190db5f4b054f']",0,0,0,8,12.0,12.0,69.0,69.0,17.0,14.0,11.0,11.0,17,"presto-main/src/main/java/com/facebook/presto/sql/gen/ByteCodeExpressionVisitor.java: [Move Method(2), Move And Rename Class(1), Change Class Access Modifier(1), Remove Class Modifier(1)]"
com.facebook.presto.transaction.TransactionManager,getCatalogNames,10206 -> 14104,bf43ac8f556d6509a64e87ec5261ab373be38c98 -> a627f4230ff1213ad582e9e68d59dfd6c119c294,"['https://github.com/trinodb/trino/commit/cf04cf0d4f9c39d8721619306ce5ef66c3b868f2', 'https://github.com/trinodb/trino/commit/f746984ae17c416e38fcc147da24cb426b5d3881', 'https://github.com/trinodb/trino/commit/8414f0f938728d32e788b4618525945411186cbd', 'https://github.com/trinodb/trino/commit/2b384f44d67aea1a76732cc6eeab7f193ebc7b18', 'https://github.com/trinodb/trino/commit/bf43ac8f556d6509a64e87ec5261ab373be38c98', 'https://github.com/trinodb/trino/commit/a627f4230ff1213ad582e9e68d59dfd6c119c294']",0,0,0,20,4.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,2,"presto-main/src/main/java/com/facebook/presto/transaction/TransactionManager.java: [Add Parameter(9), Extract Method(6), Extract And Move Method(5), Localize Parameter(4), Extract Class(3), Remove Method Modifier(2), Move Method(1), Add Method Modifier(1)]"
com.facebook.presto.execution.SqlStageExecution,getNewExchangeLocations,4527 -> 5552,d191d5944186bfab50ea1b91121fc7d37579344a -> 24ee95b0104f199029b86f942f53c90f69564c96,"['https://github.com/trinodb/trino/commit/fd358382e8e89f80a34735a5225edd00709a7d8c', 'https://github.com/trinodb/trino/commit/d191d5944186bfab50ea1b91121fc7d37579344a', 'https://github.com/trinodb/trino/commit/24ee95b0104f199029b86f942f53c90f69564c96']",0,0,0,1,4.0,5.0,16.0,10.0,11.0,8.0,5.0,2.0,11,"presto-main/src/main/java/com/facebook/presto/execution/SqlStageExecution.java: [Extract Method(105), Remove Parameter(15), Rename Variable(12), Rename Method(6), Add Parameter(6), Inline Method(6), Extract Variable(5), Remove Parameter Annotation(5), Rename Parameter(4), Rename Attribute(2)]"
com.facebook.presto.raptor.storage.OrcRowSink,OrcRowSink,3785 -> 3798,e364c2a72c7a0f2f2deb9c023083876dfb676b4b -> 8cbe11b16e6a70a00f7c07b5d42fdae0718e5427,"['https://github.com/trinodb/trino/commit/e364c2a72c7a0f2f2deb9c023083876dfb676b4b', 'https://github.com/trinodb/trino/commit/8cbe11b16e6a70a00f7c07b5d42fdae0718e5427']",0,0,0,1,4.0,4.0,17.0,16.0,21.0,20.0,2.0,2.0,21,"presto-raptor/src/main/java/com/facebook/presto/raptor/storage/OrcRowSink.java: [Extract Class(3), Move Attribute(2)]"
com.facebook.presto.cost.StatsCalculatorModule,configure,14128 -> 14168,4a4ab61fe0a1ece21ebb6c06b165327daa41b8d6 -> 384ae61c64a5b66740e49e6e136fb42e689ea94f,"['https://github.com/trinodb/trino/commit/4a4ab61fe0a1ece21ebb6c06b165327daa41b8d6', 'https://github.com/trinodb/trino/commit/384ae61c64a5b66740e49e6e136fb42e689ea94f']",0,0,0,5,5.0,1.0,4.0,2.0,4.0,0.0,1.0,1.0,4,"presto-main/src/main/java/com/facebook/presto/cost/StatsCalculatorModule.java: [Change Variable Type(2), Move Method(1)]"
com.facebook.presto.block.BlockAssertions,toValues,591 -> 2267,70dfb36ff92e22e8f5a9803fb627815b053a587e -> 6a8667b3c3def4831bef2f0dff4ca164a47b5bfe,"['https://github.com/trinodb/trino/commit/95c9f9c34bdddde6d67c84eae7887f2218ffee85', 'https://github.com/trinodb/trino/commit/70dfb36ff92e22e8f5a9803fb627815b053a587e', 'https://github.com/trinodb/trino/commit/6a8667b3c3def4831bef2f0dff4ca164a47b5bfe', 'https://github.com/trinodb/trino/commit/43f91fe343e666f58e4023cd1949b7c6cda9e669']",0,0,0,8,2.0,1.0,7.0,7.0,6.0,5.0,2.0,2.0,6,presto-main/src/test/java/com/facebook/presto/block/BlockAssertions.java: [Extract Method(14)]
com.facebook.presto.hive.AbstractTestHiveClient,testGetPartitionSplitsBatchUnpartitioned,8385 -> 12209,d1cf4fbc456c3ccc731ba38eb9ed400e424a9d9f -> 5d5cab51b5bc4b54aa56f624ac5230f9f432fe62,"['https://github.com/trinodb/trino/commit/ba91c67c748d66b653d0a0d41c188680e65c49ec', 'https://github.com/trinodb/trino/commit/30903da8b33f19f10e1e390b41bfc331d7be8636', 'https://github.com/trinodb/trino/commit/d857f5f19b2361d89db6e9e4b7721b32e1fb5a30', 'https://github.com/trinodb/trino/commit/beddad1c3ae7e1ef58215933f596cbf690d743ad', 'https://github.com/trinodb/trino/commit/4aac7496df4a30b3c6ad895f519ee8156539da2b', 'https://github.com/trinodb/trino/commit/af4888644cba2a6bce053aba4ed0f2b3be5e26fd', 'https://github.com/trinodb/trino/commit/d1cf4fbc456c3ccc731ba38eb9ed400e424a9d9f', 'https://github.com/trinodb/trino/commit/5d5cab51b5bc4b54aa56f624ac5230f9f432fe62']",0,0,0,1,9.0,8.0,10.0,10.0,14.0,14.0,1.0,1.0,7,"presto-hive/src/test/java/com/facebook/presto/hive/AbstractTestHiveClient.java: [Extract Method(95), Inline Method(66), Change Variable Type(52), Extract Variable(27), Add Parameter(6), Change Return Type(4), Change Parameter Type(4), Parameterize Attribute(4), Rename Method(2)] presto-hive/src/test/java/com/facebook/presto/hive/AbstractTestHiveClientS3.java: [Change Variable Type(28)]"
