Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
io.github.gravetii.gen.Diztl$UpdateTrackerReq,hashCode,244 -> 256,f2af6068bb45eccfeb4c62c514271e3b71d50fbe -> 162d8da781c0987caac0b2603647130360ca47ba,"['https://github.com/gravetii/diztl/commit/f2af6068bb45eccfeb4c62c514271e3b71d50fbe', 'https://github.com/gravetii/diztl/commit/162d8da781c0987caac0b2603647130360ca47ba']",0,0,0,11,2.0,1.0,14.0,12.0,5.0,4.0,3.0,2.0,5,"ui/src/main/java/io/github/gravetii/gen/Diztl.java: [Move Method(30), Extract Class(22), Move Attribute(8)]"
io.github.gravetii.scene.start.SearchLogScene,build,242 -> 300,db302aac2cb1ae4081475d195a8445f890eaebaa -> ad41838e4c4c589a8cbd3a556151200e5ed605e5,"['https://github.com/gravetii/diztl/commit/feefe792ea12285e0a77883524a74fa3912e2a81', 'https://github.com/gravetii/diztl/commit/bf47206b38102a8434eeb742cb9d82aeebc3ffa8', 'https://github.com/gravetii/diztl/commit/467ecdf2951d5e1e000af50bdc322c1b36bf7fee', 'https://github.com/gravetii/diztl/commit/c3dcd65b7a7504856420fe64badf7d127bde259a', 'https://github.com/gravetii/diztl/commit/cdf645b22066d3169e92c96101916b87c9e5d948', 'https://github.com/gravetii/diztl/commit/db302aac2cb1ae4081475d195a8445f890eaebaa', 'https://github.com/gravetii/diztl/commit/ad41838e4c4c589a8cbd3a556151200e5ed605e5']",1,1,0,8,5.0,3.0,8.0,7.0,6.0,5.0,1.0,1.0,4,"ui/src/main/java/io/github/gravetii/scene/start/SearchLogScene.java: [Extract Class(3), Change Method Access Modifier(2), Move Attribute(1)]"
io.github.gravetii.controller.start.ResultListController,addDownloadMenuItem,282 -> 291,a390957fdb0a0d0deded42e23a809b4f985be610 -> e4fe57506b45984d8655ae3d3462ec1cddeb19f1,"['https://github.com/gravetii/diztl/commit/a390957fdb0a0d0deded42e23a809b4f985be610', 'https://github.com/gravetii/diztl/commit/e4fe57506b45984d8655ae3d3462ec1cddeb19f1', 'https://github.com/gravetii/diztl/commit/83300777f58bbf4888f100f5bd2ceaa3c0d7d04a']",61,10,51,145,3.0,3.0,8.0,5.0,5.0,5.0,1.0,1.0,5,"ui/src/main/java/io/github/gravetii/controller/start/ResultListController.java: [Extract Method(49), Rename Variable(12)]"
io.github.gravetii.App,start,230 -> 241,feefe792ea12285e0a77883524a74fa3912e2a81 -> 958f88d7ef7e3eec6eb1be1dbb1ff5e654458e41,"['https://github.com/gravetii/diztl/commit/acf78becfb1ed43a47c2f8daf5a5b591b66043c2', 'https://github.com/gravetii/diztl/commit/135f49a40b197bda2f263102c61cd0e23648473b', 'https://github.com/gravetii/diztl/commit/3a0b0197352226f24eee111da9b3aa2b261c52c9', 'https://github.com/gravetii/diztl/commit/feefe792ea12285e0a77883524a74fa3912e2a81', 'https://github.com/gravetii/diztl/commit/958f88d7ef7e3eec6eb1be1dbb1ff5e654458e41', 'https://github.com/gravetii/diztl/commit/db302aac2cb1ae4081475d195a8445f890eaebaa', 'https://github.com/gravetii/diztl/commit/caf9733ef5070af2f85cad57d82b6e98f86bf159', 'https://github.com/gravetii/diztl/commit/0c116eaf63b9492685f361e0ef0adfede2aadd6c', 'https://github.com/gravetii/diztl/commit/e4fe57506b45984d8655ae3d3462ec1cddeb19f1', 'https://github.com/gravetii/diztl/commit/80262e11159188b2b654cced1bcc1d43c7fb2fd1', 'https://github.com/gravetii/diztl/commit/a503608ed72e14a06189692853fa5566103a4660', 'https://github.com/gravetii/diztl/commit/ad41838e4c4c589a8cbd3a556151200e5ed605e5', 'https://github.com/gravetii/diztl/commit/c5ae0422ce1cdc9c44e1931472599f881855a378', 'https://github.com/gravetii/diztl/commit/234318ff12f694bb00e81eb21a879e0f84fbafb7', 'https://github.com/gravetii/diztl/commit/50e39f6298aa8fc1b0d230bd129ac7d38a00079b', 'https://github.com/gravetii/diztl/commit/8f391309a5c8f020b93f74cd78918fb0465deba4', 'https://github.com/gravetii/diztl/commit/258d5a92a2c8a1020e00d8eefcaa255fa5e022ab', 'https://github.com/gravetii/diztl/commit/19ef031bd4b4d974e6340215fd2086ddee73fc8c', 'https://github.com/gravetii/diztl/commit/6b3903b96d52a6a3ed52c750cf092c90abfd51fb']",4,2,2,8,4.0,3.0,5.0,4.0,2.0,1.0,1.0,1.0,1,ui/src/main/java/io/github/gravetii/App.java: [Extract Method(9)]
io.github.gravetii.gen.Diztl$RegisterResp$Builder,clear,244 -> 256,f2af6068bb45eccfeb4c62c514271e3b71d50fbe -> 162d8da781c0987caac0b2603647130360ca47ba,"['https://github.com/gravetii/diztl/commit/acf78becfb1ed43a47c2f8daf5a5b591b66043c2', 'https://github.com/gravetii/diztl/commit/f2af6068bb45eccfeb4c62c514271e3b71d50fbe', 'https://github.com/gravetii/diztl/commit/162d8da781c0987caac0b2603647130360ca47ba']",0,0,0,11,1.0,1.0,18.0,11.0,1.0,1.0,3.0,2.0,1,"ui/src/main/java/io/github/gravetii/gen/Diztl.java: [Move Method(30), Extract Class(22), Move Attribute(8)]"
io.github.gravetii.gen.Diztl$UpdateTrackerReq,UpdateTrackerReq,244 -> 256,f2af6068bb45eccfeb4c62c514271e3b71d50fbe -> 162d8da781c0987caac0b2603647130360ca47ba,"['https://github.com/gravetii/diztl/commit/f2af6068bb45eccfeb4c62c514271e3b71d50fbe', 'https://github.com/gravetii/diztl/commit/162d8da781c0987caac0b2603647130360ca47ba']",0,0,0,11,5.0,3.0,49.0,42.0,11.0,7.0,10.0,8.0,11,"ui/src/main/java/io/github/gravetii/gen/Diztl.java: [Move Method(30), Extract Class(22), Move Attribute(8)]"
io.github.gravetii.controller.start.ResultListController,download,316 -> 324,412735291f04a937e57e56d9932f773804aa092b -> 0ccef53bdb99fbecaeaadc4589c4769801f5bdd4,"['https://github.com/gravetii/diztl/commit/a7bb9e18efe4c79a96e36d8919c68e181500decf', 'https://github.com/gravetii/diztl/commit/e4fe57506b45984d8655ae3d3462ec1cddeb19f1', 'https://github.com/gravetii/diztl/commit/d1a5f3645adac1b7050755d1172a2b7a4f51bd82', 'https://github.com/gravetii/diztl/commit/412735291f04a937e57e56d9932f773804aa092b', 'https://github.com/gravetii/diztl/commit/0ccef53bdb99fbecaeaadc4589c4769801f5bdd4']",28,21,7,1,4.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,4,ui/src/main/java/io/github/gravetii/controller/start/ResultListController.java: [Extract Method(6)]
io.github.gravetii.gen.Diztl$RegisterResp,hashCode,244 -> 256,f2af6068bb45eccfeb4c62c514271e3b71d50fbe -> 162d8da781c0987caac0b2603647130360ca47ba,"['https://github.com/gravetii/diztl/commit/acf78becfb1ed43a47c2f8daf5a5b591b66043c2', 'https://github.com/gravetii/diztl/commit/f2af6068bb45eccfeb4c62c514271e3b71d50fbe', 'https://github.com/gravetii/diztl/commit/162d8da781c0987caac0b2603647130360ca47ba']",0,0,0,11,2.0,2.0,18.0,14.0,7.0,5.0,4.0,3.0,5,"ui/src/main/java/io/github/gravetii/gen/Diztl.java: [Move Method(30), Extract Class(22), Move Attribute(8)]"
io.github.gravetii.gen.Diztl$UpdateTrackerReq$Builder,getTracker,244 -> 256,f2af6068bb45eccfeb4c62c514271e3b71d50fbe -> 162d8da781c0987caac0b2603647130360ca47ba,"['https://github.com/gravetii/diztl/commit/f2af6068bb45eccfeb4c62c514271e3b71d50fbe', 'https://github.com/gravetii/diztl/commit/162d8da781c0987caac0b2603647130360ca47ba']",0,0,0,11,1.0,1.0,8.0,12.0,2.0,1.0,3.0,2.0,2,"ui/src/main/java/io/github/gravetii/gen/Diztl.java: [Move Method(30), Extract Class(22), Move Attribute(8)]"
io.github.gravetii.App,main,230 -> 231,feefe792ea12285e0a77883524a74fa3912e2a81 -> bf47206b38102a8434eeb742cb9d82aeebc3ffa8,"['https://github.com/gravetii/diztl/commit/e1dee309f48d2e1a48ef4dc2c5e85e31a33f93d7', 'https://github.com/gravetii/diztl/commit/feefe792ea12285e0a77883524a74fa3912e2a81', 'https://github.com/gravetii/diztl/commit/bf47206b38102a8434eeb742cb9d82aeebc3ffa8', 'https://github.com/gravetii/diztl/commit/caf9733ef5070af2f85cad57d82b6e98f86bf159', 'https://github.com/gravetii/diztl/commit/c5ae0422ce1cdc9c44e1931472599f881855a378', 'https://github.com/gravetii/diztl/commit/258d5a92a2c8a1020e00d8eefcaa255fa5e022ab']",1,0,1,8,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,1,ui/src/main/java/io/github/gravetii/App.java: [Extract Method(9)]
io.github.gravetii.gen.Diztl$RegisterResp$Builder,mergeFrom,244 -> 256,f2af6068bb45eccfeb4c62c514271e3b71d50fbe -> 162d8da781c0987caac0b2603647130360ca47ba,"['https://github.com/gravetii/diztl/commit/acf78becfb1ed43a47c2f8daf5a5b591b66043c2', 'https://github.com/gravetii/diztl/commit/f2af6068bb45eccfeb4c62c514271e3b71d50fbe', 'https://github.com/gravetii/diztl/commit/162d8da781c0987caac0b2603647130360ca47ba']",0,0,0,11,2.0,2.0,12.0,9.0,9.0,6.0,4.0,3.0,6,"ui/src/main/java/io/github/gravetii/gen/Diztl.java: [Move Method(30), Extract Class(22), Move Attribute(8)]"
io.github.gravetii.App,start,300 -> 309,ad41838e4c4c589a8cbd3a556151200e5ed605e5 -> c5ae0422ce1cdc9c44e1931472599f881855a378,"['https://github.com/gravetii/diztl/commit/acf78becfb1ed43a47c2f8daf5a5b591b66043c2', 'https://github.com/gravetii/diztl/commit/135f49a40b197bda2f263102c61cd0e23648473b', 'https://github.com/gravetii/diztl/commit/3a0b0197352226f24eee111da9b3aa2b261c52c9', 'https://github.com/gravetii/diztl/commit/feefe792ea12285e0a77883524a74fa3912e2a81', 'https://github.com/gravetii/diztl/commit/958f88d7ef7e3eec6eb1be1dbb1ff5e654458e41', 'https://github.com/gravetii/diztl/commit/db302aac2cb1ae4081475d195a8445f890eaebaa', 'https://github.com/gravetii/diztl/commit/caf9733ef5070af2f85cad57d82b6e98f86bf159', 'https://github.com/gravetii/diztl/commit/0c116eaf63b9492685f361e0ef0adfede2aadd6c', 'https://github.com/gravetii/diztl/commit/e4fe57506b45984d8655ae3d3462ec1cddeb19f1', 'https://github.com/gravetii/diztl/commit/80262e11159188b2b654cced1bcc1d43c7fb2fd1', 'https://github.com/gravetii/diztl/commit/a503608ed72e14a06189692853fa5566103a4660', 'https://github.com/gravetii/diztl/commit/ad41838e4c4c589a8cbd3a556151200e5ed605e5', 'https://github.com/gravetii/diztl/commit/c5ae0422ce1cdc9c44e1931472599f881855a378', 'https://github.com/gravetii/diztl/commit/234318ff12f694bb00e81eb21a879e0f84fbafb7', 'https://github.com/gravetii/diztl/commit/50e39f6298aa8fc1b0d230bd129ac7d38a00079b', 'https://github.com/gravetii/diztl/commit/8f391309a5c8f020b93f74cd78918fb0465deba4', 'https://github.com/gravetii/diztl/commit/258d5a92a2c8a1020e00d8eefcaa255fa5e022ab', 'https://github.com/gravetii/diztl/commit/19ef031bd4b4d974e6340215fd2086ddee73fc8c', 'https://github.com/gravetii/diztl/commit/6b3903b96d52a6a3ed52c750cf092c90abfd51fb']",27,8,19,11,5.0,3.0,30.0,28.0,14.0,12.0,4.0,4.0,1,src/main/java/io/github/gravetii/App.java: [Extract Method(14)]
io.github.gravetii.scene.start.FileSearchScene,build,242 -> 291,db302aac2cb1ae4081475d195a8445f890eaebaa -> e4fe57506b45984d8655ae3d3462ec1cddeb19f1,"['https://github.com/gravetii/diztl/commit/db302aac2cb1ae4081475d195a8445f890eaebaa', 'https://github.com/gravetii/diztl/commit/e4fe57506b45984d8655ae3d3462ec1cddeb19f1']",6,3,3,145,3.0,3.0,6.0,5.0,4.0,2.0,1.0,1.0,4,"ui/src/main/java/io/github/gravetii/scene/start/FileSearchScene.java: [Extract Class(2), Move Attribute(1)]"
io.github.gravetii.gen.Diztl$RegisterResp$Builder,buildPartial,244 -> 256,f2af6068bb45eccfeb4c62c514271e3b71d50fbe -> 162d8da781c0987caac0b2603647130360ca47ba,"['https://github.com/gravetii/diztl/commit/acf78becfb1ed43a47c2f8daf5a5b591b66043c2', 'https://github.com/gravetii/diztl/commit/f2af6068bb45eccfeb4c62c514271e3b71d50fbe', 'https://github.com/gravetii/diztl/commit/162d8da781c0987caac0b2603647130360ca47ba']",0,0,0,11,1.0,1.0,17.0,11.0,2.0,2.0,3.0,2.0,2,"ui/src/main/java/io/github/gravetii/gen/Diztl.java: [Move Method(30), Extract Class(22), Move Attribute(8)]"
