Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
io.scalecube.transport.TransportImpl,TransportImpl,303 -> 308,fbabd2394921fa052cecb4b582d36f5bf661b93f -> 1677aeb71e364acc17873685908cc7659910d142,"['https://github.com/scalecube/scalecube-cluster/commit/7382779dddccaaab98de96ff1385ede3b4696bb9', 'https://github.com/scalecube/scalecube-cluster/commit/399b2251b34e6049c1c322f18524b617d5208671', 'https://github.com/scalecube/scalecube-cluster/commit/dadbdb2bc92023c6fd0f996575ee04bc4191e72b', 'https://github.com/scalecube/scalecube-cluster/commit/fbabd2394921fa052cecb4b582d36f5bf661b93f', 'https://github.com/scalecube/scalecube-cluster/commit/1677aeb71e364acc17873685908cc7659910d142', 'https://github.com/scalecube/scalecube-cluster/commit/b40b59d6a8417048bd807b15985e06037c701216', 'https://github.com/scalecube/scalecube-cluster/commit/d3554a9118ee6a9ad3a154efc329a38ab535630c', 'https://github.com/scalecube/scalecube-cluster/commit/e479094edc8216774aeeb933c2a13aeda432aee3', 'https://github.com/scalecube/scalecube-cluster/commit/b5367115c4a69e6d65eb33e73e66ed07ae0a402f']",0,0,0,2,4.0,4.0,15.0,14.0,9.0,3.0,1.0,1.0,3,"transport/src/main/java/io/scalecube/transport/TransportImpl.java: [Move Method(4), Merge Class(3), Move Attribute(2)]"
io.scalecube.cluster.membership.MembershipProtocolTest,stop,644 -> 1008,bc3e98ff5bda68ede079868c724d91124fa38ffe -> d9f720fcd5bce37eb56999080d1e71a49b052b9a,"['https://github.com/scalecube/scalecube-cluster/commit/84954858239f3867df537543f937c827c484697f', 'https://github.com/scalecube/scalecube-cluster/commit/ba6829cca7cff04fafccf6a14b8c56f1caf62999', 'https://github.com/scalecube/scalecube-cluster/commit/b40b59d6a8417048bd807b15985e06037c701216', 'https://github.com/scalecube/scalecube-cluster/commit/d3554a9118ee6a9ad3a154efc329a38ab535630c', 'https://github.com/scalecube/scalecube-cluster/commit/e479094edc8216774aeeb933c2a13aeda432aee3', 'https://github.com/scalecube/scalecube-cluster/commit/43b60b80985189ae2c2318fa328fcb9f1df99d7b', 'https://github.com/scalecube/scalecube-cluster/commit/bc3e98ff5bda68ede079868c724d91124fa38ffe', 'https://github.com/scalecube/scalecube-cluster/commit/d9f720fcd5bce37eb56999080d1e71a49b052b9a']",0,0,0,8,5.0,6.0,10.0,10.0,10.0,7.0,2.0,2.0,8,"cluster/src/test/java/io/scalecube/cluster/membership/MembershipProtocolTest.java: [Rename Variable(32), Extract Method(12), Parameterize Variable(8), Change Variable Type(8), Rename Method(4), Change Parameter Type(4), Change Return Type(4)]"
io.scalecube.cluster.membership.MembershipProtocolTest,testLeaveClusterOnSuspectedNode,712 -> 713,7406c173c49c90db1ff1a532b1036c140f5154b4 -> 669e238befd19a6ce24f1a7147017795abdf445f,"['https://github.com/scalecube/scalecube-cluster/commit/898fe13984cac731c70784fad611a64fe28d2917', 'https://github.com/scalecube/scalecube-cluster/commit/7406c173c49c90db1ff1a532b1036c140f5154b4', 'https://github.com/scalecube/scalecube-cluster/commit/669e238befd19a6ce24f1a7147017795abdf445f', 'https://github.com/scalecube/scalecube-cluster/commit/d9f720fcd5bce37eb56999080d1e71a49b052b9a', 'https://github.com/scalecube/scalecube-cluster/commit/270366fdfec8d10243ef7659bbf7fde4a6a71604']",0,0,0,2,12.0,12.0,23.0,21.0,20.0,19.0,1.0,1.0,21,cluster/src/test/java/io/scalecube/cluster/membership/MembershipProtocolTest.java: [Extract Method(41)]
io.scalecube.cluster.gossip.GossipProtocolImpl,onMemberEvent,708 -> 709,f913278bfaee1f95e4644fa069e4c358e7d8e512 -> c07b39a8ece87b188bec8ae3b5126281000ae808,"['https://github.com/scalecube/scalecube-cluster/commit/0f6de2a8aaff6087355b695ee9158c912cadba15', 'https://github.com/scalecube/scalecube-cluster/commit/bbe21d13dcf44000f770a05eccd3649b2d5c97ae', 'https://github.com/scalecube/scalecube-cluster/commit/1677aeb71e364acc17873685908cc7659910d142', 'https://github.com/scalecube/scalecube-cluster/commit/b40b59d6a8417048bd807b15985e06037c701216', 'https://github.com/scalecube/scalecube-cluster/commit/d3554a9118ee6a9ad3a154efc329a38ab535630c', 'https://github.com/scalecube/scalecube-cluster/commit/e479094edc8216774aeeb933c2a13aeda432aee3', 'https://github.com/scalecube/scalecube-cluster/commit/ddda88836011717035c9e201a683a95900ed1d16', 'https://github.com/scalecube/scalecube-cluster/commit/690be38e86fafce0c885bf910c9e44ec0158821a', 'https://github.com/scalecube/scalecube-cluster/commit/ae162c61868c091514844c8f66b5d6bf6a7f3f1f', 'https://github.com/scalecube/scalecube-cluster/commit/f913278bfaee1f95e4644fa069e4c358e7d8e512', 'https://github.com/scalecube/scalecube-cluster/commit/c07b39a8ece87b188bec8ae3b5126281000ae808', 'https://github.com/scalecube/scalecube-cluster/commit/772a6ef99116eca462912c4abe01f084c5efb42e']",0,0,0,1,2.0,2.0,14.0,13.0,9.0,7.0,4.0,4.0,7,"cluster/src/main/java/io/scalecube/cluster/gossip/GossipProtocolImpl.java: [Add Variable Modifier(20), Add Attribute Modifier(6), Extract Method(6)]"
io.scalecube.cluster.membership.MembershipProtocolImpl,MembershipProtocolImpl,173 -> 175,59e713bae9af1feeab29244c5cc73bb23ec9f3a0 -> eecbe6869922f33598f2843260acdb5541c23e21,"['https://github.com/scalecube/scalecube-cluster/commit/296da5843d108308b7edd964e6293bb4cae47af2', 'https://github.com/scalecube/scalecube-cluster/commit/59e713bae9af1feeab29244c5cc73bb23ec9f3a0', 'https://github.com/scalecube/scalecube-cluster/commit/eecbe6869922f33598f2843260acdb5541c23e21', 'https://github.com/scalecube/scalecube-cluster/commit/693282b3f2e04e758e91171a103e5375a599ae2a']",0,0,0,2,8.0,8.0,14.0,13.0,23.0,22.0,2.0,2.0,22,"cluster/src/main/java/io/scalecube/cluster/membership/MembershipProtocolImpl.java: [Extract And Move Method(11), Move Attribute(2), Move Method(1)]"
io.scalecube.transport.TransportImpl,stop0,195 -> 200,9ae37d6c6d7dd65391f3ec70dcb4b23104aa2683 -> a8932d91286c4895683c092fd3a41afc55814187,"['https://github.com/scalecube/scalecube-cluster/commit/9ae37d6c6d7dd65391f3ec70dcb4b23104aa2683', 'https://github.com/scalecube/scalecube-cluster/commit/a8932d91286c4895683c092fd3a41afc55814187', 'https://github.com/scalecube/scalecube-cluster/commit/673d0ffca9f8921370cb18b542b90f1652be2c61', 'https://github.com/scalecube/scalecube-cluster/commit/607c05ecf8d38f23e424ae9c1f0843917a100251']",0,0,0,1,3.0,3.0,18.0,16.0,12.0,11.0,3.0,3.0,12,transport/src/main/java/io/scalecube/transport/TransportImpl.java: [Extract Method(48)]
io.scalecube.transport.TransportImpl,toMono,143 -> 157,89dc35a51d32919c21e85efc10449ddce44e598c -> 6e917c7a634f7f13fb3bf24cbdf873d12495b6df,"['https://github.com/scalecube/scalecube-cluster/commit/89dc35a51d32919c21e85efc10449ddce44e598c', 'https://github.com/scalecube/scalecube-cluster/commit/6e917c7a634f7f13fb3bf24cbdf873d12495b6df', 'https://github.com/scalecube/scalecube-cluster/commit/a0bd69b85650c38963cb4c15eacdc2de43e627a1', 'https://github.com/scalecube/scalecube-cluster/commit/05774189608f5ec7d6c9f4c2e04bfed9307a50b1', 'https://github.com/scalecube/scalecube-cluster/commit/c8dbeb4b4457067017f0bdbb28187f4734f07845', 'https://github.com/scalecube/scalecube-cluster/commit/4833d6ead0a26b57134d971bf39f28c1d38a0077', 'https://github.com/scalecube/scalecube-cluster/commit/febbf6c7f7fe7649d13bb247fc8c5d5701e626d2']",0,0,0,1,2.0,2.0,11.0,3.0,6.0,2.0,2.0,1.0,6,transport/src/main/java/io/scalecube/transport/TransportImpl.java: [Extract Method(26)]
io.scalecube.cluster.membership.MembershipProtocolImpl,MembershipProtocolImpl,310 -> 311,b40b59d6a8417048bd807b15985e06037c701216 -> ef57d9224877bb0db40d01de93932336fb8ea5f8,"['https://github.com/scalecube/scalecube-cluster/commit/b40b59d6a8417048bd807b15985e06037c701216', 'https://github.com/scalecube/scalecube-cluster/commit/ef57d9224877bb0db40d01de93932336fb8ea5f8', 'https://github.com/scalecube/scalecube-cluster/commit/bddd3992806e74acd66c74f45877c75e7ede6fdd', 'https://github.com/scalecube/scalecube-cluster/commit/ecc6f820b071a00829da07551bd3b9f2a837621a']",0,0,0,6,9.0,9.0,12.0,12.0,21.0,18.0,1.0,1.0,21,"cluster/src/main/java/io/scalecube/cluster/membership/MembershipProtocolImpl.java: [Extract Method(19), Add Parameter(3)]"
io.scalecube.cluster.membership.MembershipProtocolImpl,updateMembership,701 -> 702,898fe13984cac731c70784fad611a64fe28d2917 -> 2d97b7d4cd5aede9dedd11cba4ed23f5ce568dde,"['https://github.com/scalecube/scalecube-cluster/commit/84954858239f3867df537543f937c827c484697f', 'https://github.com/scalecube/scalecube-cluster/commit/6cbe181cdd272afbf3b14722d75d158898db9b58', 'https://github.com/scalecube/scalecube-cluster/commit/d97baaffe6134f78431e17ddc773185d2f0fac57', 'https://github.com/scalecube/scalecube-cluster/commit/ba6829cca7cff04fafccf6a14b8c56f1caf62999', 'https://github.com/scalecube/scalecube-cluster/commit/59e713bae9af1feeab29244c5cc73bb23ec9f3a0', 'https://github.com/scalecube/scalecube-cluster/commit/eecbe6869922f33598f2843260acdb5541c23e21', 'https://github.com/scalecube/scalecube-cluster/commit/0a6137475aa514544f8f312526d1c756e8ca1599', 'https://github.com/scalecube/scalecube-cluster/commit/47cb3eab33b8e40540a13070c8d9ac65768bd7ae', 'https://github.com/scalecube/scalecube-cluster/commit/399b2251b34e6049c1c322f18524b617d5208671', 'https://github.com/scalecube/scalecube-cluster/commit/dadbdb2bc92023c6fd0f996575ee04bc4191e72b', 'https://github.com/scalecube/scalecube-cluster/commit/fbabd2394921fa052cecb4b582d36f5bf661b93f', 'https://github.com/scalecube/scalecube-cluster/commit/1677aeb71e364acc17873685908cc7659910d142', 'https://github.com/scalecube/scalecube-cluster/commit/b40b59d6a8417048bd807b15985e06037c701216', 'https://github.com/scalecube/scalecube-cluster/commit/ef57d9224877bb0db40d01de93932336fb8ea5f8', 'https://github.com/scalecube/scalecube-cluster/commit/d3554a9118ee6a9ad3a154efc329a38ab535630c', 'https://github.com/scalecube/scalecube-cluster/commit/e479094edc8216774aeeb933c2a13aeda432aee3', 'https://github.com/scalecube/scalecube-cluster/commit/36129f3555661e0b11a058c098173fe687318621', 'https://github.com/scalecube/scalecube-cluster/commit/86f09ed80f9af845669437c2396947625bf2c29d', 'https://github.com/scalecube/scalecube-cluster/commit/690be38e86fafce0c885bf910c9e44ec0158821a', 'https://github.com/scalecube/scalecube-cluster/commit/ae162c61868c091514844c8f66b5d6bf6a7f3f1f', 'https://github.com/scalecube/scalecube-cluster/commit/c292d622b0aa36e422a7a9d7542c4275f0da5393', 'https://github.com/scalecube/scalecube-cluster/commit/ced00eaa9a747cf4c53a18a8c3750dd53c111423', 'https://github.com/scalecube/scalecube-cluster/commit/812b73458eaa2aa2a71dc253b007b2a918dcbe4b', 'https://github.com/scalecube/scalecube-cluster/commit/3f696e03ca86788de70e1a08c05c47f2e48c2572', 'https://github.com/scalecube/scalecube-cluster/commit/4b551590314ea7308770e21f6821f370c1b6a93c', 'https://github.com/scalecube/scalecube-cluster/commit/faaa69f27fc5fe6b26c8ec5fcd09fb2f64746bf9', 'https://github.com/scalecube/scalecube-cluster/commit/80e3d0701900ac1d9e2a3730b3cc021e7d5da08b', 'https://github.com/scalecube/scalecube-cluster/commit/afb12d6a7740d46e84bd1cc61d304594535d877c', 'https://github.com/scalecube/scalecube-cluster/commit/4f04fd9a0a1372e39b732d3858023b24ee9b7346', 'https://github.com/scalecube/scalecube-cluster/commit/de5b31e49f4a2d83ec3818c8c30b20e2005695ba', 'https://github.com/scalecube/scalecube-cluster/commit/b094381231a43f8f97d9eb0160e917f51730b961', 'https://github.com/scalecube/scalecube-cluster/commit/c144a7014438b38cba17a690ee05a000eb2d2431', 'https://github.com/scalecube/scalecube-cluster/commit/afbfdcb9fed5c7eda1b4e70ab2d11a36a55216e2', 'https://github.com/scalecube/scalecube-cluster/commit/89b5ff8eabd32997c372b8e8533a489840377e56', 'https://github.com/scalecube/scalecube-cluster/commit/72aeff5de95f02eb2234b70fff7d134ca3fad2c5', 'https://github.com/scalecube/scalecube-cluster/commit/14ad882029f56a20ceb266bd3d95107f150f31f2', 'https://github.com/scalecube/scalecube-cluster/commit/0c53af2a7d2889598da13b66967be871cb11cb71', 'https://github.com/scalecube/scalecube-cluster/commit/e90fa5204e85e42ddbe598487abaad9a31b3ad85', 'https://github.com/scalecube/scalecube-cluster/commit/230606172ef7e4076895c5696df071817fa53519', 'https://github.com/scalecube/scalecube-cluster/commit/519566af6b18bdc9fcad76e2e5db9a332f2e1d05', 'https://github.com/scalecube/scalecube-cluster/commit/f6bf77c5d7cdc3819f9def72d7f3e6dd663acec3', 'https://github.com/scalecube/scalecube-cluster/commit/43ed4acf98df82f4d7b652452f3f26ff376e1c0a', 'https://github.com/scalecube/scalecube-cluster/commit/898fe13984cac731c70784fad611a64fe28d2917', 'https://github.com/scalecube/scalecube-cluster/commit/2d97b7d4cd5aede9dedd11cba4ed23f5ce568dde', 'https://github.com/scalecube/scalecube-cluster/commit/a7d77cbac2fc6dc4fe65d77bd223e8dba9ad323b', 'https://github.com/scalecube/scalecube-cluster/commit/f913278bfaee1f95e4644fa069e4c358e7d8e512', 'https://github.com/scalecube/scalecube-cluster/commit/c07b39a8ece87b188bec8ae3b5126281000ae808', 'https://github.com/scalecube/scalecube-cluster/commit/74c359efe469528e66db645c76d5fb79ec27ee67', 'https://github.com/scalecube/scalecube-cluster/commit/552d9e33e40ff0918fb8082d80c8c7c9fc994a42', 'https://github.com/scalecube/scalecube-cluster/commit/2d8057cb3f38c88db9a22d050ad2359316639624', 'https://github.com/scalecube/scalecube-cluster/commit/db679d0b59e9abe11387b62c1c6a21ebfb3853fd', 'https://github.com/scalecube/scalecube-cluster/commit/5537cea07fb6184697bd57797f41c4ba415949c8', 'https://github.com/scalecube/scalecube-cluster/commit/fef7960a95d2a2c7a28509a8adbb30650f5d31a1', 'https://github.com/scalecube/scalecube-cluster/commit/8cbd4feaf04d6cd76b715a1017eae067a3ad4d27']",0,0,0,1,5.0,5.0,49.0,39.0,31.0,28.0,17.0,10.0,25,"cluster/src/main/java/io/scalecube/cluster/membership/MembershipProtocolImpl.java: [Extract Method(16), Add Variable Modifier(12), Rename Parameter(8), Rename Variable(4)]"
io.scalecube.cluster.ClusterConfig,ClusterConfig,588 -> 605,f6bf77c5d7cdc3819f9def72d7f3e6dd663acec3 -> 2eb81b566033b6805828daff1feabda889cfe2c1,"['https://github.com/scalecube/scalecube-cluster/commit/84954858239f3867df537543f937c827c484697f', 'https://github.com/scalecube/scalecube-cluster/commit/fbabd2394921fa052cecb4b582d36f5bf661b93f', 'https://github.com/scalecube/scalecube-cluster/commit/1677aeb71e364acc17873685908cc7659910d142', 'https://github.com/scalecube/scalecube-cluster/commit/b40b59d6a8417048bd807b15985e06037c701216', 'https://github.com/scalecube/scalecube-cluster/commit/d3554a9118ee6a9ad3a154efc329a38ab535630c', 'https://github.com/scalecube/scalecube-cluster/commit/e479094edc8216774aeeb933c2a13aeda432aee3', 'https://github.com/scalecube/scalecube-cluster/commit/c292d622b0aa36e422a7a9d7542c4275f0da5393', 'https://github.com/scalecube/scalecube-cluster/commit/4b551590314ea7308770e21f6821f370c1b6a93c', 'https://github.com/scalecube/scalecube-cluster/commit/faaa69f27fc5fe6b26c8ec5fcd09fb2f64746bf9', 'https://github.com/scalecube/scalecube-cluster/commit/afb12d6a7740d46e84bd1cc61d304594535d877c', 'https://github.com/scalecube/scalecube-cluster/commit/4f04fd9a0a1372e39b732d3858023b24ee9b7346', 'https://github.com/scalecube/scalecube-cluster/commit/de5b31e49f4a2d83ec3818c8c30b20e2005695ba', 'https://github.com/scalecube/scalecube-cluster/commit/b094381231a43f8f97d9eb0160e917f51730b961', 'https://github.com/scalecube/scalecube-cluster/commit/afbfdcb9fed5c7eda1b4e70ab2d11a36a55216e2', 'https://github.com/scalecube/scalecube-cluster/commit/89b5ff8eabd32997c372b8e8533a489840377e56', 'https://github.com/scalecube/scalecube-cluster/commit/72aeff5de95f02eb2234b70fff7d134ca3fad2c5', 'https://github.com/scalecube/scalecube-cluster/commit/14ad882029f56a20ceb266bd3d95107f150f31f2', 'https://github.com/scalecube/scalecube-cluster/commit/0c53af2a7d2889598da13b66967be871cb11cb71', 'https://github.com/scalecube/scalecube-cluster/commit/e90fa5204e85e42ddbe598487abaad9a31b3ad85', 'https://github.com/scalecube/scalecube-cluster/commit/230606172ef7e4076895c5696df071817fa53519', 'https://github.com/scalecube/scalecube-cluster/commit/f6bf77c5d7cdc3819f9def72d7f3e6dd663acec3', 'https://github.com/scalecube/scalecube-cluster/commit/2eb81b566033b6805828daff1feabda889cfe2c1']",0,0,0,4,2.0,2.0,20.0,14.0,2.0,2.0,1.0,1.0,3,"cluster/src/main/java/io/scalecube/cluster/ClusterConfig.java: [Extract Method(6), Change Return Type(4)]"
io.scalecube.cluster.ClusterImpl,join0,434 -> 436,99e0196bfc065f2c04e0700ab36a1e9923df6874 -> 36233c8564bb3ed3572cd13de09aee9300c59f0b,"['https://github.com/scalecube/scalecube-cluster/commit/84954858239f3867df537543f937c827c484697f', 'https://github.com/scalecube/scalecube-cluster/commit/349099c50a2c2b8f873b3dbeb9f36e7e208e9609', 'https://github.com/scalecube/scalecube-cluster/commit/0f6de2a8aaff6087355b695ee9158c912cadba15', 'https://github.com/scalecube/scalecube-cluster/commit/cea2b781767d14175b15306651ddf5b4e487fa53', 'https://github.com/scalecube/scalecube-cluster/commit/61c9d94c70b41c989fe02f96d8b19dbfe0570996', 'https://github.com/scalecube/scalecube-cluster/commit/296da5843d108308b7edd964e6293bb4cae47af2', 'https://github.com/scalecube/scalecube-cluster/commit/6cd4dcc2ea42b77d321e35b3e2a8b3e715e79d68', 'https://github.com/scalecube/scalecube-cluster/commit/7ad81ca9c51dc2468bb7788c8399385ebb1614fc', 'https://github.com/scalecube/scalecube-cluster/commit/d30a48b2857e61cfc5e061639a1ff5f9190a2da9', 'https://github.com/scalecube/scalecube-cluster/commit/59e713bae9af1feeab29244c5cc73bb23ec9f3a0', 'https://github.com/scalecube/scalecube-cluster/commit/01cbefbd9715dafdf957431202a3c2286afaa41c', 'https://github.com/scalecube/scalecube-cluster/commit/eecbe6869922f33598f2843260acdb5541c23e21', 'https://github.com/scalecube/scalecube-cluster/commit/3371642e1492c96aedfd72a8ff214608632c704d', 'https://github.com/scalecube/scalecube-cluster/commit/7382779dddccaaab98de96ff1385ede3b4696bb9', 'https://github.com/scalecube/scalecube-cluster/commit/e7fe49003a1e9d923b00c19f66f83222c69fb776', 'https://github.com/scalecube/scalecube-cluster/commit/15b2d0f6a9b8f4ba4b8ab15ea5529221bb5607a1', 'https://github.com/scalecube/scalecube-cluster/commit/97513e05b936ca9509188958d1132f40beaa10d7', 'https://github.com/scalecube/scalecube-cluster/commit/dadbdb2bc92023c6fd0f996575ee04bc4191e72b', 'https://github.com/scalecube/scalecube-cluster/commit/fbabd2394921fa052cecb4b582d36f5bf661b93f', 'https://github.com/scalecube/scalecube-cluster/commit/1677aeb71e364acc17873685908cc7659910d142', 'https://github.com/scalecube/scalecube-cluster/commit/b40b59d6a8417048bd807b15985e06037c701216', 'https://github.com/scalecube/scalecube-cluster/commit/bddd3992806e74acd66c74f45877c75e7ede6fdd', 'https://github.com/scalecube/scalecube-cluster/commit/d3554a9118ee6a9ad3a154efc329a38ab535630c', 'https://github.com/scalecube/scalecube-cluster/commit/e479094edc8216774aeeb933c2a13aeda432aee3', 'https://github.com/scalecube/scalecube-cluster/commit/a47aae3bbe892becaef7812a842221a44e5368f1', 'https://github.com/scalecube/scalecube-cluster/commit/9677d28cb6fc6ad380c5839c77d60749474f78da', 'https://github.com/scalecube/scalecube-cluster/commit/eb7f365b93ba8aa12aa8d3e78de1d49cc72c551d', 'https://github.com/scalecube/scalecube-cluster/commit/eac84ad508114a8ae19209c7470999158c08c336', 'https://github.com/scalecube/scalecube-cluster/commit/8f26ccabb9f4d4f616b630d2b6211293e984f54d', 'https://github.com/scalecube/scalecube-cluster/commit/99e0196bfc065f2c04e0700ab36a1e9923df6874', 'https://github.com/scalecube/scalecube-cluster/commit/36233c8564bb3ed3572cd13de09aee9300c59f0b', 'https://github.com/scalecube/scalecube-cluster/commit/513539bab81a6f49696db193f45087868b46aa15', 'https://github.com/scalecube/scalecube-cluster/commit/ddda88836011717035c9e201a683a95900ed1d16', 'https://github.com/scalecube/scalecube-cluster/commit/690be38e86fafce0c885bf910c9e44ec0158821a', 'https://github.com/scalecube/scalecube-cluster/commit/ae162c61868c091514844c8f66b5d6bf6a7f3f1f', 'https://github.com/scalecube/scalecube-cluster/commit/812b73458eaa2aa2a71dc253b007b2a918dcbe4b', 'https://github.com/scalecube/scalecube-cluster/commit/bbd68648b46833fec39b097d7195f2d141bb1b6f', 'https://github.com/scalecube/scalecube-cluster/commit/4bf6e824e83c918daf8bc6a8215c0b675b107cf9']",0,0,0,2,10.0,9.0,20.0,19.0,21.0,21.0,1.0,1.0,19,"cluster/src/main/java/io/scalecube/cluster/ClusterImpl.java: [Extract Method(14), Move Method(8), Extract Class(6)]"
io.scalecube.cluster.membership.MembershipProtocolImpl,start,680 -> 692,2e3d8f1173199c2262d98614532907baed2664e6 -> 14dd8a5d134dbd3f18d89e76d7e4b5500ebc6089,"['https://github.com/scalecube/scalecube-cluster/commit/84954858239f3867df537543f937c827c484697f', 'https://github.com/scalecube/scalecube-cluster/commit/df8b02dc000cb6f4da4391f349a93412bb975cda', 'https://github.com/scalecube/scalecube-cluster/commit/607069563d79483c9635877ebc07006f7bb5aa12', 'https://github.com/scalecube/scalecube-cluster/commit/64fe538cfc7023b74b2aa6841a0c09cb12f68b8a', 'https://github.com/scalecube/scalecube-cluster/commit/951096e057148c16de499be9bb4e6e34e975ad3b', 'https://github.com/scalecube/scalecube-cluster/commit/349099c50a2c2b8f873b3dbeb9f36e7e208e9609', 'https://github.com/scalecube/scalecube-cluster/commit/0f6de2a8aaff6087355b695ee9158c912cadba15', 'https://github.com/scalecube/scalecube-cluster/commit/0a6137475aa514544f8f312526d1c756e8ca1599', 'https://github.com/scalecube/scalecube-cluster/commit/47cb3eab33b8e40540a13070c8d9ac65768bd7ae', 'https://github.com/scalecube/scalecube-cluster/commit/4833d6ead0a26b57134d971bf39f28c1d38a0077', 'https://github.com/scalecube/scalecube-cluster/commit/febbf6c7f7fe7649d13bb247fc8c5d5701e626d2', 'https://github.com/scalecube/scalecube-cluster/commit/b3992c2860c7b0d921661dad2f9c8f387014f7fb', 'https://github.com/scalecube/scalecube-cluster/commit/e7fe49003a1e9d923b00c19f66f83222c69fb776', 'https://github.com/scalecube/scalecube-cluster/commit/dadbdb2bc92023c6fd0f996575ee04bc4191e72b', 'https://github.com/scalecube/scalecube-cluster/commit/fbabd2394921fa052cecb4b582d36f5bf661b93f', 'https://github.com/scalecube/scalecube-cluster/commit/1677aeb71e364acc17873685908cc7659910d142', 'https://github.com/scalecube/scalecube-cluster/commit/b40b59d6a8417048bd807b15985e06037c701216', 'https://github.com/scalecube/scalecube-cluster/commit/ef57d9224877bb0db40d01de93932336fb8ea5f8', 'https://github.com/scalecube/scalecube-cluster/commit/0ecdf26e5126bdfc661b27cec3b2133f0e9595ba', 'https://github.com/scalecube/scalecube-cluster/commit/d3554a9118ee6a9ad3a154efc329a38ab535630c', 'https://github.com/scalecube/scalecube-cluster/commit/e479094edc8216774aeeb933c2a13aeda432aee3', 'https://github.com/scalecube/scalecube-cluster/commit/a47aae3bbe892becaef7812a842221a44e5368f1', 'https://github.com/scalecube/scalecube-cluster/commit/9677d28cb6fc6ad380c5839c77d60749474f78da', 'https://github.com/scalecube/scalecube-cluster/commit/eb7f365b93ba8aa12aa8d3e78de1d49cc72c551d', 'https://github.com/scalecube/scalecube-cluster/commit/36233c8564bb3ed3572cd13de09aee9300c59f0b', 'https://github.com/scalecube/scalecube-cluster/commit/513539bab81a6f49696db193f45087868b46aa15', 'https://github.com/scalecube/scalecube-cluster/commit/8d865f185fae4713a60f4e8f306e40f65854bd31', 'https://github.com/scalecube/scalecube-cluster/commit/2e3d8f1173199c2262d98614532907baed2664e6', 'https://github.com/scalecube/scalecube-cluster/commit/14dd8a5d134dbd3f18d89e76d7e4b5500ebc6089']",0,0,0,10,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,14,"cluster/src/main/java/io/scalecube/cluster/membership/MembershipProtocolImpl.java: [Extract Method(6), Extract Superclass(2)]"
io.scalecube.cluster.membership.MembershipProtocolTest,stop,468 -> 644,43b60b80985189ae2c2318fa328fcb9f1df99d7b -> bc3e98ff5bda68ede079868c724d91124fa38ffe,"['https://github.com/scalecube/scalecube-cluster/commit/84954858239f3867df537543f937c827c484697f', 'https://github.com/scalecube/scalecube-cluster/commit/ba6829cca7cff04fafccf6a14b8c56f1caf62999', 'https://github.com/scalecube/scalecube-cluster/commit/b40b59d6a8417048bd807b15985e06037c701216', 'https://github.com/scalecube/scalecube-cluster/commit/d3554a9118ee6a9ad3a154efc329a38ab535630c', 'https://github.com/scalecube/scalecube-cluster/commit/e479094edc8216774aeeb933c2a13aeda432aee3', 'https://github.com/scalecube/scalecube-cluster/commit/43b60b80985189ae2c2318fa328fcb9f1df99d7b', 'https://github.com/scalecube/scalecube-cluster/commit/bc3e98ff5bda68ede079868c724d91124fa38ffe', 'https://github.com/scalecube/scalecube-cluster/commit/d9f720fcd5bce37eb56999080d1e71a49b052b9a']",0,0,0,1,5.0,5.0,14.0,10.0,11.0,10.0,3.0,2.0,8,"cluster/src/test/java/io/scalecube/cluster/membership/MembershipProtocolTest.java: [Rename Variable(32), Extract Method(12), Parameterize Variable(8), Change Variable Type(8), Rename Method(4), Change Parameter Type(4), Change Return Type(4)]"
io.scalecube.cluster.ClusterConfig,from,559 -> 560,e90fa5204e85e42ddbe598487abaad9a31b3ad85 -> 230606172ef7e4076895c5696df071817fa53519,"['https://github.com/scalecube/scalecube-cluster/commit/5b8b385f5d6062e2b728286bcfdcc4e0815df90e', 'https://github.com/scalecube/scalecube-cluster/commit/21ba96f9f6f1d60fa75d6eb92d52b26b32fbc9d7', 'https://github.com/scalecube/scalecube-cluster/commit/14ad882029f56a20ceb266bd3d95107f150f31f2', 'https://github.com/scalecube/scalecube-cluster/commit/0c53af2a7d2889598da13b66967be871cb11cb71', 'https://github.com/scalecube/scalecube-cluster/commit/e90fa5204e85e42ddbe598487abaad9a31b3ad85', 'https://github.com/scalecube/scalecube-cluster/commit/230606172ef7e4076895c5696df071817fa53519', 'https://github.com/scalecube/scalecube-cluster/commit/f6bf77c5d7cdc3819f9def72d7f3e6dd663acec3']",0,0,0,1,4.0,4.0,3.0,3.0,21.0,19.0,1.0,1.0,25,"cluster/src/main/java/io/scalecube/cluster/ClusterConfig.java: [Extract Method(6), Change Return Type(4)]"
