Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
edu.usc.irds.sparkler.plugin.FetcherJBrowser,closeResources,123 -> 124,297aa49c00765dcffee7c61db83fb0987c3d3f01 -> 03596cd8d1dca186257d35324947f2e04507acab,"['https://github.com/USCDataScience/sparkler/commit/297aa49c00765dcffee7c61db83fb0987c3d3f01', 'https://github.com/USCDataScience/sparkler/commit/03596cd8d1dca186257d35324947f2e04507acab']",0,0,0,4,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2,sparkler-plugins/fetcher-jbrowser/src/test/java/edu/usc/irds/sparkler/plugin/FetcherJBrowserTest.java: [Extract Variable(10)] sparkler-plugins/fetcher-jbrowser/src/main/java/edu/usc/irds/sparkler/plugin/FetcherJBrowser.java: [Extract Superclass(2)]
edu.usc.irds.sparkler.plugin.FetcherChrome,startDriver,602 -> 689,88736a1650b226dfa5f775119e56ca6c51e3b0a7 -> 867f811b9fb05f3a67efeaab64480db7588d2ec1,"['https://github.com/USCDataScience/sparkler/commit/88736a1650b226dfa5f775119e56ca6c51e3b0a7', 'https://github.com/USCDataScience/sparkler/commit/867f811b9fb05f3a67efeaab64480db7588d2ec1']",640,464,176,140,8.0,7.0,38.0,43.0,14.0,22.0,3.0,4.0,14,"sparkler-core/sparkler-plugins/fetcher-chrome/src/main/java/edu/usc/irds/sparkler/plugin/FetcherChrome.java: [Extract Method(66), Change Variable Type(4)]"
