Class,Type,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
org.corfudb.infrastructure.LogUnitServer,class,3509 -> 3510,f2ce0d778580df25ea16a380338b3ce6ef906378 -> e818bc6f75a3df588c91600e18e45a809f689f28,23,2,21,4,31.0,30.0,2.0,2.0,78.0,78.0,302.0,291.0,0.0,0.0,134.0,126.0,52.0,52.0,read[ sendResponse():4 getAddress():3 trace():1 contains():1 get():1 ] trimEntry[ getBuffer():2 add():1 release():1 closed():1 invalidate():1 ] handleMessage[  ] reset[ build():1 asMap():1 release():1 values():1 create():1 maximumSize():1 parallelStream():1 removalListener():1 map():1 newBuilder():1 ] runGC[ setOptions():2 setName():1 currentThread():1 build():1 setSentinelReference():1 setRetryInterval():1 runForever():1 ] LogUnitServer[ get():3 reset():2 warn():1 size():1 of():1 getPath():1 start():1 getDefault():1 error():1 open():1 info():1 ] handleRetrieval[ warn():4 getInt():3 map():3 trace():2 wrappedBuffer():2 error():2 getLong():1 size():1 mapFromBuffer():1 release():1 get():1 ] handleEviction[ writerIndex():4 putInt():3 nioBuffer():2 release():2 trace():2 write():2 getBuffer():1 putLong():1 error():1 put():1 warn():1 getAndAdd():1 force():1 buffer():1 map():1 flip():1 bufferFromMap():1 getMetadataMap():1 info():1 ] handleGC[ trimEntry():2 info():2 contains():1 getOrDefault():1 size():1 asMap():1 toArray():1 getStreams():1 complement():1 keySet():1 getIfPresent():1 asRanges():1 ] write[ getAddress():3 sendResponse():3 getBuffer():2 trace():1 contains():1 release():1 get():1 retain():1 getData():1 getMetadataMap():1 ] ,"infrastructure/src/main/java/org/corfudb/infrastructure/LogUnitServer.java: [Add Method Annotation(2), Push Down Method(1)]"
org.corfudb.infrastructure.logreplication.infrastructure.plugins.LogReplicationPluginConfig,class,3432 -> 3528,f4e55c8fe0475821132854b881f243d49b42984b -> e0fba69adc90ede58796ff0f4b3d51785185bc11,64,14,50,190,7.0,5.0,1.0,1.0,1.0,1.0,91.0,60.0,0.0,0.0,20.0,8.0,8.0,4.0,LogReplicationPluginConfig[ getProperty():7 getParentDir():2 warn():1 debug():1 load():1 getStreamFetcherParentDir():1 ] getStreamFetcherParentDir[ getParent():1 getCanonicalFile():1 error():1 ] getParentDir[ getParent():1 getCanonicalFile():1 error():1 ] ,"infrastructure/src/main/java/org/corfudb/infrastructure/logreplication/infrastructure/plugins/LogReplicationPluginConfig.java: [Extract Method(31), Rename Attribute(2)]"
org.corfudb.runtime.object.MultiVersionObject,class,3494 -> 3528,87a3523688fcad341486a2ce79971d99364dcc93 -> e0fba69adc90ede58796ff0f4b3d51785185bc11,0,0,0,190,26.0,26.0,1.0,1.0,2.0,2.0,257.0,257.0,0.0,0.0,84.0,80.0,54.0,54.0,getSnapshotProxy[ getID():5 toReadableId():3 trace():3 getFromCacheUnsafe():2 isPresent():2 get():2 nanoTime():2 isTraceEnabled():2 writeLock():1 getTail():1 unlock():1 max():1 getTrimmedAddresses():1 syncStreamUnsafe():1 warn():1 tryConvertToWriteLock():1 ofNanos():1 tryOptimisticRead():1 isRetriable():1 toString():1 time():1 resetUnsafe():1 validate():1 ] getAddressSpace[  ] getFromCacheUnsafe[ getVersion():2 trace():2 nanoTime():2 setVersion():1 format():1 getID():1 toReadableId():1 isTimestampMaterializedUnsafe():1 orElseThrow():1 empty():1 ofNanos():1 get():1 of():1 isTraceEnabled():1 time():1 floor():1 validate():1 ] logUpdate[ append():1 ] getVersionUnsafe[ pos():1 ] getID[ getID():1 ] syncStreamUnsafe[ getID():4 toReadableId():2 checkState():2 forEach():1 addAddress():1 error():1 put():1 trace():1 getGlobalAddress():1 isTraceEnabled():1 toString():1 forEachOrdered():1 time():1 streamUpToInList():1 getSmrEntryList():1 ] isTimestampMaterializedUnsafe[ size():1 getFirst():1 ] getSmrStream[  ] MultiVersionObject[ get():2 getObjectsView():1 getMvoCache():1 closeWrapper():1 getTrimRetry():1 getParameters():1 getID():1 registerMVO():1 getSMRUpcallMap():1 ] applyUpdateUnsafe[ getSMRMethod():3 getSMRArguments():2 trace():1 getGlobalAddress():1 upcall():1 get():1 isTraceEnabled():1 getID():1 toReadableId():1 ] gc[ writeLock():1 unlock():1 trim():1 gc():1 ] resetUnsafe[ debug():1 get():1 reset():1 getID():1 toReadableId():1 close():1 ] ,runtime/src/main/java/org/corfudb/runtime/object/MultiVersionObject.java: [Extract Method(19)]
org.corfudb.runtime.clients.LayoutClient,class,2399 -> 2992,5cb69894149af52e80dbf3dd0716b36e601024ba -> 68bcf2e5b928a94e00b1751112c86dc935153cbc,19,7,12,24,9.0,5.0,2.0,2.0,21.0,21.0,23.0,23.0,0.0,0.0,3.0,7.0,7.0,7.0,getLayout[ sendMessageAndGetCompletable():1 ] handleMessage[ add():2 getMsgType():1 getLayout():1 build():1 completeRequest():1 getRequestID():1 ] ,"test/src/test/java/org/corfudb/runtime/clients/LayoutClientTest.java: [Rename Class(1)] runtime/src/main/java/org/corfudb/runtime/clients/LayoutClient.java: [Extract Class(9), Move Method(6), Extract Superclass(2), Pull Up Attribute(1), Change Attribute Access Modifier(1), Move Attribute(1)]"
org.corfudb.infrastructure.LayoutServer,class,1185 -> 1189,d568df5c6a79d7ce3cb47846414f5f9f7466f294 -> 0ee6bdf67ecb42f9a07f83f38e2d3ae6e749729d,0,0,0,18,25.0,15.0,2.0,2.0,180.0,97.0,435.0,218.0,0.0,0.0,100.0,44.0,94.0,52.0,LayoutServer[ singletonList():4 get():3 warn():1 info():1 ] handleMessage[ getMsgType():2 warn():1 sendResponse():1 ] reset[  ] ,"src/main/java/org/corfudb/infrastructure/LayoutServer.java: [Extract Method(24), Extract Class(22), Move Method(17), Move Attribute(3)] src/test/java/org/corfudb/infrastructure/LayoutServerTest.java: [Extract Variable(17), Rename Variable(4)]"
org.corfudb.runtime.collections.CorfuStore,class,3423 -> 3528,33f7733503df051723a4ad87a0dfda324a2e05d2 -> e0fba69adc90ede58796ff0f4b3d51785185bc11,78,16,62,190,31.0,29.0,1.0,1.0,28.0,0.0,103.0,96.0,0.0,0.0,53.0,52.0,27.0,25.0,listTables[ listTables():1 getTableRegistry():1 ] openTable[ getTableRegistry():2 openTable():1 getTable():1 ] tx[ getObjectsView():1 getTableRegistry():1 ] getTimestamp[ setSequence():1 getEpoch():1 build():1 getToken():1 query():1 getSequencerView():1 setEpoch():1 newBuilder():1 getSequence():1 ] CorfuStore[  ] deleteTable[ getTableRegistry():1 deleteTable():1 ] ,"runtime/src/main/java/org/corfudb/runtime/collections/CorfuStore.java: [Add Class Annotation(3), Extract Class(3)] runtime/src/main/java/org/corfudb/runtime/collections/CorfuStoreMetrics.java: [Extract Class(2)]"
org.corfudb.protocols.service.CorfuProtocolSequencer,class,2997 -> 3006,c1fe45c3b87c7591a26338c9a831cf859b540d7b -> 2ad857de0412fc86e6408f8cf7906adb18d249f9,26,1,25,51,20.0,18.0,1.0,1.0,89.0,76.0,60.0,55.0,0.0,0.0,84.0,77.0,17.0,16.0,getSequencerMetricsResponseMsg[ build():2 newBuilder():2 getSequencerMetricsMsg():1 setSequencerMetrics():1 setSequencerMetricsResponse():1 ] getBootstrapSequencerResponseMsg[ build():2 newBuilder():2 setBootstrapSequencerResponse():1 setIsBootstrapped():1 ] getSequencerTrimResponseMsg[ getDefaultInstance():1 build():1 setSequencerTrimResponse():1 newBuilder():1 ] getStreamsAddressRequestMsg[ build():2 newBuilder():2 stream():1 setReqType():1 toList():1 addAllStreamRange():1 collect():1 map():1 setStreamsAddressRequest():1 ] getAllStreamsAddressRequestMsg[ build():2 newBuilder():2 setReqType():1 setStreamsAddressRequest():1 ] getTokenRequestMsg[ newBuilder():4 setRequestType():4 build():4 addAllStreams():3 toList():3 stream():3 collect():3 map():3 setNumTokens():2 setTokenRequest():2 getTxResolutionInfoMsg():1 setTxnResolution():1 isEmpty():1 ] getTokenResponse[ getUUID():3 getKey():2 stream():2 getToken():2 toMap():2 collect():2 inverse():1 getConflictKey():1 getRespType():1 getConflictStream():1 getStreamTailsList():1 getBackpointerMapList():1 getEpoch():1 get():1 toByteArray():1 getSequence():1 ] getTokenResponseMsg[ newBuilder():4 build():4 getUuidMsg():3 getKey():2 entrySet():2 toList():2 getValue():2 stream():2 setValue():2 collect():2 map():2 setKey():2 addAllBackpointerMap():1 getTokenResponseMsg():1 copyFrom():1 setConflictKey():1 setConflictStream():1 setRespType():1 getTokenMsg():1 setToken():1 get():1 emptyMap():1 setTokenResponse():1 addAllStreamTails():1 ] getDefaultSequencerMetricsRequestMsg[ getDefaultInstance():1 build():1 setSequencerMetricsRequest():1 newBuilder():1 ] getSequencerTrimRequestMsg[ build():2 newBuilder():2 setTrimMark():1 setSequencerTrimRequest():1 ] getBootstrapSequencerRequestMsg[ newBuilder():3 build():3 setGlobalTail():1 getKey():1 getStreamAddressSpaceMsg():1 entrySet():1 setAddressSpace():1 setBootstrapSequencerRequest():1 setBootstrapWithoutTailsUpdate():1 addAllStreamsAddressMap():1 toList():1 getValue():1 setStreamUuid():1 getUuidMsg():1 stream():1 collect():1 map():1 setSequencerEpoch():1 ] getStreamsAddressResponse[ getAddressSpace():1 getAddressMapList():1 getEpoch():1 getUUID():1 getLogTail():1 stream():1 toMap():1 setEpoch():1 getStreamUuid():1 collect():1 getStreamAddressSpace():1 ] ,"runtime/src/main/java/org/corfudb/protocols/service/CorfuProtocolSequencer.java: [Merge Parameter(2), Move Method(1)]"
org.corfudb.runtime.CorfuDBRuntime,class,555 -> 561,22a2479d5ef67fc198c23702c8be236a60a974aa -> 66a2c42c28a38676f50681115083273491ef742e,0,0,0,74,17.0,15.0,1.0,1.0,32.0,25.0,252.0,215.0,0.0,0.0,51.0,45.0,38.0,33.0,queryhelper[ sync():1 ] updatehelper[ get():1 append():1 ] CorfuDBRuntime[  ] main[ println():1 start():1 ] registerObject[ getID():4 put():2 new_stream():1 println():1 containsKey():1 ] sync[ get():2 readNext():2 upcall():1 checkTail():1 ] ,"CORFULIB/src/main/java/org/corfudb/runtime/CorfuDBRuntime.java: [Pull Up Method(8), Extract Superclass(6), Pull Up Attribute(6)]"
org.corfudb.utils.lock.persistence.LockStore,class,3196 -> 3227,464eeda45ba848b4820a3db9f3b2d2dcd4f51098 -> c1f3738ad0e082b3b10973bc20016ea012abebb4,203,98,105,2,14.0,16.0,1.0,1.0,4.0,5.0,130.0,118.0,0.0,0.0,38.0,37.0,23.0,21.0,isRevocable[ get():4 now():2 equals():1 isPresent():1 minusSeconds():1 put():1 isBefore():1 ] filterLocksWithExpiredLeases[ isRevocable():1 add():1 error():1 ] get[ getPayload():2 query():2 of():2 getRecord():2 error():2 empty():2 ] create[ tx():1 commit():1 create():1 error():1 ] update[ tx():1 commit():1 update():1 error():1 ] renew[ get():5 debug():3 getLeaseOwnerId():2 isPresent():1 update():1 setLockId():1 newBuilder():1 setLeaseRenewalNumber():1 getLeaseRenewalNumber():1 build():1 getTimestamp():1 equals():1 setLeaseOwnerId():1 ] LockStore[ build():2 openTable():1 getMostSignificantBits():1 builder():1 setMsb():1 setLsb():1 getLeastSignificantBits():1 newBuilder():1 ] acquire[ get():4 debug():3 setLeaseAcquisitionNumber():2 setLockId():2 newBuilder():2 setLeaseRenewalNumber():2 build():2 setLeaseOwnerId():2 isPresent():1 update():1 getLeaseAcquisitionNumber():1 isRevocable():1 getTimestamp():1 create():1 ] ,"utils/src/main/java/org/corfudb/utils/lock/persistence/LockStore.java: [Extract Method(43), Inline Method(14), Localize Parameter(8), Add Thrown Exception Type(6), Rename Variable(4), Remove Attribute Annotation(3)]"
org.corfudb.runtime.BootstrapUtil,class,2232 -> 2247,d49862e63a875dd3e23e0bbe235c60e5d270ee6f -> 63c21a6a87ba5fc6e02e992e3c92f8e24ed09ce7,12,7,5,79,12.0,14.0,1.0,1.0,1.0,1.0,29.0,29.0,0.0,0.0,17.0,16.0,6.0,6.0,bootstrap[ addClient():3 getClient():2 get():2 toMillis():2 getAllServers():1 error():1 sleepUninterruptibly():1 warn():1 stop():1 build():1 parseString():1 builder():1 bootstrapLayout():1 bootstrapManagement():1 info():1 ] ,runtime/src/main/java/org/corfudb/runtime/BootstrapUtil.java: [Extract Method(44)]
