Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
org.corfudb.runtime.checkpoint.CheckpointTest,delayedCkpointTest,1933 -> 2330,9fbf218cd52bd278dd9ca2f3cb5376eaeeb35eca -> 5fdb39e7d86ceb54cb6acb0d771387befbfd1d30,"['https://github.com/CorfuDB/CorfuDB/commit/9fbf218cd52bd278dd9ca2f3cb5376eaeeb35eca', 'https://github.com/CorfuDB/CorfuDB/commit/5fdb39e7d86ceb54cb6acb0d771387befbfd1d30', 'https://github.com/CorfuDB/CorfuDB/commit/0c61757b71eb9ade8ad96d0123ad422586d719cd']",0,0,0,6,5.0,4.0,40.0,40.0,23.0,25.0,5.0,5.0,23,"test/src/test/java/org/corfudb/runtime/checkpoint/CheckpointTest.java: [Extract Method(206), Replace Variable With Attribute(92)]"
org.corfudb.runtime.view.ManagementView,getLayoutFromQuorum,2447 -> 2801,abad37084985dfb3f3d3ca2c5d0f7c0b36f374d1 -> 1f496af89bd401c2d3a41b86376a1fa6cbaacfa3,"['https://github.com/CorfuDB/CorfuDB/commit/abad37084985dfb3f3d3ca2c5d0f7c0b36f374d1', 'https://github.com/CorfuDB/CorfuDB/commit/1f496af89bd401c2d3a41b86376a1fa6cbaacfa3']",469,258,211,6,2.0,3.0,23.0,8.0,14.0,10.0,8.0,3.0,14,"runtime/src/main/java/org/corfudb/runtime/view/ManagementView.java: [Extract Method(135), Inline Method(61), Rename Variable(32), Change Variable Type(16), Replace Pipeline With Loop(5), Extract Variable(5), Merge Parameter(5), Rename Method(2)]"
org.corfudb.infrastructure.RemoteMonitoringService,restoreRedundancyAndMergeSegments,2588 -> 2752,68b807519caba698ca77531a13927fdd9140bdcd -> dbe99c7303073ca34a8cd917a62634b183a29be3,"['https://github.com/CorfuDB/CorfuDB/commit/68b807519caba698ca77531a13927fdd9140bdcd', 'https://github.com/CorfuDB/CorfuDB/commit/dbe99c7303073ca34a8cd917a62634b183a29be3']",56,38,18,78,4.0,3.0,15.0,14.0,7.0,9.0,3.0,4.0,7,"infrastructure/src/main/java/org/corfudb/infrastructure/RemoteMonitoringService.java: [Parameterize Variable(24), Extract Method(15), Extract Variable(5), Rename Variable(4), Change Return Type(4), Remove Variable Modifier(4), Add Parameter(3)]"
org.corfudb.runtime.collections.ProtobufIndexer,getIndexedValues,3034 -> 3077,1af8f972f60423617ebacf2aa57e6a093defde22 -> 88742fb0675a936203326d1e1a4d3de2894cbd09,"['https://github.com/CorfuDB/CorfuDB/commit/18fa323cc908c071ebe0a28f54f048d066686a15', 'https://github.com/CorfuDB/CorfuDB/commit/48549a28ce18993462a54664845b99636d6d8270', 'https://github.com/CorfuDB/CorfuDB/commit/1af8f972f60423617ebacf2aa57e6a093defde22', 'https://github.com/CorfuDB/CorfuDB/commit/88742fb0675a936203326d1e1a4d3de2894cbd09']",0,0,0,3,5.0,5.0,50.0,53.0,20.0,19.0,13.0,15.0,13,"runtime/src/main/java/org/corfudb/runtime/collections/ProtobufIndexer.java: [Extract Method(11), Parameterize Variable(4)]"
org.corfudb.browser.CorfuStoreBrowser,listTables,2726 -> 3081,a8085c318d05b8e36fe6c83b589080a6294f0f22 -> 72551a59845a1d66e5c1f343c3d598e4fba1c7cf,"['https://github.com/CorfuDB/CorfuDB/commit/ae008ff2d9ae9d48d85020867c545a4858eef492', 'https://github.com/CorfuDB/CorfuDB/commit/a8085c318d05b8e36fe6c83b589080a6294f0f22', 'https://github.com/CorfuDB/CorfuDB/commit/72551a59845a1d66e5c1f343c3d598e4fba1c7cf']",185,132,53,7,1.0,1.0,12.0,11.0,6.0,4.0,2.0,2.0,5,"corfudb-tools/src/main/java/org/corfudb/browser/CorfuStoreBrowser.java: [Change Return Type(12), Extract And Move Method(12), Add Parameter(6), Extract Variable(5), Localize Parameter(4), Move Method(1), Remove Parameter(1), Move And Rename Method(1)] corfudb-tools/src/main/java/org/corfudb/browser/CorfuStoreBrowserMain.java: [Extract And Move Method(6), Remove Parameter(2), Move Method(1), Move And Rename Method(1)]"
org.corfudb.integration.ClusterReconfigIT,restartTest,2247 -> 2383,63c21a6a87ba5fc6e02e992e3c92f8e24ed09ce7 -> 6db282c1d271c554dd761eecf69aae6335e6634e,"['https://github.com/CorfuDB/CorfuDB/commit/550286d0145f06e6bce3c3b51add3129b0518590', 'https://github.com/CorfuDB/CorfuDB/commit/f5fbe414ce825a937b54d3be7d1af859d45e7b5c', 'https://github.com/CorfuDB/CorfuDB/commit/63c21a6a87ba5fc6e02e992e3c92f8e24ed09ce7', 'https://github.com/CorfuDB/CorfuDB/commit/6db282c1d271c554dd761eecf69aae6335e6634e', 'https://github.com/CorfuDB/CorfuDB/commit/0d296fb8fa40a5a31c613d14c669f2cf2e66df77', 'https://github.com/CorfuDB/CorfuDB/commit/ec64ef74891b32d341b2d3ec553d9e64605c87e4', 'https://github.com/CorfuDB/CorfuDB/commit/221f08956bd9d51807e30eea7fc963e4bdacc995', 'https://github.com/CorfuDB/CorfuDB/commit/ad018381771c93122c45206fb9dc713f79064dd6', 'https://github.com/CorfuDB/CorfuDB/commit/75ad766213c7ea36c1f5e0f9fd5f6973eca5d44f', 'https://github.com/CorfuDB/CorfuDB/commit/e0fba69adc90ede58796ff0f4b3d51785185bc11']",4,1,3,1,5.0,5.0,10.0,9.0,15.0,13.0,1.0,2.0,16,"test/src/test/java/org/corfudb/integration/ClusterReconfigIT.java: [Extract Method(14), Parameterize Attribute(4)]"
org.corfudb.integration.WorkflowIT,clusterResizingTest2,2287 -> 2290,f4b1468e46795d5d88bd5bff19b78712257f1927 -> 79b7b73e314549b747ec17ee37d03105d03d1bd9,"['https://github.com/CorfuDB/CorfuDB/commit/1c233a7081123232cfee87a45bdbd025812e67d6', 'https://github.com/CorfuDB/CorfuDB/commit/63c21a6a87ba5fc6e02e992e3c92f8e24ed09ce7', 'https://github.com/CorfuDB/CorfuDB/commit/f4b1468e46795d5d88bd5bff19b78712257f1927', 'https://github.com/CorfuDB/CorfuDB/commit/79b7b73e314549b747ec17ee37d03105d03d1bd9', 'https://github.com/CorfuDB/CorfuDB/commit/0d296fb8fa40a5a31c613d14c669f2cf2e66df77', 'https://github.com/CorfuDB/CorfuDB/commit/ec64ef74891b32d341b2d3ec553d9e64605c87e4', 'https://github.com/CorfuDB/CorfuDB/commit/8d9ffba8ff5305d683028f9c2fe8e6360ef484f2', 'https://github.com/CorfuDB/CorfuDB/commit/3279a8109810a6aef32a767d5713b5b7632c044b', 'https://github.com/CorfuDB/CorfuDB/commit/5a18cf713bec901cb3882542ab9acfad00e9dbfe', 'https://github.com/CorfuDB/CorfuDB/commit/ff80ce9a93f5f19770e2c55147bb2a3b8368174a', 'https://github.com/CorfuDB/CorfuDB/commit/75ad766213c7ea36c1f5e0f9fd5f6973eca5d44f', 'https://github.com/CorfuDB/CorfuDB/commit/e0fba69adc90ede58796ff0f4b3d51785185bc11']",8,2,6,2,5.0,5.0,33.0,30.0,24.0,22.0,3.0,3.0,26,test/src/test/java/org/corfudb/integration/WorkflowIT.java: [Extract Method(75)]
org.corfudb.infrastructure.TestServerRouter,setServerEpoch,2769 -> 2771,c060d9a2cc3032b974f26fa388a1e4fb5df26df3 -> 9a793f8f923aa3123137d668d2a2719642ca28e2,"['https://github.com/CorfuDB/CorfuDB/commit/6e061b5abf59e2a4b2dceb78387e2b394a468017', 'https://github.com/CorfuDB/CorfuDB/commit/dbe99c7303073ca34a8cd917a62634b183a29be3', 'https://github.com/CorfuDB/CorfuDB/commit/c060d9a2cc3032b974f26fa388a1e4fb5df26df3', 'https://github.com/CorfuDB/CorfuDB/commit/9a793f8f923aa3123137d668d2a2719642ca28e2', 'https://github.com/CorfuDB/CorfuDB/commit/6827715a21dcf6837e8e2e5370a7d1345200aac2']",42,25,17,61,1.0,0.0,4.0,4.0,3.0,3.0,1.0,1.0,3,"test/src/test/java/org/corfudb/infrastructure/TestServerRouter.java: [Add Attribute Annotation(4), Change Attribute Type(2), Change Return Type(2), Move Attribute(1), Pull Up Method(1)]"
org.corfudb.runtime.collections.Table,clearAll,2937 -> 3415,1b8aaa357dff4f4127cc958ae7d839f7259745da -> 020e21f05150bace84bb7a580ab9cc88cfc6d03b,"['https://github.com/CorfuDB/CorfuDB/commit/1b8aaa357dff4f4127cc958ae7d839f7259745da', 'https://github.com/CorfuDB/CorfuDB/commit/020e21f05150bace84bb7a580ab9cc88cfc6d03b', 'https://github.com/CorfuDB/CorfuDB/commit/e0fba69adc90ede58796ff0f4b3d51785185bc11']",0,0,0,23,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"runtime/src/main/java/org/corfudb/runtime/collections/Table.java: [Add Method Annotation(12), Extract Method(6), Change Return Type(4), Rename Method(2)]"
org.corfudb.runtime.view.workflows.WorkflowRequest,invoke,2237 -> 2318,1c233a7081123232cfee87a45bdbd025812e67d6 -> 18c25290eda2957d0c6f335d0d73c78832f1c2e3,"['https://github.com/CorfuDB/CorfuDB/commit/1c233a7081123232cfee87a45bdbd025812e67d6', 'https://github.com/CorfuDB/CorfuDB/commit/18c25290eda2957d0c6f335d0d73c78832f1c2e3', 'https://github.com/CorfuDB/CorfuDB/commit/dbe99c7303073ca34a8cd917a62634b183a29be3', 'https://github.com/CorfuDB/CorfuDB/commit/41197977d17d39cd4a04d918709d720d7db130f2']",3,2,1,1,5.0,5.0,25.0,24.0,11.0,11.0,5.0,5.0,11,"runtime/src/main/java/org/corfudb/runtime/view/workflows/WorkflowRequest.java: [Add Parameter Annotation(12), Remove Thrown Exception Type(1), Change Method Access Modifier(1), Move Method(1)]"
