Class,Type,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
services.moleculer.context.CallingOptions$Options,innerclass,112 -> 115,5f1c32db752b508f7c2c3e979d33863646f7a9cc -> 8a4de407ad26c5371aca83d6807ed3b7d489e0b1,53,22,31,17,1.0,1.0,1.0,1.0,9.0,0.0,26.0,19.0,0.0,0.0,0.0,0.0,6.0,4.0,retryCount[  ] nodeID[  ] timeout[  ] ,"src/main/java/services/moleculer/context/CallingOptions.java: [Extract Class(13), Move Attribute(6), Remove Attribute Modifier(6), Change Return Type(4), Move Method(4), Add Parameter(3), Add Method Modifier(2)]"
services.moleculer.transporter.KafkaTransporter,class,154 -> 157,fdfd5ad8984a58662f9205e5fb86eaabf305f082 -> 67e4f244555f98945466ca209f7cc30536fd1b49,20,2,18,13,12.0,13.0,2.0,2.0,120.0,120.0,220.0,203.0,0.0,0.0,40.0,33.0,41.0,37.0,disconnect[ close():2 clear():1 shutdownNow():1 ] setGroupID[  ] subscribe[ add():1 resolve():1 subscribe():1 reject():1 ] getProperties[  ] setProperties[  ] start[ getName():5 put():5 get():3 isEmpty():2 asString():2 add():1 trim():1 size():1 setProperty():1 toArray():1 isPrimitive():1 asList():1 ] KafkaTransporter[ putAll():1 ] error[ reconnect():1 ] getGroupID[  ] reconnect[ disconnect():1 schedule():1 info():1 ] stop[ disconnect():1 ] publish[ warn():1 toString():1 send():1 write():1 info():1 ] setProperty[ setProperty():1 ] setUrls[  ] getUrls[  ] connect[ length():2 indexOf():2 append():2 connected():1 disconnect():1 reconnect():1 newSingleThreadExecutor():1 execute():1 substring():1 put():1 ] readIncomingMessages[ isEmpty():1 topic():1 received():1 poll():1 error():1 value():1 ] ,"src/main/java/services/moleculer/transporter/KafkaTransporter.java: [Extract Method(17), Rename Method(6), Rename Parameter(4), Encapsulate Attribute(4), Rename Attribute(2)]"
services.moleculer.transporter.tcp.TcpWriter,class,150 -> 151,073bc5ffa548dba753a60ffa90726eefc141c717 -> 585037231e4083f5e8a362403efc2e4ecfef50cf,217,65,152,9,4.0,5.0,1.0,1.0,7.0,8.0,278.0,190.0,0.0,0.0,62.0,47.0,58.0,41.0,disconnect[ close():3 clear():2 wakeup():1 values():1 shutdownNow():1 keySet():1 ] TcpWriter[  ] finalize[ disconnect():1 ] run[ isEmpty():3 channel():2 remove():2 removeFirst():2 hasRemaining():2 clear():2 interestOps():2 next():1 select():1 selectedKeys():1 isWritable():1 iterator():1 attachment():1 getFirst():1 attach():1 write():1 close():1 getKey():1 currentThread():1 printStackTrace():1 isInterrupted():1 entrySet():1 isValid():1 hasNext():1 getValue():1 register():1 ] send[ addLast():2 wakeup():2 wrap():2 put():2 add():1 attachment():1 get():1 keyFor():1 attach():1 open():1 configureBlocking():1 ] connect[ disconnect():1 newSingleThreadExecutor():1 execute():1 open():1 ] ,"src/main/java/services/moleculer/transporter/tcp/TcpWriter.java: [Extract Method(63), Extract Variable(10), Extract And Move Method(10), Rename Variable(8), Remove Thrown Exception Type(3)]"
services.moleculer.eventbus.DefaultEventbus,class,559 -> 561,bbd644c457650f3086281feac0ac6afd7232ce97 -> 105eadaa8e1a85528abc440fdc58d8bd4a233121,20,10,10,25,34.0,33.0,3.0,3.0,95.0,95.0,666.0,666.0,0.0,0.0,131.0,130.0,171.0,171.0,broadcast[ add():4 getValue():4 getAllEndpoints():3 getKey():2 entrySet():2 error():2 put():2 get():2 on():2 unlock():1 getNodeID():1 groups():1 matches():1 isLocal():1 getCacheKey():1 size():1 addAll():1 equals():1 toArray():1 lock():1 ] setCheckVersion[  ] receiveEvent[ get():5 warn():2 size():2 broadcast():1 equals():1 of():1 isEmpty():1 asString():1 emit():1 ] removeListeners[ clear():3 remove():3 next():2 iterator():2 values():2 isEmpty():2 hasNext():2 unlock():1 lock():1 ] start[ getNodeID():1 getStrategyFactory():1 getConfig():1 ] isCheckVersion[  ] isAsyncLocalInvocation[  ] setAsyncLocalInvocation[  ] getCacheKey[ append():3 groups():1 toString():1 ] generateListenerDescriptor[ put():3 values():2 unlock():1 endsWith():1 lock():1 getAllEndpoints():1 isLocal():1 ] stop[ clear():4 unlock():1 lock():1 ] DefaultEventbus[ writeLock():1 readLock():1 ] emit[ getNodeID():3 getEndpoint():3 error():3 getValue():3 on():3 add():2 getKey():2 entrySet():2 put():2 size():2 get():2 toArray():2 unlock():1 values():1 groups():1 matches():1 remove():1 getCacheKey():1 addAll():1 equals():1 of():1 lock():1 ] addListeners[ get():10 clear():6 put():4 isEmpty():3 getAnnotation():3 value():3 addEndpoint():2 unlock():2 requireNonNull():2 lock():2 create():2 getClass():1 setAccessible():1 isAssignableFrom():1 isMap():1 parseDouble():1 getFields():1 trim():1 getType():1 nameOf():1 ] ,"src/main/java/services/moleculer/eventbus/DefaultEventbus.java: [Extract Method(418), Extract Variable(10), Remove Method Annotation(3), Extract Interface(2)]"
services.moleculer.transporter.MqttTransporter,class,171 -> 218,83c14b9e7c31a01c0f1b7b448556c133bbec5ca1 -> 5f8e35cf900bb25c390ed47078e9ef5bced94d07,317,317,0,44,19.0,18.0,2.0,2.0,444.0,450.0,244.0,229.0,0.0,0.0,51.0,48.0,66.0,63.0,disconnect[ warn():1 close():1 ] setPassword[  ] getMqttVersion[  ] getSslProperties[  ] error[ warn():1 reconnect():1 ] setKeepAliveInterval[  ] getUsername[  ] setMaxInflight[  ] connectionLost[ reconnect():1 info():1 ] getMaxInflight[  ] reconnect[ disconnect():1 schedule():1 info():1 ] setCleanSession[  ] getUrls[  ] setHostnameVerifier[  ] connect[ getProperty():2 endsWith():2 setPassword():1 disconnect():1 toCharArray():1 components():1 setAutomaticReconnect():1 setCallback():1 nextUID():1 setKeepAliveInterval():1 setSSLHostnameVerifier():1 setMaxInflight():1 uid():1 reconnect():1 setCleanSession():1 setUserName():1 indexOf():1 connect():1 setServerURIs():1 setConnectionTimeout():1 isEmpty():1 getMessage():1 setMqttVersion():1 warn():1 setSSLProperties():1 setSocketFactory():1 startsWith():1 ] getConnectionTimeout[  ] setUsername[  ] subscribe[ resolve():1 subscribe():1 reject():1 ] getHostnameVerifier[  ] getKeepAliveInterval[  ] setSslProperties[  ] start[ get():8 isEmpty():2 add():1 trim():1 size():1 toArray():1 asString():1 isPrimitive():1 asList():1 connect():1 ] isCleanSession[  ] setConnectionTimeout[  ] setMqttVersion[  ] deliveryComplete[ info():1 ] getSocketFactory[  ] getPassword[  ] stop[ disconnect():1 ] messageArrived[ getPayload():1 received():1 ] publish[ info():2 warn():1 reconnect():1 publish():1 toString():1 write():1 ] setUrls[  ] MqttTransporter[  ] setSocketFactory[  ] ,"src/main/java/services/moleculer/transporter/MqttTransporter.java: [Extract Method(24), Change Attribute Type(10), Rename Attribute(8), Encapsulate Attribute(4)]"
services.moleculer.config.SpringComponentRegistry,class,61 -> 63,0996ed8fc9bddb683d8c6aa9458860d2a6e8b974 -> 563c2d1a424b70e2468c65f4e060863d09733a22,38,3,35,99,11.0,9.0,3.0,3.0,0.0,0.0,40.0,25.0,0.0,0.0,17.0,12.0,10.0,6.0,getConfigDirectory[  ] setApplicationContext[  ] setConfigDirectory[  ] setConfigFormat[  ] findServices[ debug():3 getKey():1 components():1 getResource():1 read():1 serviceRegistry():1 entrySet():1 toLowerCase():1 getInputStream():1 getValue():1 getBeansOfType():1 addService():1 toByteArray():1 name():1 isReadable():1 write():1 close():1 ] getConfigFormat[  ] ,"src/main/java/services/moleculer/config/SpringComponentRegistry.java: [Parameterize Variable(4), Add Class Annotation(3), Add Method Annotation(3), Extract Superclass(2)]"
services.moleculer.logger.AsyncFileLogger,class,346 -> 412,95c5f0123c86365fa75fa582199e4430a002d7e0 -> 20a8ff054ee7271ae1cf9545e39cf231c7b75cc1,98,48,50,27,5.0,5.0,2.0,2.0,40.0,40.0,360.0,358.0,0.0,0.0,82.0,82.0,82.0,82.0,getProperty[ getProperty():1 trim():1 getLogManager():1 ] flush[  ] appendToFile[ closeStream():2 isFile():1 flush():1 printStackTrace():1 equals():1 write():1 compressOrDeleteOldFiles():1 ] publish[ isLoggable():1 notifyAll():1 addFirst():1 ] closeStream[ close():1 ] run[ isEmpty():2 clear():2 format():2 wait():1 printStackTrace():1 getBytes():1 sleep():1 setLength():1 println():1 trim():1 addAll():1 appendToFile():1 toString():1 getFormatter():1 append():1 ] AsyncFileLogger[ newSingleThreadExecutor():1 configure():1 execute():1 ] configure[ getProperty():13 add():5 length():5 isEmpty():4 substring():3 trim():3 getName():2 replace():2 parseInt():2 setFormatter():2 endsWith():2 isDirectory():2 hasMoreTokens():1 parseBoolean():1 setLevel():1 println():1 currentThread():1 getCanonicalPath():1 printStackTrace():1 getAbsolutePath():1 newInstance():1 parse():1 lastIndexOf():1 getContextClassLoader():1 nextToken():1 mkdirs():1 loadClass():1 toString():1 startsWith():1 findLogDirectory():1 ] close[ closeStream():1 shutdown():1 ] compressOrDeleteOldFiles[ close():4 getName():3 delete():3 putNextEntry():1 read():1 toLowerCase():1 setLevel():1 closeEntry():1 currentTimeMillis():1 endsWith():1 lastModified():1 listFiles():1 write():1 setLastModified():1 setTime():1 ] findLogDirectory[ getAbsolutePath():1 getParentFile():1 exists():1 isDirectory():1 findLogDirectory():1 ] ,"src/main/java/services/moleculer/logger/AsyncFileLogger.java: [Extract Class(18), Move Attribute(7)]"
services.moleculer.service.DefaultServiceRegistry,class,248 -> 249,5f7d4b9e94132d2e739954fe5965083101d89bc6 -> 7c3c8debdcda45de6cdae3424f15939e990a2b18,0,0,0,17,28.0,27.0,3.0,3.0,121.0,129.0,671.0,687.0,0.0,0.0,146.0,147.0,143.0,145.0,call[ handler():2 reject():1 create():1 supplyAsync():1 ] addAction[  ] DefaultServiceRegistry[ writeLock():1 readLock():1 ] receive[ get():3 complete():3 warn():2 isEmpty():2 remove():1 ] stop[ clear():2 warn():1 unlock():1 stop():1 values():1 lock():1 info():1 ] removeService[ warn():1 unlock():1 stop():1 lock():1 remove():1 info():1 ] addService[ put():4 getClass():1 getName():1 unlock():1 start():1 isAssignableFrom():1 getFields():1 getType():1 getAnnotation():1 get():1 lock():1 join():1 value():1 ] start[ components():3 get():3 requireNonNull():2 warn():1 getParent():1 executor():1 transporter():1 context():1 ] getAction[ unlock():1 lock():1 ] send[ put():4 call():1 reject():1 publish():1 create():1 getAction():1 id():1 nodeID():1 ] getService[ unlock():1 get():1 lock():1 ] ,"src/main/java/services/moleculer/service/DefaultServiceRegistry.java: [Extract Method(82), Add Method Annotation(3), Rename Attribute(2)]"
services.moleculer.eventbus.CachedArrayEventBus,class,31 -> 39,db8967b8b4c9eb993389dd9051ff03b44d84c8f3 -> eafdc6884817f980dd65e1e417ff68cea5dba755,7,0,7,26,4.0,5.0,2.0,2.0,0.0,0.0,126.0,123.0,0.0,0.0,35.0,35.0,23.0,22.0,name[  ] CachedArrayEventBus[ writeLock():1 readLock():1 ] emit[ next():2 getKey():2 printStackTrace():2 entrySet():2 isEmpty():2 hasNext():2 remove():2 getValue():2 iterator():2 on():2 add():1 unlock():1 matches():1 put():1 size():1 get():1 toArray():1 lock():1 ] off[ unlock():2 get():2 lock():2 remove():2 containsKey():1 isEmpty():1 clear():1 ] on[ put():2 unlock():1 get():1 clear():1 lock():1 ] ,"src/main/java/services/moleculer/eventbus/CachedArrayEventBus.java: [Add Method Annotation(6), Move And Rename Class(1), Extract Superclass(1)]"
services.moleculer.transporter.TcpTransporterTest,class,584 -> 587,0bbc07320cf2551849d34d31c72171efeaba71b7 -> 8edc35926c7505f2d72579518bdbb488643da268,0,0,0,9,3.0,3.0,3.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,getDescriptor[ put():2 ] setUp[ build():1 transporter():1 builder():1 start():1 monitor():1 nodeID():1 ] testSendGossipRequest[ get():18 assertEquals():16 size():4 sendGossipRequest():3 getDescriptor():2 put():2 markAsOffline():1 assertNull():1 ] tearDown[ stop():1 ] ,"src/test/java/services/moleculer/transporter/TcpTransporterTest.java: [Extract Method(15), Rename Variable(4)]"
services.moleculer.breaker.DefaultCircuitBreaker,class,260 -> 261,4d517f2688873e25d98d1675ff472107f63002af -> dabbd364e5a2aec92bdca8a5bea5972695ba8320,329,184,145,5,15.0,17.0,3.0,3.0,39.0,204.0,166.0,183.0,0.0,0.0,41.0,34.0,38.0,46.0,isAvailable[ isAvailable():1 unlock():1 get():1 lock():1 ] stopped[ clear():2 cancel():1 unlock():1 lock():1 ] onError[ getClass():1 unlock():1 onError():1 get():1 isEmpty():1 lock():1 isAssignableFrom():1 put():1 ] setIgnoredTypes[ requireNonNull():1 ] started[ getConfig():2 getServiceRegistry():1 scheduleWithFixedDelay():1 getScheduler():1 getContextFactory():1 ] run[ next():1 iterator():1 unlock():1 values():1 lock():1 hasNext():1 isRemovable():1 remove():1 ] call[ getNodeID():4 handler():3 onError():3 resolve():3 catchError():2 getAction():2 retry():2 call():1 isAvailable():1 reject():1 create():1 ] removeIgnoredType[ remove():1 ] setEnabled[  ] isEnabled[  ] addIgnoredType[ add():1 ] DefaultCircuitBreaker[ writeLock():1 readLock():1 ] getIgnoredTypes[  ] retry[ call():1 warn():1 ] ,"src/main/java/services/moleculer/breaker/DefaultCircuitBreaker.java: [Extract Method(14), Extract Class(6), Move Attribute(4), Localize Parameter(4), Rename Parameter(4), Add Parameter(4), Remove Attribute Modifier(2), Remove Parameter(2), Move And Rename Method(2)]"
services.moleculer.transporter.tcp.UDPReceiver,class,199 -> 211,611e5f0b7e0d420cdd9bc2f763dfdb05578fe19c -> 8ebf490a292caee40e02051761cb060a23f24a9b,22,10,12,7,5.0,5.0,1.0,1.0,11.0,11.0,94.0,94.0,2.0,2.0,25.0,24.0,24.0,24.0,disconnect[ shutdownNow():1 ] receive[  ] UDPReceiver[ isDebug():1 getUdpTTL():1 isUseHostname():1 isUdpReuseAddr():1 getNamespace():1 getUdpPort():1 getUdpAddress():1 getCurrentPort():1 ] processReceivedMessage[ warn():6 isEmpty():4 getHostName():2 equals():2 getHostAddress():2 toLowerCase():1 parseInt():1 udpPacketReceived():1 contains():1 split():1 trim():1 getAddress():1 startsWith():1 ] send[  ] connect[ newSingleThreadExecutor():1 execute():1 ] ,"src/main/java/services/moleculer/transporter/tcp/UDPReceiver.java: [Change Method Access Modifier(3), Rename Class(1), Add Class Modifier(1), Remove Attribute Modifier(1), Remove Parameter(1), Extract Class(1)]"
services.moleculer.config.ComponentRegistry,class,50 -> 53,f1c622e996e478f7dd68afe2142ebff4daeb54b9 -> 20bf5268910a6e1f0d574b0b523a24fa2256aa12,351,44,307,13,15.0,12.0,1.0,1.0,68.0,91.0,259.0,26.0,0.0,1.0,39.0,2.0,81.0,14.0,checkType[ isAssignableFrom():1 ] idOf[ get():2 isEmpty():2 getName():1 trim():1 ] serviceRegistry[  ] cacher[  ] start[ start():8 checkType():6 configOf():6 equals():6 isEmpty():4 get():4 getName():1 forName():1 values():1 newInstance():1 error():1 isAssignableFrom():1 put():1 component():1 trim():1 config():1 nameOf():1 info():1 ] invocationStrategyFactory[  ] getComponentNames[ add():6 addAll():1 keySet():1 ] scheduler[  ] configOf[ idOf():1 equals():1 ] hasComponent[ containsKey():1 ] stop[ stop():8 component():1 values():1 clear():1 error():1 nameOf():1 info():1 ] ComponentRegistry[ getInvocationStrategyFactory():1 getUIDGenerator():1 getEventBus():1 getServiceRegistry():1 getTransporter():1 getExecutor():1 getComponents():1 getCacher():1 getScheduler():1 getContextFactory():1 ] eventBus[  ] executor[  ] transporter[  ] uidGenerator[  ] getComponent[ component():1 get():1 ] contextFactory[  ] ,"src/main/java/services/moleculer/config/ComponentRegistry.java: [Extract And Move Method(11), Remove Attribute Modifier(8), Add Parameter(2), Move Method(2), Move And Rename Class(1), Add Class Modifier(1)]"
services.moleculer.transporter.KafkaTransporter,class,171 -> 218,83c14b9e7c31a01c0f1b7b448556c133bbec5ca1 -> 5f8e35cf900bb25c390ed47078e9ef5bced94d07,300,300,0,44,13.0,11.0,2.0,2.0,101.0,88.0,199.0,185.0,0.0,0.0,34.0,27.0,36.0,32.0,disconnect[ close():2 clear():1 shutdownNow():1 ] setGroupID[  ] subscribe[ add():1 resolve():1 subscribe():1 reject():1 ] getProperties[  ] setProperties[  ] start[ getName():5 put():5 get():3 isEmpty():2 asString():2 add():1 trim():1 size():1 setProperty():1 toArray():1 isPrimitive():1 asList():1 ] KafkaTransporter[ putAll():1 ] error[ reconnect():1 ] getGroupID[  ] reconnect[ disconnect():1 schedule():1 info():1 ] stop[ disconnect():1 ] publish[ warn():1 toString():1 send():1 write():1 info():1 ] setProperty[ setProperty():1 ] setUrls[  ] getUrls[  ] connect[ length():2 indexOf():2 append():2 connected():1 disconnect():1 reconnect():1 newSingleThreadExecutor():1 execute():1 substring():1 put():1 ] readIncomingMessages[ isEmpty():1 topic():1 received():1 poll():1 error():1 value():1 ] ,"src/main/java/services/moleculer/transporter/KafkaTransporter.java: [Extract Method(17), Rename Method(6), Rename Parameter(4), Encapsulate Attribute(4), Rename Attribute(2)]"
services.moleculer.transporter.Transporter,class,218 -> 219,5f8e35cf900bb25c390ed47078e9ef5bced94d07 -> c8771765065a36220554394b84c253456dd737da,20,8,12,65,19.0,18.0,1.0,2.0,560.0,562.0,522.0,521.0,8.0,8.0,73.0,72.0,124.0,124.0,connected[ subscribe():12 execute():1 ] subscribed[ put():2 warn():1 equals():1 publish():1 execute():1 info():1 ] disconnected[  ] stop[  ] subscribe[ subscribe():1 channel():1 ] publish[ publish():1 channel():1 ] start[ channel():12 components():2 registry():1 executor():1 get():1 nodeID():1 ] channel[ append():5 isEmpty():1 toString():1 ] received[ equals():3 warn():2 receive():1 println():1 failed():1 execute():1 deserialize():1 ] failed[  ] Transporter[  ] ,"src/main/java/services/moleculer/transporter/Transporter.java: [Extract Method(91), Replace Attribute(1)]"
services.moleculer.transporter.tcp.TcpReader,class,150 -> 151,073bc5ffa548dba753a60ffa90726eefc141c717 -> 585037231e4083f5e8a362403efc2e4ecfef50cf,8,0,8,9,3.0,3.0,1.0,1.0,3.0,3.0,174.0,168.0,0.0,0.0,42.0,39.0,36.0,35.0,disconnect[ close():2 wakeup():1 shutdownNow():1 ] TcpReader[  ] finalize[ disconnect():1 ] run[ arraycopy():5 attach():4 channel():2 remove():2 close():2 next():1 select():1 selectedKeys():1 iterator():1 attachment():1 get():1 flip():1 currentThread():1 isAcceptable():1 read():1 printStackTrace():1 isInterrupted():1 isValid():1 hasNext():1 setSoTimeout():1 getSocketTimeout():1 remaining():1 accept():1 rewind():1 interestOps():1 messageReceived():1 socket():1 isReadable():1 configureBlocking():1 register():1 ] connect[ open():2 disconnect():1 bind():1 getPort():1 newSingleThreadExecutor():1 socket():1 execute():1 configureBlocking():1 register():1 ] ,"src/main/java/services/moleculer/transporter/tcp/TcpReader.java: [Extract Method(39), Extract And Move Method(11), Parameterize Attribute(4)]"
services.moleculer.transporter.AmqpTransporter,class,296 -> 442,9650dcfe34611caddccd7fd57876b61b203db9c9 -> 1edfba3572ec0cf8c31ea9ce46723c85a539e603,15,6,9,31,12.0,12.0,3.0,3.0,512.0,512.0,276.0,273.0,0.0,0.0,34.0,34.0,59.0,63.0,disconnect[ close():2 warn():1 values():1 clear():1 ] setPassword[  ] setMandatory[  ] error[ warn():1 reconnect():1 ] setMessageProperties[  ] getUsername[  ] setDurable[  ] isExclusive[  ] reconnect[ disconnect():1 schedule():1 info():1 ] setExclusive[  ] AmqpTransporter[  ] getMessageProperties[  ] setAutoDelete[  ] connect[ endsWith():2 indexOf():2 disconnect():1 setPassword():1 setTopologyRecoveryEnabled():1 setUsername():1 setUri():1 isEmpty():1 getMessage():1 connected():1 warn():1 reconnect():1 newConnection():1 setAutomaticRecoveryEnabled():1 setSslContextFactory():1 setHeartbeatExecutor():1 setSharedExecutor():1 info():1 ] isMandatory[  ] setFactory[  ] setUsername[  ] subscribe[ basicConsume():1 queueDeclare():1 resolve():1 createChannel():1 containsKey():1 reject():1 put():1 ] isImmediate[  ] start[ get():10 isEmpty():2 add():1 getName():1 trim():1 asObject():1 asString():1 isPrimitive():1 asList():1 put():1 connect():1 ] isAutoDelete[  ] setImmediate[  ] isDurable[  ] getFactory[  ] setUrl[  ] getUrl[  ] getPassword[  ] stop[ disconnect():1 ] getChannelProperties[  ] publish[ warn():1 get():1 toString():1 basicPublish():1 write():1 info():1 ] getSslContextFactory[  ] setSslContextFactory[  ] setChannelProperties[  ] ,"src/main/java/services/moleculer/transporter/AmqpTransporter.java: [Extract Method(35), Change Attribute Type(2)]"
services.moleculer.context.Context,class,428 -> 487,f6f70e1d154f61271b0962d190aedf84c2ff35b1 -> 21498d81540eb2a357bad4aa5646128a24df216e,224,45,179,57,15.0,16.0,2.0,2.0,0.0,0.0,96.0,62.0,0.0,0.0,12.0,15.0,19.0,17.0,Context[ getMeta():2 nextUID():2 nodeID():2 local():2 copyFrom():1 ] call[ handler():1 getAction():1 ] metricFinish[  ] metricStart[  ] emit[ emit():1 ] ,"src/main/java/services/moleculer/context/Context.java: [Pull Up Method(9), Extract Superclass(2), Pull Up Attribute(1)]"
services.moleculer.context.Context,class,257 -> 260,d8894231f2e4523ed541a6ad96391f1db18cd996 -> 4d517f2688873e25d98d1675ff472107f63002af,54,8,46,11,12.0,9.0,1.0,1.0,0.0,0.0,108.0,73.0,0.0,0.0,14.0,4.0,19.0,14.0,Context[ getMeta():2 nextUID():2 nodeID():2 local():2 copyFrom():1 ] call[ handler():1 getAction():1 ] metricFinish[  ] metricStart[  ] emit[ emit():1 ] ,src/main/java/services/moleculer/context/Context.java: [Extract Method(15)]
services.moleculer.cacher.JCacheCacher,class,264 -> 311,cabffb96e9ed20d688228d94dcb3092ddbc27696 -> 6dba9792f262e52e93ea3b20630319c272ba72b7,0,0,0,31,15.0,15.0,5.0,5.0,126.0,126.0,251.0,251.0,0.0,0.0,41.0,40.0,53.0,53.0,JCacheCacher[ writeLock():1 readLock():1 ] partitionPosition[ lastIndexOf():2 indexOf():1 ] set[ substring():2 put():2 unlock():1 resolve():1 remove():1 warn():1 partitionPosition():1 getCache():1 asObject():1 singletonMap():1 get():1 lock():1 write():1 ] stop[ unlock():1 clear():1 lock():1 close():1 ] get[ resolve():3 get():3 substring():2 warn():1 partitionPosition():1 unlock():1 read():1 lock():1 ] start[ get():2 nameOf():2 forName():1 getCachingProvider():1 putMap():1 start():1 newInstance():1 getWriter():1 getCacheManager():1 asString():1 serializerTypeToClass():1 isPrimitive():1 info():1 ] getCacheManager[  ] del[ substring():2 partitionPosition():1 unlock():1 resolve():1 get():1 lock():1 remove():1 ] clean[ remove():3 close():3 next():2 getKey():2 unlock():2 hasNext():2 matches():2 substring():2 iterator():2 lock():2 resolve():1 entrySet():1 values():1 isEmpty():1 clear():1 clean():1 getValue():1 warn():1 partitionPosition():1 get():1 indexOf():1 startsWith():1 ] setCacheManager[  ] ,"src/main/java/services/moleculer/cacher/JCacheCacher.java: [Extract Superclass(2), Pull Up Attribute(1)]"
services.moleculer.config.BaseComponentRegistry,class,118 -> 129,e5786563c948a7fb7d337ec05c73df855c4a7907 -> 65b8440dcfb6b85e1a50e5c93305c37949b0f475,75,23,52,15,17.0,18.0,2.0,2.0,190.0,184.0,481.0,457.0,3.0,3.0,84.0,63.0,137.0,135.0,checkType[ isAssignableFrom():1 ] idOf[ get():2 isEmpty():2 getName():1 trim():1 ] serviceRegistry[  ] cacher[  ] start[ start():9 configOf():8 checkType():7 equals():7 get():4 isEmpty():4 isAssignableFrom():2 info():2 getInvocationStrategyFactory():1 getName():1 getServiceRegistry():1 values():1 error():1 getContextFactory():1 put():1 getEventBus():1 trim():1 getTransporter():1 getComponents():1 findServices():1 getScheduler():1 indexOf():1 forName():1 getExecutor():1 getCacher():1 newInstance():1 isMap():1 getUidGenerator():1 nameOf():1 ] scan[ substring():3 add():2 getName():2 lastIndexOf():2 endsWith():2 currentThread():1 getResource():1 replace():1 length():1 getProtocol():1 decode():1 getFile():1 entries():1 getContextClassLoader():1 hasMoreElements():1 equals():1 getPath():1 toString():1 indexOf():1 close():1 listFiles():1 nextElement():1 startsWith():1 ] invocationStrategyFactory[  ] getComponentNames[ add():7 size():1 addAll():1 compareAndSet():1 arraycopy():1 get():1 toArray():1 sort():1 keySet():1 ] scheduler[  ] isInternalComponent[ isInternalComponent():1 getClass():1 isAssignableFrom():1 ] configOf[ idOf():1 equals():1 ] hasComponent[ containsKey():1 ] stop[ stop():9 info():2 values():1 clear():1 error():1 nameOf():1 indexOf():1 ] eventBus[  ] executor[  ] transporter[  ] findServices[ add():8 ] uidGenerator[  ] getComponent[ get():1 ] contextFactory[  ] ,"src/main/java/services/moleculer/config/BaseComponentRegistry.java: [Rename Variable(8), Extract And Move Method(8), Rename Method(6), Change Return Type(4), Rename Attribute(2), Change Attribute Type(2), Change Method Access Modifier(1), Move Method(1)]"
services.moleculer.transporter.MqttTransporter,class,566 -> 569,9076b76f58a98c003d043975c38122ae47e59907 -> a269ea254f648b7c0a213b466c88844136e0d2c1,320,177,143,10,20.0,16.0,3.0,3.0,454.0,856.0,247.0,276.0,0.0,0.0,50.0,47.0,71.0,76.0,disconnect[ warn():1 close():1 ] setPassword[  ] getMqttVersion[  ] getSslProperties[  ] error[ warn():1 reconnect():1 ] setKeepAliveInterval[  ] getUsername[  ] setMaxInflight[  ] connectionLost[ reconnect():1 info():1 ] getMaxInflight[  ] reconnect[ disconnect():1 schedule():1 info():1 ] setCleanSession[  ] getUrls[  ] setHostnameVerifier[  ] connect[ getProperty():2 endsWith():2 setPassword():1 disconnect():1 toCharArray():1 components():1 setAutomaticReconnect():1 setCallback():1 nextUID():1 setKeepAliveInterval():1 setSSLHostnameVerifier():1 setMaxInflight():1 uid():1 reconnect():1 setCleanSession():1 setUserName():1 indexOf():1 connect():1 setServerURIs():1 setConnectionTimeout():1 isEmpty():1 getMessage():1 setMqttVersion():1 warn():1 setSSLProperties():1 setSocketFactory():1 startsWith():1 ] getConnectionTimeout[  ] setUsername[  ] subscribe[ resolve():1 subscribe():1 reject():1 ] getHostnameVerifier[  ] getKeepAliveInterval[  ] setSslProperties[  ] start[ get():8 isEmpty():2 add():1 trim():1 size():1 toArray():1 asString():1 isPrimitive():1 asList():1 connect():1 ] isCleanSession[  ] setConnectionTimeout[  ] setMqttVersion[  ] deliveryComplete[ info():1 ] getSocketFactory[  ] getPassword[  ] stop[ disconnect():1 ] messageArrived[ getPayload():1 received():1 ] publish[ info():2 warn():1 reconnect():1 publish():1 toString():1 write():1 ] setUrls[  ] MqttTransporter[  ] setSocketFactory[  ] ,"src/main/java/services/moleculer/transporter/MqttTransporter.java: [Extract Method(24), Change Attribute Type(10), Rename Attribute(8), Encapsulate Attribute(4)]"
services.moleculer.context.DefaultContextFactory,class,40 -> 63,172f5de32559d1611081b5a62cba27e3cd69d6b0 -> 563c2d1a424b70e2468c65f4e060863d09733a22,29,6,23,99,8.0,8.0,2.0,2.0,0.0,0.0,40.0,21.0,0.0,0.0,10.0,6.0,10.0,5.0,init[ components():1 uidGenerator():1 nodeID():1 ] create[ meta():2 parentContext():1 equals():1 nextUID():1 nodeID():1 copyFrom():1 ] ,src/main/java/services/moleculer/context/DefaultContextFactory.java: [Move Method(1)]
