Class,Type,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
swim.runtime.MeshAddress,class,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,26,16,10,85,7.0,8.0,2.0,1.0,0.0,0.0,55.0,55.0,0.0,0.0,13.0,13.0,16.0,16.0,partKey[  ] debug[ write():6 debug():2 toString():1 ] edgeName[  ] hashCode[ hashCode():2 mix():2 mash():1 hash():1 ] equals[ equals():2 ] meshUri[ meshUri():1 copy():1 parse():1 ] toString[ debug():1 ] from[ parse():1 ] copy[  ] MeshAddress[  ] ,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/MeshAddress.java: [Extract Class(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.router.PartTable,class,24 -> 51,3054ca5f6c976ea053ed18976b49a44cc186db1e -> d22db6d962a17c4d4f5820df8785a33965cf767f,15,9,6,173,34.0,28.0,3.0,2.0,487.0,496.0,311.0,322.0,0.0,0.0,67.0,72.0,86.0,91.0,PartTable[ empty():2 any():1 ] didCloseUplink[ removed():1 compareAndSet():1 linkKey():1 ] didFail[ newUpdater():2 printStackTrace():1 ] data[ data():1 ] pushDown[ pushDown():1 ] openValueData[ openValueData():1 ] openUplink[ hostUri():2 openHost():1 isDefined():1 of():1 setLinkContext():1 openUplink():1 cueDown():1 attr():1 ] willStop[ next():1 stop():1 valueIterator():1 hasNext():1 ] injectValueData[ injectValueData():1 ] closeDownlink[  ] pushUp[ hostUri():2 pushUp():1 openHost():1 isDefined():1 didDecline():1 ] predicate[  ] tierContext[  ] injectMapData[ injectMapData():1 ] getHosts[  ] getHost[ get():1 ] info[ info():1 ] willLoad[ next():1 load():1 valueIterator():1 hasNext():1 ] openListData[ openListData():1 ] warn[ warn():1 ] willClose[ next():1 valueIterator():1 hasNext():1 close():1 ] setMaster[  ] httpDownlink[  ] httpUplink[ hostUri():2 openHost():1 setHttpContext():1 isDefined():1 httpUplink():1 ] willOpen[ next():1 valueIterator():1 hasNext():1 open():1 ] error[ error():1 ] partKey[ partKey():1 ] willUnload[ next():1 unload():1 valueIterator():1 hasNext():1 ] openSpatialData[ openSpatialData():1 ] trace[ trace():1 ] didClose[  ] meshUri[ meshUri():1 ] createHostContext[  ] policy[ policy():1 ] injectSpatialData[ injectSpatialData():1 ] openMapData[ openMapData():1 ] debug[ debug():1 ] injectListData[ injectListData():1 ] openDownlink[ openDownlink():1 ] partContext[  ] reopenUplinks[ reopen():1 values():1 ] willStart[ next():1 start():1 valueIterator():1 hasNext():1 ] schedule[ schedule():1 ] hostDidDisconnect[ hostDidDisconnect():1 ] stage[ stage():1 ] openHost[ updated():3 injectHost():2 compareAndSet():2 setHostContext():2 activate():2 createHostContext():2 hostContext():1 createHost():1 containsKey():1 get():1 close():1 ] closeData[  ] bindDownlink[ bindDownlink():1 ] setPartContext[  ] unwrapPart[ getClass():1 isAssignableFrom():1 ] didOpenUplink[ compareAndSet():1 linkKey():1 updated():1 ] closeHost[ didClose():1 removed():1 compareAndSet():1 get():1 ] getMaster[  ] hostDidConnect[ hostDidConnect():1 ] dataBindings[ emptyIterator():1 ] ,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Extract Class(11), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)] swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Extract Class(10), Move Method(8), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.runtime.downlink.ListDownlinkModel,class,48 -> 53,c747c396e535fe37d99b72a8b806cab7be6c1886 -> 3bc69239d6ae8051df994cae92636687f8ca560a,83,38,45,378,19.0,19.0,4.0,6.0,218.0,218.0,241.0,236.0,0.0,0.0,40.0,41.0,63.0,63.0,add[ add():1 toValue():1 mold():1 run():1 isDone():1 ] drop[ pushUp():1 create():1 attr():1 ] subList[ subList():1 ] move[ move():1 run():1 ] set[ toValue():1 set():1 mold():1 run():1 isDone():1 ] isEmpty[ isEmpty():1 ] clear[ run():1 ] didAddDownlink[ isStateful():2 ] entryIterator[ entryIterator():1 ] remove[ cast():1 unit():1 run():1 isDone():1 remove():1 ] lastIndexOf[ lastIndexOf():1 ] take[ pushUp():1 create():1 attr():1 ] contains[ contains():1 ] iterator[ iterator():1 ] keyIterator[ keyIterator():1 ] size[ size():1 ] get[ get():1 absent():1 ] toArray[ toArray():2 ] listIterator[ listIterator():2 ] ListDownlinkModel[ empty():1 ] getEntry[ getEntry():2 ] pushDownEvent[ get():10 intValue():6 equals():6 run():6 header():5 isDefined():3 longValue():3 body():2 onEvent():1 tag():1 ] indexOf[ indexOf():1 ] isStateful[ didSetStateful():2 ] ,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/downlink/ListDownlinkModel.java: [Move Source Folder(7), Extract Superclass(1)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/downlink/ListDownlinkModel.java: [Move Source Folder(7), Extract Superclass(1)]"
swim.runtime.http.RestLaneView,class,53 -> 290,3bc69239d6ae8051df994cae92636687f8ca560a -> 0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9,0,0,0,14,12.0,11.0,5.0,5.0,83.0,83.0,49.0,49.0,0.0,0.0,4.0,4.0,14.0,14.0,RestLaneView[  ] decodeRequest[ observe():1 ] agentContext[  ] laneBinding[  ] createLaneBinding[  ] observe[  ] willRequest[ observe():1 ] didRequest[ observe():1 ] willRespond[ observe():1 ] didRespond[ observe():1 ] doRespond[ observe():1 ] setLaneBinding[  ] unobserve[  ] close[ closeLaneView():1 ] ,swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/RestLaneView.java: [Extract Class(73)]
swim.runtime.PartAddress,class,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,29,19,10,85,7.0,9.0,2.0,1.0,0.0,0.0,66.0,66.0,0.0,0.0,15.0,15.0,19.0,19.0,partKey[ copy():1 ] debug[ write():7 debug():3 toString():1 ] edgeName[  ] hashCode[ hashCode():3 mix():3 mash():1 hash():1 ] equals[ equals():3 ] hostUri[ hostUri():1 parse():1 ] meshUri[ meshUri():1 copy():1 parse():1 ] toString[ debug():1 ] from[ parse():1 ] copy[  ] PartAddress[ commit():1 ] ,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/PartAddress.java: [Extract Class(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.client.ClientRuntime,class,51 -> 53,d22db6d962a17c4d4f5820df8785a33965cf767f -> 3bc69239d6ae8051df994cae92636687f8ca560a,0,0,0,378,36.0,34.0,2.0,2.0,1191.0,1153.0,154.0,151.0,0.0,0.0,13.0,12.0,54.0,53.0,data[  ] createNode[  ] pushDown[ pushDown():1 ] openValueData[  ] willStop[  ] injectValueData[  ] didUnload[  ] closeDownlink[  ] injectMesh[  ] createMesh[  ] router[  ] injectLane[  ] createPart[  ] injectMapData[  ] info[  ] injectNode[  ] willLoad[  ] didOpen[  ] openListData[  ] warn[  ] stop[ stop():2 ] injectPart[  ] willClose[  ] httpDownlink[ httpDownlink():1 ] willOpen[  ] authenticate[  ] didLoad[  ] error[  ] willUnload[  ] endpoint[  ] openSpatialData[  ] trace[  ] createHost[  ] injectHost[  ] meshUri[ empty():1 ] close[  ] policy[  ] injectSpatialData[  ] openMapData[  ] debug[  ] didStop[  ] injectListData[  ] start[ start():3 ] setRouter[ toString():1 ] openDownlink[ openDownlink():1 ] willStart[  ] ClientRuntime[ standard():2 setRootContext():1 tlsSettings():1 ] schedule[  ] didStart[  ] stage[  ] bindDownlink[ bindDownlink():1 ] ,"swim-java/swim-core-java/swim.client/src/main/java/swim/client/ClientRuntime.java: [Extract Class(10), Move Method(8), Change Return Type(4), Rename Method(2), Add Method Modifier(2), Add Method Annotation(1)]"
swim.runtime.scope.Scope,class,48 -> 51,c747c396e535fe37d99b72a8b806cab7be6c1886 -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,13.0,11.0,1.0,1.0,0.0,0.0,93.0,93.0,3.0,3.0,22.0,22.0,27.0,27.0,data[ data():1 ] pushDown[ pushDown():1 ] openValueData[ openValueData():1 ] injectValueData[ injectValueData():1 ] error[ error():1 ] closeDownlink[ removed():1 compareAndSet():1 ] openSpatialData[ openSpatialData():1 ] trace[ trace():1 ] injectMapData[ injectMapData():1 ] close[ next():1 newUpdater():1 iterator():1 compareAndSet():1 hasNext():1 closeDown():1 empty():1 ] policy[ policy():1 ] injectSpatialData[ injectSpatialData():1 ] info[ info():1 ] openMapData[ openMapData():1 ] debug[ debug():1 ] injectListData[ injectListData():1 ] openListData[ openListData():1 ] openDownlink[ added():1 compareAndSet():1 openDownlink():1 setCellContext():1 ] schedule[ schedule():1 ] warn[ warn():1 ] Scope[ stage():1 empty():1 ] stage[  ] bindDownlink[ bindDownlink():1 added():1 compareAndSet():1 setCellContext():1 ] getCellContext[  ] httpDownlink[  ] ,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/scope/Scope.java: [Extract Class(10), Move Method(8), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.fabric.FabricCell,class,48 -> 51,c747c396e535fe37d99b72a8b806cab7be6c1886 -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,13.0,16.0,1.0,1.0,244.0,244.0,103.0,103.0,1.0,1.0,25.0,20.0,30.0,30.0,closePolicy[  ] openPolicy[  ] debug[ debug():2 cellContext():1 ] pushDown[ cellContext():1 pushDown():1 ] openUplink[ openUplink():1 cellBinding():1 ] store[ cellContext():1 store():1 ] error[ error():2 cellContext():1 ] openDownlink[ cellContext():1 openDownlink():1 ] closeDownlink[ cellContext():1 closeDownlink():1 ] cellBinding[  ] openLog[  ] closeLog[  ] pushUp[ pushUp():1 cellBinding():1 ] schedule[ schedule():1 cellContext():1 ] warn[ warn():2 cellContext():1 ] trace[ trace():2 cellContext():1 ] stage[ stage():1 cellContext():1 ] bindDownlink[ bindDownlink():1 cellContext():1 ] cellContext[  ] meshUri[ cellContext():1 meshUri():1 ] httpDownlink[ cellContext():1 httpDownlink():1 ] httpUplink[ httpUplink():1 cellBinding():1 ] policy[ cellContext():1 policy():1 ] info[ info():2 cellContext():1 ] ,swim-system-java/swim-mesh-java/swim.fabric/src/main/java/swim/fabric/FabricCell.java: [Extract Superclass(1)]
swim.csv.Csv,class,168 -> 175,0d0ed036f050626f65bde138ad0d8b30dc63b2e2 -> ef78df5af12edd697d0328a2947b400c1669228e,0,0,0,52,20.0,11.0,1.0,1.0,94.0,0.0,198.0,127.0,0.0,0.0,29.0,21.0,61.0,41.0,itemCellParser[ absent():1 from():1 ] optionalNumberCellParser[ from():1 ] Csv[  ] structureWriter[ structureWriter():1 ] numberCellParser[ absent():1 from():1 ] parse[ parseTableString():4 structureParser():4 ] toData[ output():2 bind():2 encodedOutput():2 write():2 ] optionaNumberCellParser[  ] textCellParser[ absent():1 from():1 ] parser[ tableParser():4 structureParser():4 ] structureParser[ structureParser():1 ] optionalTextCellParser[ from():1 ] toString[ bind():2 write():2 stringOutput():2 ] write[ structureWriter():2 writeTable():2 ] ,swim-system-java/swim-core-java/swim.csv/src/main/java/swim/csv/Csv.java: [Extract Method(12)] swim-system-java/swim-core-java/swim.csv/src/main/java/swim/csv/CsvParser.java: [Add Parameter(21)]
swim.json.JsonParser,class,260 -> 261,c389add405bcf1c0524a83af6305fdd2cc8a9836 -> b016296dbfa646c2bbbe228693761f85b03cadcb,0,0,0,935,15.0,14.0,1.0,1.0,406.0,351.0,87.0,83.0,0.0,0.0,19.0,19.0,45.0,43.0,item[  ] parseArray[ parse():1 ] objectBuilder[  ] bool[  ] parseObjectString[ isCont():3 head():2 isError():2 step():2 isWhitespace():2 error():2 bind():1 unexpected():1 stringInput():1 trap():1 isDone():1 parseObject():1 ] parseValueString[ isCont():3 head():2 isError():2 step():2 isWhitespace():2 error():2 bind():1 unexpected():1 stringInput():1 parseValue():1 trap():1 isDone():1 ] ident[  ] num[  ] parseNumber[ parse():1 ] objectParser[  ] parseObject[ parse():1 ] arrayParser[  ] textOutput[  ] parseIdent[ parse():1 ] field[  ] arrayBuilder[  ] parseString[ parse():1 ] uint64[  ] uint32[  ] parseValue[ parse():1 ] valueParser[  ] value[  ] ,swim-system-java/swim-core-java/swim.json/src/test/java/swim/json/JsonParserSpec.java: [Extract Method(42)]
swim.runtime.router.MeshTable,class,324 -> 326,185574f8c4f40e4b8fae72f8c29749ba347eb278 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,52.0,43.0,2.0,3.0,831.0,831.0,734.0,734.0,0.0,0.0,158.0,157.0,140.0,140.0,meshContext[  ] didFail[ newUpdater():1 printStackTrace():1 ] data[ data():1 ] pushDown[ pushDown():1 ] getGateway[  ] openValueData[ openValueData():1 ] openUplink[ openPart():1 of():1 setLinkContext():1 openUplink():1 cueDown():1 attr():1 nodeUri():1 ] willStop[ next():1 iterator():1 stop():1 hasNext():1 ] injectValueData[ injectValueData():1 ] closeDownlink[  ] unwrapMesh[ getClass():1 isAssignableFrom():1 ] pushUp[ pushUp():1 openPart():1 didDecline():1 nodeUri():1 ] tierContext[  ] injectMapData[ injectMapData():1 ] info[ info():1 ] willLoad[ next():1 iterator():1 load():1 hasNext():1 ] getOurself[  ] isMetaNode[ isDefined():1 equals():1 schemeName():1 meshUri():1 ] openListData[ openListData():1 ] closePart[ partKey():1 didClose():1 size():1 removed():1 compareAndSet():1 get():1 equals():1 ] warn[ warn():1 ] openPart[ isMetaNode():3 from():3 appended():2 test():1 extant():1 predicate():1 createPartContext():1 size():1 createPart():1 injectPart():1 setPartContext():1 compareAndSet():1 get():1 equals():1 activate():1 close():1 ] addPart[ partKey():1 createPartContext():1 size():1 appended():1 injectPart():1 setPartContext():1 compareAndSet():1 get():1 equals():1 activate():1 ] willClose[ next():1 iterator():1 hasNext():1 close():1 ] httpDownlink[  ] httpUplink[ openPart():1 setHttpContext():1 nodeUri():1 httpUplink():1 ] willOpen[ next():1 iterator():1 hasNext():1 open():1 ] error[ error():1 ] willUnload[ next():1 iterator():1 unload():1 hasNext():1 ] createPartContext[  ] openSpatialData[ openSpatialData():1 ] trace[ trace():1 ] didClose[  ] meshUri[ meshUri():1 ] MeshTable[ empty():1 ] policy[ policy():1 ] getParts[  ] injectSpatialData[ injectSpatialData():1 ] openMapData[ openMapData():1 ] setOurself[  ] debug[ debug():1 ] openGateway[ appended():2 createPartContext():1 createPart():1 injectPart():1 setPartContext():1 compareAndSet():1 activate():1 from():1 close():1 ] injectListData[ injectListData():1 ] getPart[ size():2 get():2 partKey():1 predicate():1 test():1 equals():1 isMetaNode():1 ] openDownlink[ openDownlink():1 ] willStart[ next():1 iterator():1 start():1 hasNext():1 ] schedule[ schedule():1 ] stage[ stage():1 ] closeData[  ] bindDownlink[ bindDownlink():1 ] setGateway[  ] setMeshContext[  ] dataBindings[ emptyIterator():1 ] ,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/MeshTable.java: [Extract Class(11), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)] swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/MeshTablePart.java: [Extract Class(10), Move Method(8), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.runtime.PartProxy,class,24 -> 35,3054ca5f6c976ea053ed18976b49a44cc186db1e -> 4f261f21aea246fd3bfc33207fe623f3733faeb0,0,0,0,44,26.0,26.0,1.0,1.0,0.0,0.0,202.0,202.0,1.0,0.0,62.0,62.0,65.0,65.0,didFail[ didFail():1 ] data[ data():1 ] createNode[ createNode():1 ] pushDown[ pushDown():1 ] openValueData[ openValueData():1 ] openUplink[ openUplink():1 ] willStop[ willStop():1 ] injectValueData[ injectValueData():1 ] didUnload[ didUnload():1 ] closeDownlink[ closeDownlink():1 ] isLoaded[ isLoaded():1 ] pushUp[ pushUp():1 ] predicate[ predicate():1 ] injectLane[ injectLane():1 ] tierContext[  ] unload[ unload():1 ] injectMapData[ injectMapData():1 ] getHosts[ getHosts():1 ] getHost[ getHost():1 ] info[ info():1 ] injectNode[ injectNode():1 ] willLoad[ willLoad():1 ] isStarted[ isStarted():1 ] didOpen[ didOpen():1 ] openListData[ openListData():1 ] warn[ warn():1 ] stop[ stop():1 ] partBinding[  ] willClose[ willClose():1 ] setMaster[ setMaster():1 ] httpDownlink[ httpDownlink():1 ] httpUplink[ httpUplink():1 ] willOpen[ willOpen():1 ] authenticate[ authenticate():1 ] isOpened[ isOpened():1 ] didLoad[ didLoad():1 ] error[ error():1 ] partKey[ partKey():1 ] willUnload[ willUnload():1 ] PartProxy[  ] openSpatialData[ openSpatialData():1 ] trace[ trace():1 ] didClose[ didClose():1 ] createHost[ createHost():1 ] injectHost[ injectHost():1 ] load[ load():1 ] meshUri[ meshUri():1 ] close[ close():1 ] policy[ policy():1 ] injectSpatialData[ injectSpatialData():1 ] openMapData[ openMapData():1 ] debug[ debug():1 ] didStop[ didStop():1 ] injectListData[ injectListData():1 ] start[ start():1 ] openDownlink[ openDownlink():1 ] partContext[  ] reopenUplinks[ reopenUplinks():1 ] willStart[ willStart():1 ] schedule[ schedule():1 ] hostDidDisconnect[ hostDidDisconnect():1 ] didStart[ didStart():1 ] stage[ stage():1 ] openHost[ openHost():2 ] closeData[ closeData():1 ] bindDownlink[ bindDownlink():1 ] isClosed[ isClosed():1 ] setPartContext[ setPartContext():1 ] unwrapPart[ getClass():1 unwrapPart():1 isAssignableFrom():1 ] getMaster[ getMaster():1 ] hostDidConnect[ hostDidConnect():1 ] dataBindings[ dataBindings():1 ] open[ open():1 ] ,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/PartProxy.java: [Extract Class(12), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.concurrent.TheaterDef,class,51 -> 104,d22db6d962a17c4d4f5820df8785a33965cf767f -> fa921d16da9230c593b5e30ddf031ab896c9fb4c,6,2,4,3,9.0,9.0,1.0,1.0,0.0,0.0,80.0,78.0,0.0,0.0,15.0,13.0,25.0,24.0,standard[  ] scheduleDef[ copy():1 ] debug[ write():17 debug():3 availableProcessors():1 getRuntime():1 ] hashCode[ mix():3 hash():2 seed():1 mash():1 ] parallelism[ copy():1 ] equals[ equals():2 ] name[ copy():1 ] theaterForm[ standard():2 form():1 ] toString[ debug():1 ] TheaterDef[  ] copy[  ] ,"swim-system-java/swim-core-java/swim.concurrent/src/main/java/swim/concurrent/TheaterDef.java: [Rename Variable(6), Rename Parameter(4), Add Method Annotation(4), Extract Method(4), Change Return Type(2), Move And Rename Method(2), Move Class(1)]"
swim.runtime.router.HostTable,class,324 -> 326,185574f8c4f40e4b8fae72f8c29749ba347eb278 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,51.0,42.0,2.0,3.0,1228.0,1228.0,713.0,713.0,0.0,0.0,160.0,158.0,147.0,147.0,isReplica[  ] didFail[ newUpdater():2 printStackTrace():1 ] data[ data():1 ] openNode[ updated():3 setNodeContext():2 injectNode():2 compareAndSet():2 activate():2 createNodeContext():2 containsKey():1 get():1 createNode():1 close():1 ] pushDown[ pushDown():1 ] openValueData[ openValueData():1 ] openUplink[ openNode():1 of():1 setLinkContext():1 openUplink():1 cueDown():1 attr():1 nodeUri():1 ] willStop[ next():1 stop():1 valueIterator():1 hasNext():1 ] injectValueData[ injectValueData():1 ] createNodeContext[  ] setReplica[ compareAndSet():1 ] closeDownlink[ closeDownlink():1 ] pushUp[ pushUp():1 envelope():1 openNode():1 didDecline():1 nodeUri():1 ] hostContext[  ] isMaster[  ] setHostContext[  ] tierContext[  ] injectMapData[ injectMapData():1 ] info[ info():1 ] closeNode[ didClose():1 removed():1 compareAndSet():1 get():1 ] isSlave[  ] didBecomeSlave[ closeNodes():1 compareAndSet():1 ] willLoad[ next():1 load():1 valueIterator():1 hasNext():1 ] getNodes[  ] openListData[ openListData():1 ] warn[ warn():1 ] closeNodes[ didClose():1 compareAndSet():1 values():1 close():1 empty():1 ] didBecomeMaster[ compareAndSet():1 ] setPrimary[ compareAndSet():1 ] willClose[ next():1 valueIterator():1 hasNext():1 close():1 ] httpDownlink[ httpDownlink():1 ] httpUplink[ setHttpContext():1 openNode():1 nodeUri():1 httpUplink():1 ] willOpen[ next():1 valueIterator():1 hasNext():1 open():1 ] isConnected[  ] error[ error():1 ] partKey[ partKey():1 ] willUnload[ next():1 unload():1 valueIterator():1 hasNext():1 ] openSpatialData[ openSpatialData():1 ] trace[ trace():1 ] didClose[  ] unwrapHost[ getClass():1 isAssignableFrom():1 ] isPrimary[  ] hostUri[ hostUri():1 ] meshUri[ meshUri():1 ] policy[ policy():1 ] injectSpatialData[ injectSpatialData():1 ] openMapData[ openMapData():1 ] debug[ debug():1 ] isRemote[  ] injectListData[ injectListData():1 ] isSecure[  ] HostTable[ empty():1 ] openDownlink[ openDownlink():1 ] willStart[ next():1 start():1 valueIterator():1 hasNext():1 ] schedule[ schedule():1 ] stage[ stage():1 ] closeData[  ] bindDownlink[ bindDownlink():1 ] getNode[ get():1 ] dataBindings[ emptyIterator():1 ] ,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/HostTable.java: [Extract Class(11), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)] swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/HostTableNode.java: [Extract Class(10), Move Method(8), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.store.mem.MemStore,class,24 -> 48,3054ca5f6c976ea053ed18976b49a44cc186db1e -> c747c396e535fe37d99b72a8b806cab7be6c1886,0,0,0,6736,26.0,24.0,1.0,1.0,279.0,279.0,200.0,200.0,0.0,0.0,24.0,24.0,50.0,50.0,openMapData[ compareAndSet():1 get():1 updated():1 ] listData[ listData():1 injectListData():1 from():1 openListData():1 ] injectListData[  ] storeContext[  ] openValueData[ compareAndSet():1 get():1 absent():1 updated():1 ] injectValueData[  ] openListData[ compareAndSet():1 get():1 updated():1 ] valueData[ newUpdater():2 openValueData():1 from():1 injectValueData():1 valueData():1 ] setStoreContext[  ] mapData[ openMapData():1 mapData():1 from():1 injectMapData():1 ] openSpatialData[ compareAndSet():1 get():1 updated():1 ] geospatialData[ wgs84Form():1 geospatialData():1 spatialData():1 from():1 ] MemStore[ empty():2 ] closeData[ removed():1 compareAndSet():1 ] spatialData[ openSpatialData():1 spatialData():1 from():1 injectSpatialData():1 ] openStore[ compareAndSet():1 get():1 updated():1 ] injectStore[  ] injectMapData[  ] dataBindings[ valueIterator():1 ] close[  ] injectSpatialData[  ] ,"swim-java/swim-core-java/swim.store.mem/src/main/java/swim/store/mem/MemStore.java: [Extract Class(259), Move Method(237), Add Method Annotation(50), Extract Variable(12), Add Variable Modifier(2), Rename Variable(2), Move Attribute(1)]"
swim.deflate.InflateSpec,class,212 -> 355,2e3d4697e42fce672a475c0d21ab2b28cefcb8e1 -> 847c5c54aa582281429ff107dfb66406162d6484,0,0,0,9234,11.0,9.0,1.0,1.0,91.0,91.0,73.0,73.0,0.0,0.0,21.0,21.0,23.0,23.0,inflateFixed[ assertInflates():1 byteArray():1 ] gunzipImageIncrementally[ readResource():2 assertInflates():1 ] inflateLorem[ readResource():2 assertInflates():1 ] assertInflates[ assertInflates():3 toHexString():2 forName():2 getBytes():2 inputBuffer():1 assertEquals():1 isDone():1 outputParser():1 feed():1 fail():1 byteArrayOutput():1 min():1 isError():1 bind():1 assertTrue():1 isPart():1 trap():1 ] byteArray[  ] gunzipImage[ readResource():2 assertInflates():1 ] inflateImageIncrementally[ readResource():2 assertInflates():1 ] inflateImage[ readResource():2 assertInflates():1 ] inflateLencode[ assertInflates():1 byteArray():1 ] inflateLoremIncrementally[ readResource():2 assertInflates():1 ] readResource[ read():1 getResourceAsStream():1 toByteArray():1 write():1 ] ,"swim-system-java/swim-core-java/swim.deflate/src/test/java/swim/deflate/InflateSpec.java: [Extract Method(2), Remove Variable Modifier(2), Add Parameter(1), Move Method(1)]"
swim.remote.TestCellContext,class,24 -> 53,3054ca5f6c976ea053ed18976b49a44cc186db1e -> 3bc69239d6ae8051df994cae92636687f8ca560a,4,0,4,378,10.0,9.0,1.0,1.0,141.0,124.0,54.0,52.0,1.0,1.0,1.0,1.0,18.0,17.0,openMapData[  ] debug[  ] data[  ] TestCellContext[  ] injectListData[  ] pushDown[  ] openValueData[  ] injectValueData[  ] openListData[  ] error[  ] openDownlink[  ] closeDownlink[  ] schedule[  ] warn[  ] openSpatialData[  ] trace[  ] stage[  ] bindDownlink[  ] meshUri[ empty():1 ] injectMapData[  ] httpDownlink[  ] policy[  ] injectSpatialData[  ] info[  ] ,"swim-java/swim-core-java/swim.remote/src/test/java/swim/remote/TestCellContext.java: [Extract Class(10), Move Method(8), Extract Variable(8), Change Parameter Type(4), Rename Parameter(4), Change Return Type(4), Rename Attribute(2), Change Attribute Type(2), Rename Method(2), Add Method Annotation(1)]"
swim.runtime.NodeProxy,class,24 -> 35,3054ca5f6c976ea053ed18976b49a44cc186db1e -> 4f261f21aea246fd3bfc33207fe623f3733faeb0,0,0,0,44,21.0,21.0,1.0,1.0,0.0,0.0,178.0,181.0,1.0,0.0,54.0,55.0,57.0,58.0,didFail[ didFail():1 ] data[ data():1 ] unwrapNode[ getClass():1 unwrapNode():1 isAssignableFrom():1 ] pushDown[ pushDown():1 ] openValueData[ openValueData():1 ] openUplink[ openUplink():1 ] willStop[ willStop():1 ] agentKey[ agentKey():1 ] injectValueData[ injectValueData():1 ] didUnload[ didUnload():1 ] NodeProxy[  ] nodeUri[ nodeUri():1 ] closeDownlink[ closeDownlink():1 ] isLoaded[ isLoaded():1 ] pushUp[ pushUp():1 ] injectLane[ injectLane():1 ] tierContext[  ] unload[ unload():1 ] injectMapData[ injectMapData():1 ] info[ info():1 ] willLoad[ willLoad():1 ] isStarted[ isStarted():1 ] didOpen[ didOpen():1 ] openListData[ openListData():1 ] openLane[ openLane():1 ] warn[ warn():1 ] stop[ stop():1 ] willClose[ willClose():1 ] httpDownlink[ httpDownlink():1 ] httpUplink[ httpUplink():1 ] willOpen[ willOpen():1 ] isOpened[ isOpened():1 ] didLoad[ didLoad():1 ] error[ error():1 ] partKey[ partKey():1 ] willUnload[ willUnload():1 ] setNodeContext[ setNodeContext():1 ] openSpatialData[ openSpatialData():1 ] trace[ trace():1 ] didClose[ didClose():1 ] nodeContext[  ] load[ load():1 ] identity[ identity():1 ] nodeBinding[  ] hostUri[ hostUri():1 ] meshUri[ meshUri():1 ] close[ close():1 ] policy[ policy():1 ] injectSpatialData[ injectSpatialData():1 ] openMapData[ openMapData():1 ] getLane[ getLane():1 ] debug[ debug():1 ] didStop[ didStop():1 ] injectListData[ injectListData():1 ] start[ start():1 ] getLanes[ getLanes():1 ] openDownlink[ openDownlink():1 ] willStart[ willStart():1 ] schedule[ schedule():1 ] didStart[ didStart():1 ] stage[ stage():1 ] closeData[ closeData():1 ] bindDownlink[ bindDownlink():1 ] isClosed[ isClosed():1 ] dataBindings[ dataBindings():1 ] open[ open():1 ] ,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/NodeProxy.java: [Extract Class(12), Move Method(10), Change Return Type(4), Extract And Move Method(4), Rename Method(2), Add Method Annotation(1)]"
