Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
net.hasor.rsf.rpc.caller.RsfRequestManager,sendRequest,146 -> 147,8392d8ea67fd2b67fe6f371432294150c6fda2ed -> c659e90482881f586f59c1e5c0d0694987f981af,"['https://github.com/zycgit/rsf/commit/e1cf93eefee13b964d04d6df52240e0a484e598b', 'https://github.com/zycgit/rsf/commit/8392d8ea67fd2b67fe6f371432294150c6fda2ed', 'https://github.com/zycgit/rsf/commit/c659e90482881f586f59c1e5c0d0694987f981af', 'https://github.com/zycgit/rsf/commit/97f5c798d347071d256c6229492cfd91fb558fea', 'https://github.com/zycgit/rsf/commit/2075a6723cd7c8134154c557afad58e02e52f4a1', 'https://github.com/zycgit/rsf/commit/7031fd911061c3eb593e9c6957ca86fb37bcea44', 'https://github.com/zycgit/rsf/commit/987cf20c6dd0500bec7d563a790fc79bef499702', 'https://github.com/zycgit/rsf/commit/ac18b99658122253d2337bfe1b9629e4310bd7df', 'https://github.com/zycgit/rsf/commit/97e0ccbf378b92ac3660fa73a3d084551b3d5e25', 'https://github.com/zycgit/rsf/commit/a9cc8dffee781c3b810e1071571a4f13e43c6cfc', 'https://github.com/zycgit/rsf/commit/517295d5b2a7874f37cf7c1ae5968abc1114be93', 'https://github.com/zycgit/rsf/commit/84a6f1e4f41f43f32564409a32aa23c2d6e4c5f2']",0,0,0,8,11.0,10.0,45.0,29.0,18.0,18.0,5.0,5.0,22,"rsf-core/src/main/java/net/hasor/rsf/rpc/caller/RsfRequestManager.java: [Change Variable Type(4), Localize Parameter(4), Change Return Type(4), Remove Parameter(3), Move Method(2)]"
net.hasor.rsf.rpc.objects.socket.RsfBaseFormSocket,removeOption,23 -> 133,a7707d244d36cb9cbe611eb320a6c2b7ad3eb499 -> c62e1e2ca6553e405d7ef952af975be036fa4dc1,"['https://github.com/zycgit/rsf/commit/a7707d244d36cb9cbe611eb320a6c2b7ad3eb499', 'https://github.com/zycgit/rsf/commit/c62e1e2ca6553e405d7ef952af975be036fa4dc1']",2,1,1,31,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"rsf-core/src/main/java/net/hasor/rsf/rpc/objects/socket/RsfBaseFormSocket.java: [Move Method(14), Extract Class(10), Remove Method Annotation(4)]"
net.hasor.neuron.election.ElectionServiceImpl,requestVote,362 -> 371,ff6752b6744857a2a98e20e371e09310b58b244b -> 6a69b274daeeffdbe99a0fa9653603159d51c519,"['https://github.com/zycgit/rsf/commit/f7d3e843f35824924f1f49170a509f39ef3a3aed', 'https://github.com/zycgit/rsf/commit/ff6752b6744857a2a98e20e371e09310b58b244b', 'https://github.com/zycgit/rsf/commit/6a69b274daeeffdbe99a0fa9653603159d51c519']",0,0,0,112,6.0,5.0,25.0,25.0,13.0,13.0,5.0,5.0,13,"rsf-neuron/src/main/java/net/hasor/neuron/election/ElectionServiceImpl.java: [Extract Method(16), Inline Variable(10), Change Attribute Type(4), Change Return Type(4), Add Class Annotation(3), Rename Attribute(2)]"
net.hasor.rsf.center.server.manager.BaseServiceManager,serviceBeat,218 -> 222,d6604e0913ea1ee6bd8f2ec00b6f82eb62dd3d47 -> 3f3d275dde85d63d5a1f10bd662e894e5d8be762,"['https://github.com/zycgit/rsf/commit/d6604e0913ea1ee6bd8f2ec00b6f82eb62dd3d47', 'https://github.com/zycgit/rsf/commit/3f3d275dde85d63d5a1f10bd662e894e5d8be762']",10,5,5,14,4.0,4.0,19.0,19.0,6.0,5.0,5.0,5.0,6,"rsf-center/rsf-center-runtime/src/main/java/net/hasor/rsf/center/server/manager/BaseServiceManager.java: [Extract Class(6), Move Attribute(3), Move Method(2), Remove Thrown Exception Type(2), Change Method Access Modifier(2), Add Thrown Exception Type(2), Change Attribute Access Modifier(1)]"
net.hasor.rsf.address.AddressPool,invalidAddress,436 -> 443,31b54025e10fd95914cbf4b0e541b7f5b35fa08d -> 517295d5b2a7874f37cf7c1ae5968abc1114be93,"['https://github.com/zycgit/rsf/commit/e640dcd9f2a240c956bc21e2d688b76991aecb4e', 'https://github.com/zycgit/rsf/commit/5a36468b644eeafd47f70bd67dda209f8d2e310b', 'https://github.com/zycgit/rsf/commit/2075a6723cd7c8134154c557afad58e02e52f4a1', 'https://github.com/zycgit/rsf/commit/31b54025e10fd95914cbf4b0e541b7f5b35fa08d', 'https://github.com/zycgit/rsf/commit/517295d5b2a7874f37cf7c1ae5968abc1114be93']",0,0,0,70,4.0,3.0,14.0,14.0,8.0,8.0,2.0,2.0,5,"rsf-core/src/main/java/net/hasor/rsf/address/AddressPool.java: [Extract Method(36), Localize Parameter(4)]"
net.hasor.rsf.center.server.manager.ServiceManager,publishConsumer,332 -> 335,ec4c0f7c19b2bf955a33d89694839d8fc9ba5ab7 -> dee4b37e35a1659498762f008b6091afeb5dbeba,"['https://github.com/zycgit/rsf/commit/575ee4f0df96eeccea67680c076e881691365ee1', 'https://github.com/zycgit/rsf/commit/ec4c0f7c19b2bf955a33d89694839d8fc9ba5ab7', 'https://github.com/zycgit/rsf/commit/dee4b37e35a1659498762f008b6091afeb5dbeba', 'https://github.com/zycgit/rsf/commit/c224ccc048d90b185945f0702f57336ea2d583c2']",434,267,167,2,12.0,9.0,83.0,50.0,47.0,25.0,23.0,12.0,45,"rsf-center/rsf-center-runtime/src/main/java/net/hasor/rsf/center/server/manager/ServiceManager.java: [Extract Method(51), Change Variable Type(8), Rename Parameter(8), Change Method Access Modifier(6), Extract Variable(5), Rename Variable(4), Change Return Type(4), Add Parameter(3), Extract Class(3), Rename Attribute(2), Change Attribute Type(2), Move Attribute(1)]"
net.hasor.rsf.center.core.dao.DaoModule,onStart,97 -> 100,fd75a186828f17d65c620b9a1c633710390146a0 -> 07bf468daef4991d022e3697312f699ac01eace6,"['https://github.com/zycgit/rsf/commit/fd75a186828f17d65c620b9a1c633710390146a0', 'https://github.com/zycgit/rsf/commit/07bf468daef4991d022e3697312f699ac01eace6', 'https://github.com/zycgit/rsf/commit/b257a10b283b0ddcba7bc57dd9b7a551c5fb7491', 'https://github.com/zycgit/rsf/commit/d6604e0913ea1ee6bd8f2ec00b6f82eb62dd3d47', 'https://github.com/zycgit/rsf/commit/604c98a7160dada3c77401c32cb68aef740d6ef6']",12,7,5,13,7.0,5.0,29.0,28.0,14.0,11.0,7.0,7.0,14,rsf-center/src/main/java/net/hasor/rsf/center/core/dao/DaoModule.java: [Move Method(2)]
net.hasor.rsf.rpc.objects.local.RsfRequestFormLocal,getMethod,23 -> 141,a7707d244d36cb9cbe611eb320a6c2b7ad3eb499 -> 8d89fc89a7e2ea7ea4568f926bbcab47998ddeaa,"['https://github.com/zycgit/rsf/commit/a7707d244d36cb9cbe611eb320a6c2b7ad3eb499', 'https://github.com/zycgit/rsf/commit/8d89fc89a7e2ea7ea4568f926bbcab47998ddeaa']",59,4,55,24,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1,"rsf-core/src/main/java/net/hasor/rsf/rpc/objects/local/RsfRequestFormLocal.java: [Add Method Annotation(24), Add Attribute Modifier(4), Move And Rename Class(1), Change Attribute Type(1), Extract Class(1)]"
net.hasor.rsf.protocol.hprose.HproseHttpCoder,parseFunctionList,484 -> 492,18857223d30cffa0b640ab3919e18b5e713744bc -> a64866796d93328e28d31337b5ec2a8f10ad0ba5,"['https://github.com/zycgit/rsf/commit/18857223d30cffa0b640ab3919e18b5e713744bc', 'https://github.com/zycgit/rsf/commit/a64866796d93328e28d31337b5ec2a8f10ad0ba5']",0,0,0,1360,7.0,6.0,26.0,26.0,20.0,20.0,5.0,5.0,20,"src/main/java/net/hasor/rsf/protocol/hprose/HproseHttpCoder.java: [Extract Method(53), Extract Variable(5), Remove Class Annotation(3)]"
net.hasor.rsf.center.server.manager.EnvironmentConfig,getConsumerExpireTime,332 -> 492,ec4c0f7c19b2bf955a33d89694839d8fc9ba5ab7 -> a64866796d93328e28d31337b5ec2a8f10ad0ba5,"['https://github.com/zycgit/rsf/commit/ec4c0f7c19b2bf955a33d89694839d8fc9ba5ab7', 'https://github.com/zycgit/rsf/commit/a64866796d93328e28d31337b5ec2a8f10ad0ba5', 'https://github.com/zycgit/rsf/commit/a948f292cab247559e6019f49f3f2d9336d0b023']",0,0,0,1360,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"rsf-center/rsf-center-runtime/src/main/java/net/hasor/rsf/center/server/manager/EnvironmentConfig.java: [Extract Class(2), Move Attribute(1)]"
