Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
org.ishugaliy.consistent.hash.HashRing,locate,31 -> 32,997310c4f19563633908a04d101c75d0042a9b1a -> 2dcddae93bcfb9178c826e3b520364e0fb127240,"['https://github.com/ishugaliy/allgood-consistent-hash/commit/edcd2dafcdb601b655f1cf18b45c8c5f22e5a6b2', 'https://github.com/ishugaliy/allgood-consistent-hash/commit/997310c4f19563633908a04d101c75d0042a9b1a', 'https://github.com/ishugaliy/allgood-consistent-hash/commit/2dcddae93bcfb9178c826e3b520364e0fb127240']",0,0,0,5,2.0,2.0,13.0,11.0,7.0,4.0,2.0,1.0,8,"src/main/java/org/ishugaliy/consistent/hash/HashRing.java: [Extract Method(61), Inline Method(32)]"
org.ishugaliy.consistent.hash.HashRing,locate,31 -> 32,997310c4f19563633908a04d101c75d0042a9b1a -> 2dcddae93bcfb9178c826e3b520364e0fb127240,"['https://github.com/ishugaliy/allgood-consistent-hash/commit/edcd2dafcdb601b655f1cf18b45c8c5f22e5a6b2', 'https://github.com/ishugaliy/allgood-consistent-hash/commit/997310c4f19563633908a04d101c75d0042a9b1a', 'https://github.com/ishugaliy/allgood-consistent-hash/commit/2dcddae93bcfb9178c826e3b520364e0fb127240']",0,0,0,5,2.0,2.0,13.0,11.0,5.0,4.0,3.0,1.0,12,"src/main/java/org/ishugaliy/consistent/hash/HashRing.java: [Extract Method(61), Inline Method(32)]"
