Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
io.atomix.copycat.server.storage.compaction.MinorCompactionTask,cleanEntry,156 -> 199,da66ea3c1d8a74880bc3c9860a8c79a1d18c0294 -> 66763316355ef19ff451b81648378d2390b843e5,"['https://github.com/atomix/copycat/commit/da66ea3c1d8a74880bc3c9860a8c79a1d18c0294', 'https://github.com/atomix/copycat/commit/66763316355ef19ff451b81648378d2390b843e5', 'https://github.com/atomix/copycat/commit/fb7a313ece8bdb7c129a939977218d26a21b90be', 'https://github.com/atomix/copycat/commit/99e319a9b89f97623075d2945d777959d6478019', 'https://github.com/atomix/copycat/commit/4fa43f6a40a46cd5780cc29452f995a30e7b02e0', 'https://github.com/atomix/copycat/commit/72a273c7337dd33cad1c79546ca2241f3fde85e6', 'https://github.com/atomix/copycat/commit/f803f20132680c8c4f9b2fcdce49cf1a2e1b0572']",0,0,0,11,2.0,2.0,23.0,22.0,10.0,9.0,4.0,4.0,10,"server/src/main/java/io/atomix/copycat/server/storage/compaction/MinorCompactionTask.java: [Remove Parameter(1), Move Method(1)]"
io.atomix.copycat.server.state.ServerState,join,354 -> 355,cd7c1fe1ee4e80193535e80264026e96d4efa882 -> 841a589a12b9beb6eac0eea58ce8d37bfd8779eb,"['https://github.com/atomix/copycat/commit/0594601ec48057fe543883e9d4d2f80f619cc3a8', 'https://github.com/atomix/copycat/commit/d4d5aeeffbc61bda48c2204c53c5baa884a6b3ed', 'https://github.com/atomix/copycat/commit/184608b1e29fcd9065b2eb8e3e12bfb1e92a888d', 'https://github.com/atomix/copycat/commit/19b82dd0d5e11da8c28b38a4b2763541582286b9', 'https://github.com/atomix/copycat/commit/657e1b6a4d616f9f14a4d37fc959e776a887615b', 'https://github.com/atomix/copycat/commit/cd7c1fe1ee4e80193535e80264026e96d4efa882', 'https://github.com/atomix/copycat/commit/841a589a12b9beb6eac0eea58ce8d37bfd8779eb', 'https://github.com/atomix/copycat/commit/28831201199a3cbb4e2b9963babfad73668f25fb', 'https://github.com/atomix/copycat/commit/51e760c67507a8fbdcea7e86d091f41805551bbf', 'https://github.com/atomix/copycat/commit/ca1d36baa181bfbe4676f036739eeb188eaebba2']",0,0,0,1,4.0,3.0,20.0,20.0,15.0,8.0,2.0,4.0,11,"server/src/main/java/io/atomix/copycat/server/state/ServerState.java: [Change Variable Type(28), Rename Variable(16), Inline Method(13), Replace Attribute With Variable(12), Extract And Move Method(8), Change Parameter Type(4), Move Attribute(1), Remove Attribute Modifier(1), Move Method(1)]"
io.atomix.copycat.server.state.LeaderAppender,commitTime,360 -> 381,50d5617789e4a97d54b96fb992c05744e4e848ad -> 7f8760d4adb16ec0db124a5a5cf8be1c3f7fca05,"['https://github.com/atomix/copycat/commit/50d5617789e4a97d54b96fb992c05744e4e848ad', 'https://github.com/atomix/copycat/commit/7f8760d4adb16ec0db124a5a5cf8be1c3f7fca05', 'https://github.com/atomix/copycat/commit/99e319a9b89f97623075d2945d777959d6478019', 'https://github.com/atomix/copycat/commit/4fa43f6a40a46cd5780cc29452f995a30e7b02e0', 'https://github.com/atomix/copycat/commit/72a273c7337dd33cad1c79546ca2241f3fde85e6', 'https://github.com/atomix/copycat/commit/f62f2ac396243940794ea194f3c1851a55a5ef3e', 'https://github.com/atomix/copycat/commit/ac8d8e2a2c0794b713d9853e05220cb23df57efe', 'https://github.com/atomix/copycat/commit/3538a8fbf839c3f65d5d00869a2356d4471f919c', 'https://github.com/atomix/copycat/commit/ea7d959d7c7a81c2d13c37f80224330540b752d0']",0,0,0,18,7.0,6.0,20.0,20.0,14.0,13.0,7.0,7.0,14,"server/src/main/java/io/atomix/copycat/server/state/LeaderAppender.java: [Extract Method(59), Inline Method(18), Rename Method(5), Change Return Type(4), Extract Variable(3), Change Method Access Modifier(3), Encapsulate Attribute(2), Rename Variable(2), Parameterize Variable(2), Remove Parameter(2), Add Method Annotation(2), Move And Rename Class(1), Change Class Access Modifier(1), Add Class Modifier(1), Change Attribute Type(1), Extract Superclass(1)]"
io.atomix.copycat.server.state.LeaderState,join,385 -> 623,ca1d36baa181bfbe4676f036739eeb188eaebba2 -> ea7d959d7c7a81c2d13c37f80224330540b752d0,"['https://github.com/atomix/copycat/commit/eebe1b75e7140015fb4a6719e866719fcfc34c3f', 'https://github.com/atomix/copycat/commit/da66ea3c1d8a74880bc3c9860a8c79a1d18c0294', 'https://github.com/atomix/copycat/commit/af1fd8bb1e26128123c6accc1f80f7e9d63f8fb6', 'https://github.com/atomix/copycat/commit/8639895d08db60e33ffb2b83d8c5a8daf54c40b1', 'https://github.com/atomix/copycat/commit/19b3d2c68218134ecf4d15630f64316bf1a78f0d', 'https://github.com/atomix/copycat/commit/38992f1ad834a0e0d9902c3f35cb86c988d2f211', 'https://github.com/atomix/copycat/commit/184608b1e29fcd9065b2eb8e3e12bfb1e92a888d', 'https://github.com/atomix/copycat/commit/3bce6788d4e3c98b80fba8e7fa3867ad78116898', 'https://github.com/atomix/copycat/commit/19b82dd0d5e11da8c28b38a4b2763541582286b9', 'https://github.com/atomix/copycat/commit/657e1b6a4d616f9f14a4d37fc959e776a887615b', 'https://github.com/atomix/copycat/commit/cd7c1fe1ee4e80193535e80264026e96d4efa882', 'https://github.com/atomix/copycat/commit/50d5617789e4a97d54b96fb992c05744e4e848ad', 'https://github.com/atomix/copycat/commit/b41a897ee25eea923678d1f188ca3e1252ce3a77', 'https://github.com/atomix/copycat/commit/51e760c67507a8fbdcea7e86d091f41805551bbf', 'https://github.com/atomix/copycat/commit/ca1d36baa181bfbe4676f036739eeb188eaebba2', 'https://github.com/atomix/copycat/commit/ea7d959d7c7a81c2d13c37f80224330540b752d0', 'https://github.com/atomix/copycat/commit/7dff89148bebb7652fd4743170cba97e84265b42', 'https://github.com/atomix/copycat/commit/6bfe34634933a7778271e97ff4cc1ba0ba23fdb1', 'https://github.com/atomix/copycat/commit/0764d58e846b4e9897d96dbc562082c87c96d9d6', 'https://github.com/atomix/copycat/commit/1fc94b23c25c15a04fd6bff9a51a8ded69ec6db9', 'https://github.com/atomix/copycat/commit/4230dbbc09f7cd109b5a0669106de274a2cdb650']",0,0,0,80,11.0,10.0,34.0,27.0,28.0,24.0,10.0,6.0,41,"server/src/main/java/io/atomix/copycat/server/state/LeaderState.java: [Extract Method(12), Extract Variable(10)]"
io.atomix.copycat.server.state.PassiveState,queryForward,633 -> 675,d2657af74c78aa95193a11f7f6b9579c6d6650ca -> 1fc94b23c25c15a04fd6bff9a51a8ded69ec6db9,"['https://github.com/atomix/copycat/commit/d2657af74c78aa95193a11f7f6b9579c6d6650ca', 'https://github.com/atomix/copycat/commit/1fc94b23c25c15a04fd6bff9a51a8ded69ec6db9']",0,0,0,15,9.0,8.0,7.0,7.0,13.0,13.0,2.0,2.0,13,server/src/main/java/io/atomix/copycat/server/state/PassiveState.java: [Pull Up Method(3)]
io.atomix.copycat.server.state.ServerStateMachine,updateLastCompleted,392 -> 414,4df12008c9a54823dbf02f51438e5c14d82ba865 -> 99e319a9b89f97623075d2945d777959d6478019,"['https://github.com/atomix/copycat/commit/c51856daafd2fc74d46cb89d956e517bd264b8a5', 'https://github.com/atomix/copycat/commit/f975f7b5c3c9d2a43ad1a4a11c426b5519ec46e3', 'https://github.com/atomix/copycat/commit/f6dfb2d12fceb193adbdefcc30123d3b94fb880e', 'https://github.com/atomix/copycat/commit/51e760c67507a8fbdcea7e86d091f41805551bbf', 'https://github.com/atomix/copycat/commit/ca1d36baa181bfbe4676f036739eeb188eaebba2', 'https://github.com/atomix/copycat/commit/10dac47bbc7dbb4d301b52cf2261ed82883b91da', 'https://github.com/atomix/copycat/commit/fb7a313ece8bdb7c129a939977218d26a21b90be', 'https://github.com/atomix/copycat/commit/4df12008c9a54823dbf02f51438e5c14d82ba865', 'https://github.com/atomix/copycat/commit/99e319a9b89f97623075d2945d777959d6478019', 'https://github.com/atomix/copycat/commit/4fa43f6a40a46cd5780cc29452f995a30e7b02e0', 'https://github.com/atomix/copycat/commit/72a273c7337dd33cad1c79546ca2241f3fde85e6', 'https://github.com/atomix/copycat/commit/f803f20132680c8c4f9b2fcdce49cf1a2e1b0572']",0,0,0,11,7.0,3.0,10.0,8.0,9.0,5.0,3.0,3.0,5,"server/src/main/java/io/atomix/copycat/server/state/ServerStateMachine.java: [Extract And Move Method(54), Extract Method(20), Change Method Access Modifier(5), Add Parameter(3), Rename Method(2), Rename Parameter(2), Move And Rename Method(1)]"
io.atomix.copycat.server.state.ServerStateMachine,apply,758 -> 927,326eeee8fee477e88cf88de277acf730caa8e27c -> d417e8e2fab7ac908fca47238a1ee8a33bbca001,"['https://github.com/atomix/copycat/commit/eebe1b75e7140015fb4a6719e866719fcfc34c3f', 'https://github.com/atomix/copycat/commit/da66ea3c1d8a74880bc3c9860a8c79a1d18c0294', 'https://github.com/atomix/copycat/commit/4c32a1d45818efc33c951c6a8c013ce19008b702', 'https://github.com/atomix/copycat/commit/12eea43fe5dd04587b8f2d9bcd557073b4de5979', 'https://github.com/atomix/copycat/commit/f66221b969f4e8578a4ae36dffa0d47dda63532d', 'https://github.com/atomix/copycat/commit/faa266b077ffbba3f132dece7d953a45b0fd8a87', 'https://github.com/atomix/copycat/commit/99e319a9b89f97623075d2945d777959d6478019', 'https://github.com/atomix/copycat/commit/add9f1fe92943a9ad3448136502ada3c1a382417', 'https://github.com/atomix/copycat/commit/326eeee8fee477e88cf88de277acf730caa8e27c', 'https://github.com/atomix/copycat/commit/d417e8e2fab7ac908fca47238a1ee8a33bbca001', 'https://github.com/atomix/copycat/commit/5c2efd27f443b043ea832726cb022106e37d75bc', 'https://github.com/atomix/copycat/commit/bcc46e91f8fdd887c51ecc95cfc1dcac32282be1', 'https://github.com/atomix/copycat/commit/8ad210194124bc86e02be675aa909464a01d293c']",0,0,0,1,14.0,12.0,49.0,16.0,20.0,13.0,6.0,3.0,15,"server/src/main/java/io/atomix/copycat/server/state/ServerStateMachine.java: [Extract Method(453), Inline Method(72), Extract Variable(9), Change Variable Type(8), Replace Attribute With Variable(4), Replace Variable With Attribute(4)]"
io.atomix.copycat.server.state.ServerState,ServerState,156 -> 237,da66ea3c1d8a74880bc3c9860a8c79a1d18c0294 -> 7412aed63f4cfe246ce8e18fb84aac9ad602aede,"['https://github.com/atomix/copycat/commit/eebe1b75e7140015fb4a6719e866719fcfc34c3f', 'https://github.com/atomix/copycat/commit/ae0379f7ffc60ec8d0dfeb70b0bef5e2796580f2', 'https://github.com/atomix/copycat/commit/da66ea3c1d8a74880bc3c9860a8c79a1d18c0294', 'https://github.com/atomix/copycat/commit/7412aed63f4cfe246ce8e18fb84aac9ad602aede']",0,0,0,1,10.0,10.0,14.0,13.0,8.0,5.0,1.0,1.0,8,"server/src/main/java/io/atomix/copycat/server/state/ServerStateMachine.java: [Extract Method(24), Extract Variable(12), Parameterize Variable(4), Remove Parameter(3)]"
io.atomix.copycat.server.storage.compaction.MajorCompactionTask,toString,156 -> 462,da66ea3c1d8a74880bc3c9860a8c79a1d18c0294 -> f612273c4904c0c0454e468da6a96f5e963198c7,"['https://github.com/atomix/copycat/commit/da66ea3c1d8a74880bc3c9860a8c79a1d18c0294', 'https://github.com/atomix/copycat/commit/f612273c4904c0c0454e468da6a96f5e963198c7']",0,0,0,5,0.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,3,server/src/main/java/io/atomix/copycat/server/storage/compaction/MajorCompactionTask.java: [Move Method(2)]
io.atomix.copycat.server.state.AbstractStateTest,append,188 -> 439,9dec368cb38e8981e8d2f38560549909222e8868 -> c4d811fe3733252f20294c7845a01c0bc59e0bf6,"['https://github.com/atomix/copycat/commit/9dec368cb38e8981e8d2f38560549909222e8868', 'https://github.com/atomix/copycat/commit/c4d811fe3733252f20294c7845a01c0bc59e0bf6']",0,0,0,20,3.0,3.0,8.0,8.0,5.0,4.0,2.0,2.0,5,"server/src/test/java/io/atomix/copycat/server/state/AbstractStateTest.java: [Pull Up Attribute(6), Change Attribute Access Modifier(6), Pull Up Method(2), Extract Superclass(1), Change Method Access Modifier(1)]"
