Class,Type,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From DIT,To DIT,From LCOM,To LCOM,From LOC,To LOC,From NOC,To NOC,From RFC,To RFC,From WMC,To WMC,Method Invocations,Refactoring Patterns
io.atomix.copycat.server.state.ServerState,interface,1044 -> 1067,5e767d0e4a5ef8a17d0908a04083a5e2612cfcfe -> 385acda85ba293f1aba7bca4256072bdead1b83e,"['https://github.com/atomix/copycat/commit/5e767d0e4a5ef8a17d0908a04083a5e2612cfcfe', 'https://github.com/atomix/copycat/commit/385acda85ba293f1aba7bca4256072bdead1b83e', 'https://github.com/atomix/copycat/commit/1119c88910e1d6f5bb1ca917f3f3f535134c4363']",0,0,0,13,35.0,33.0,1.0,1.0,136.0,120.0,19.0,18.0,0.0,0.0,0.0,0.0,17.0,16.0,keepAlive[  ] query[  ] unregister[  ] configure[  ] poll[  ] type[  ] reconfigure[  ] command[  ] accept[  ] install[  ] leave[  ] publish[  ] join[  ] vote[  ] connect[  ] append[  ] register[  ] ,"server/src/main/java/io/atomix/copycat/server/state/ServerState.java: [Change Method Access Modifier(16), Remove Method Modifier(16), Pull Up Method(16)]"
io.atomix.copycat.server.state.ServerStateMachine,class,1080 -> 1081,6d0c7c814011d87436d137ccec1cc8211b91e006 -> 948e5bd29f953ad05f1b6e3d5088e03f7d0ba6bd,"['https://github.com/atomix/copycat/commit/eebe1b75e7140015fb4a6719e866719fcfc34c3f', 'https://github.com/atomix/copycat/commit/d681728c20821a4e5572815a23e88b454cada614', 'https://github.com/atomix/copycat/commit/ae0379f7ffc60ec8d0dfeb70b0bef5e2796580f2', 'https://github.com/atomix/copycat/commit/fb7609d46c0831470786aab6b33d6134fe83f3e9', 'https://github.com/atomix/copycat/commit/f3aa45e4c12bf428d9a2dfcbe0de9fadd0461a64', 'https://github.com/atomix/copycat/commit/65838e0c1999a9eaad4a9995d951fd46017edeaf', 'https://github.com/atomix/copycat/commit/da084979a08edf601421d60158f2398ce735a412', 'https://github.com/atomix/copycat/commit/6b15bae7710837056f4ff5e5eaf6af382ec772b3', 'https://github.com/atomix/copycat/commit/da66ea3c1d8a74880bc3c9860a8c79a1d18c0294', 'https://github.com/atomix/copycat/commit/1f1c9865fcf866a97e0ff1da5233953f3cb5ebc2', 'https://github.com/atomix/copycat/commit/c219c69e5962342c73e05aa8772fd3f5edca5897', 'https://github.com/atomix/copycat/commit/c51856daafd2fc74d46cb89d956e517bd264b8a5', 'https://github.com/atomix/copycat/commit/4c32a1d45818efc33c951c6a8c013ce19008b702', 'https://github.com/atomix/copycat/commit/f975f7b5c3c9d2a43ad1a4a11c426b5519ec46e3', 'https://github.com/atomix/copycat/commit/fb15f4f59a79ccae87d34a6b65294b437036eb17', 'https://github.com/atomix/copycat/commit/12eea43fe5dd04587b8f2d9bcd557073b4de5979', 'https://github.com/atomix/copycat/commit/f66221b969f4e8578a4ae36dffa0d47dda63532d', 'https://github.com/atomix/copycat/commit/5dcd33ebb99816c2fa67bb50862af19881672659', 'https://github.com/atomix/copycat/commit/0363bc24366d24cc868c175e0e4912dfce81fafd', 'https://github.com/atomix/copycat/commit/4cdb1b9d4e75f8e795343c3b7002c015e6797821', 'https://github.com/atomix/copycat/commit/679eb0fd5b271e3332cd1dfe1edc99ce6de9ffbd', 'https://github.com/atomix/copycat/commit/54c1167dc12d441ce5d0aa98169ab2ff5133c42a', 'https://github.com/atomix/copycat/commit/9b07388a0e2c32a238e5e4c7be4ec02236a0888d', 'https://github.com/atomix/copycat/commit/13c3bb31600749775b742a1fed07938a48c0a2c5', 'https://github.com/atomix/copycat/commit/19b82dd0d5e11da8c28b38a4b2763541582286b9', 'https://github.com/atomix/copycat/commit/657e1b6a4d616f9f14a4d37fc959e776a887615b', 'https://github.com/atomix/copycat/commit/847cfce6675b92e5cfded90d6c8d6d535d56472d', 'https://github.com/atomix/copycat/commit/f6dfb2d12fceb193adbdefcc30123d3b94fb880e', 'https://github.com/atomix/copycat/commit/51e760c67507a8fbdcea7e86d091f41805551bbf', 'https://github.com/atomix/copycat/commit/ca1d36baa181bfbe4676f036739eeb188eaebba2', 'https://github.com/atomix/copycat/commit/10dac47bbc7dbb4d301b52cf2261ed82883b91da', 'https://github.com/atomix/copycat/commit/fb7a313ece8bdb7c129a939977218d26a21b90be', 'https://github.com/atomix/copycat/commit/4df12008c9a54823dbf02f51438e5c14d82ba865', 'https://github.com/atomix/copycat/commit/e847243c9cd67d3e623667454cf64c68c94e42ba', 'https://github.com/atomix/copycat/commit/a06b81e67d9b6c464f4ffe5d8778bf387bbdbc23', 'https://github.com/atomix/copycat/commit/9661051ac05363eef9f31829f44e00b255b165d7', 'https://github.com/atomix/copycat/commit/0d997b9e5e4056422f493b40ab1095c45035337a', 'https://github.com/atomix/copycat/commit/99e319a9b89f97623075d2945d777959d6478019', 'https://github.com/atomix/copycat/commit/4fa43f6a40a46cd5780cc29452f995a30e7b02e0', 'https://github.com/atomix/copycat/commit/8bd0e86f13e20b203df02c81bd16c9ff047ebdbc', 'https://github.com/atomix/copycat/commit/6db5dfb18c4e37c20a9e277fbee9aaf48a12c3c9', 'https://github.com/atomix/copycat/commit/72a273c7337dd33cad1c79546ca2241f3fde85e6', 'https://github.com/atomix/copycat/commit/f803f20132680c8c4f9b2fcdce49cf1a2e1b0572', 'https://github.com/atomix/copycat/commit/f7101f4615dcd8bf3ba82d99d12c32b4e1b3b9c9', 'https://github.com/atomix/copycat/commit/add9f1fe92943a9ad3448136502ada3c1a382417', 'https://github.com/atomix/copycat/commit/c502e93b01614e25616002c926fc95b93e4ca094', 'https://github.com/atomix/copycat/commit/79667da7117f71dc40a4d463a522f41919b5fb24', 'https://github.com/atomix/copycat/commit/735458d74e381d08ae2b54445bc504a50df19932', 'https://github.com/atomix/copycat/commit/5334bc1033e03bdbf92a324e9434f97d19454aec', 'https://github.com/atomix/copycat/commit/4874e5eba19f46919cc64e304b6ede8f240a1e14', 'https://github.com/atomix/copycat/commit/e362b4bf5c5915e8f2f82d27bbffeb0bf28ed194', 'https://github.com/atomix/copycat/commit/40d40fcf8f3d01d0f57f0f4e57d9c7971b01a3bf', 'https://github.com/atomix/copycat/commit/8eae3e9938967a04af37edea571f8bd120b88fb6', 'https://github.com/atomix/copycat/commit/14d1560d8d4df73d5924412b462b9f75933bcf52', 'https://github.com/atomix/copycat/commit/75441d727d1a7e14ee388bf4a9b97ae197053d75', 'https://github.com/atomix/copycat/commit/a84fe11cc45fe4b8967319024958132cf0de0837', 'https://github.com/atomix/copycat/commit/a6fd45841474b634db56db5c2ed14e5081273c98', 'https://github.com/atomix/copycat/commit/40e9370a76460ff3d944c20053cadedd4db02de4', 'https://github.com/atomix/copycat/commit/1fc94b23c25c15a04fd6bff9a51a8ded69ec6db9', 'https://github.com/atomix/copycat/commit/556adc82e51d62693cdfc9834e4ef43baa07e3b9', 'https://github.com/atomix/copycat/commit/b58413f70783b09dff198981febdd84685b0939a', 'https://github.com/atomix/copycat/commit/326eeee8fee477e88cf88de277acf730caa8e27c', 'https://github.com/atomix/copycat/commit/a0947674098a8d31516a0b1e3e508e7c4cb95bbc', 'https://github.com/atomix/copycat/commit/e362570e1bfed093cc311803f59332966037e19f', 'https://github.com/atomix/copycat/commit/ba4ca49c211dd48e4ae707b065bdc940fd144e33', 'https://github.com/atomix/copycat/commit/74c53944cdd61ea40a3ff653c2f15672fa2fe266', 'https://github.com/atomix/copycat/commit/eac26195c457241f61a39b8a213959b90ab2d96d', 'https://github.com/atomix/copycat/commit/b2dcee36918c3b1e4121c14188d404437c1bfcae', 'https://github.com/atomix/copycat/commit/d417e8e2fab7ac908fca47238a1ee8a33bbca001', 'https://github.com/atomix/copycat/commit/5c2efd27f443b043ea832726cb022106e37d75bc', 'https://github.com/atomix/copycat/commit/46d448505d69baccce76da5fd636e1314943dbce', 'https://github.com/atomix/copycat/commit/bcc46e91f8fdd887c51ecc95cfc1dcac32282be1', 'https://github.com/atomix/copycat/commit/8ad210194124bc86e02be675aa909464a01d293c', 'https://github.com/atomix/copycat/commit/42880ee4877203e13505c5b84aea134aa21e019c', 'https://github.com/atomix/copycat/commit/385acda85ba293f1aba7bca4256072bdead1b83e', 'https://github.com/atomix/copycat/commit/6d0c7c814011d87436d137ccec1cc8211b91e006', 'https://github.com/atomix/copycat/commit/948e5bd29f953ad05f1b6e3d5088e03f7d0ba6bd', 'https://github.com/atomix/copycat/commit/449fb43e4116ab50c6b6355fbf787a85cdb057b4', 'https://github.com/atomix/copycat/commit/04a86282aa005053a0aa9dd2809a236aeef8cbcb', 'https://github.com/atomix/copycat/commit/2cc55bcad3628d6999e33335fd806a8ce90e4c50', 'https://github.com/atomix/copycat/commit/683f1095e065b328da2e92b601e217eee6393109', 'https://github.com/atomix/copycat/commit/b990011db6a2db43453c59cf9351e82a78cd88db', 'https://github.com/atomix/copycat/commit/b8e42ce824375ad7620577fa322c6395b4389bb5', 'https://github.com/atomix/copycat/commit/5a64875cbb5cbcc6daea356022507d9f7b90703b', 'https://github.com/atomix/copycat/commit/59df1429d379bc45e4d040c6d9cddc9ff8f6327f', 'https://github.com/atomix/copycat/commit/ec36b11944c2d2049f79ec897c78a8479f9d9436', 'https://github.com/atomix/copycat/commit/97e9202103a7787f5df780269c7861fac888c483', 'https://github.com/atomix/copycat/commit/d773f2fa7deabd99818907e104d799a216322f87']",0,0,0,1,38.0,38.0,1.0,1.0,0.0,0.0,450.0,443.0,0.0,0.0,135.0,135.0,96.0,94.0,init[ init():1 ] setLastApplied[ sessions():1 setVersion():1 values():1 context():1 ] apply[ getSession():15 getTimestamp():9 getContext():9 execute():8 executor():6 context():6 getVersion():6 sessions():6 apply():6 complete():5 getSequence():5 getIndex():4 executeQuery():4 warn():4 exceptionalFuture():4 suspectSessions():3 setTimestamp():3 checkThread():3 tick():3 registerVersionQuery():2 close():2 completeExceptionally():2 expire():2 trust():1 setLastApplied():1 values():1 getEventSequence():1 getConnection():1 unregisterSession():1 getTimeout():1 nextSequence():1 clearResponses():1 getEventVersion():1 registerSequenceQuery():1 isSuspect():1 getCommandSequence():1 getResponse():1 completedFutureAsync():1 executeCommand():1 registerSession():1 clearEvents():1 register():1 ] executor[  ] ServerStateMachine[ init():1 sessions():1 context():1 ] suspectSessions[ sessions():1 getTimestamp():1 values():1 context():1 suspect():1 timeout():1 ] getLastApplied[  ] getContext[ currentContext():1 ] executeCommand[ execute():4 registerResponse():3 complete():3 whenComplete():2 getTimestamp():2 getSequence():2 setSequence():1 getCommand():1 checkThread():1 tick():1 futures():1 completeExceptionally():1 consistency():1 executeCommand():1 acquire():1 context():1 setTimestamp():1 ] close[ close():1 ] executeQuery[ execute():2 complete():1 completeExceptionally():1 acquire():1 whenComplete():1 setTimestamp():1 executeQuery():1 timestamp():1 ] ,"server/src/main/java/io/atomix/copycat/server/state/ServerStateMachine.java: [Extract Method(112), Add Variable Modifier(4)]"
io.atomix.copycat.server.state.LeaderState,class,358 -> 360,26ec3dbb9661a017e5eeea1bedb88316bc12f564 -> 50d5617789e4a97d54b96fb992c05744e4e848ad,"['https://github.com/atomix/copycat/commit/eebe1b75e7140015fb4a6719e866719fcfc34c3f', 'https://github.com/atomix/copycat/commit/1ccc8647285228aab121ebc80bf1d8f8c78b434e', 'https://github.com/atomix/copycat/commit/293775d9838d19e837e339fa8dba738701c650c1', 'https://github.com/atomix/copycat/commit/ae0379f7ffc60ec8d0dfeb70b0bef5e2796580f2', 'https://github.com/atomix/copycat/commit/65a4d11d688cf61ac12d07a0331ef3f1f365a688', 'https://github.com/atomix/copycat/commit/865ee5a372f7ab8cad6519d85927c8f7ec1bb631', 'https://github.com/atomix/copycat/commit/da66ea3c1d8a74880bc3c9860a8c79a1d18c0294', 'https://github.com/atomix/copycat/commit/7928657856e09a9a6976a919318dc87526669d65', 'https://github.com/atomix/copycat/commit/1f1c9865fcf866a97e0ff1da5233953f3cb5ebc2', 'https://github.com/atomix/copycat/commit/c3955f42e8c6bee2f780eae917ea392955320cf8', 'https://github.com/atomix/copycat/commit/af1fd8bb1e26128123c6accc1f80f7e9d63f8fb6', 'https://github.com/atomix/copycat/commit/9cdd715b693b08ba74dabdca1bb239a8559f373a', 'https://github.com/atomix/copycat/commit/7412aed63f4cfe246ce8e18fb84aac9ad602aede', 'https://github.com/atomix/copycat/commit/da945d9eeab74ee6817ce31562b4454e622b21ca', 'https://github.com/atomix/copycat/commit/8639895d08db60e33ffb2b83d8c5a8daf54c40b1', 'https://github.com/atomix/copycat/commit/0594601ec48057fe543883e9d4d2f80f619cc3a8', 'https://github.com/atomix/copycat/commit/d4d5aeeffbc61bda48c2204c53c5baa884a6b3ed', 'https://github.com/atomix/copycat/commit/19b3d2c68218134ecf4d15630f64316bf1a78f0d', 'https://github.com/atomix/copycat/commit/38992f1ad834a0e0d9902c3f35cb86c988d2f211', 'https://github.com/atomix/copycat/commit/d14812c38d651421aff546448a8b7d08540f52e4', 'https://github.com/atomix/copycat/commit/34c03ee123ed0d7903059a1064bd16e7a3a1cc96', 'https://github.com/atomix/copycat/commit/530c3fa5b7ecbc700e012845d92e0555be12822f', 'https://github.com/atomix/copycat/commit/c51856daafd2fc74d46cb89d956e517bd264b8a5', 'https://github.com/atomix/copycat/commit/12eea43fe5dd04587b8f2d9bcd557073b4de5979', 'https://github.com/atomix/copycat/commit/c489a6f883105b5bbaed441c751189081e315ac9', 'https://github.com/atomix/copycat/commit/f66221b969f4e8578a4ae36dffa0d47dda63532d', 'https://github.com/atomix/copycat/commit/508d1186621597064b3734a20f2e7a63fd876d1e', 'https://github.com/atomix/copycat/commit/679eb0fd5b271e3332cd1dfe1edc99ce6de9ffbd', 'https://github.com/atomix/copycat/commit/54c1167dc12d441ce5d0aa98169ab2ff5133c42a', 'https://github.com/atomix/copycat/commit/13c3bb31600749775b742a1fed07938a48c0a2c5', 'https://github.com/atomix/copycat/commit/81fc881f2d688180a42752a061946f35c1683844', 'https://github.com/atomix/copycat/commit/f4cca4965cf985cb4bcfa82ca9cfdf51e27651ae', 'https://github.com/atomix/copycat/commit/96758ce1cbe2d987203eb1e0028630bb45884874', 'https://github.com/atomix/copycat/commit/13ebe10fd3e39a915ddf712d4ab6af04a620f333', 'https://github.com/atomix/copycat/commit/08e79262b549dce66bc99e688a221d8351f0a05e', 'https://github.com/atomix/copycat/commit/184608b1e29fcd9065b2eb8e3e12bfb1e92a888d', 'https://github.com/atomix/copycat/commit/3bce6788d4e3c98b80fba8e7fa3867ad78116898', 'https://github.com/atomix/copycat/commit/19b82dd0d5e11da8c28b38a4b2763541582286b9', 'https://github.com/atomix/copycat/commit/a5736c029c993bde2822afa671fdace1bb50e4f4', 'https://github.com/atomix/copycat/commit/647466997772a9ea945dd0a50e7c58a86e4aec2f', 'https://github.com/atomix/copycat/commit/9fb314a8b13bd61b1f5b2cfc66f4fcb32e9613b8', 'https://github.com/atomix/copycat/commit/657e1b6a4d616f9f14a4d37fc959e776a887615b', 'https://github.com/atomix/copycat/commit/cd7c1fe1ee4e80193535e80264026e96d4efa882', 'https://github.com/atomix/copycat/commit/847cfce6675b92e5cfded90d6c8d6d535d56472d', 'https://github.com/atomix/copycat/commit/26ec3dbb9661a017e5eeea1bedb88316bc12f564', 'https://github.com/atomix/copycat/commit/50d5617789e4a97d54b96fb992c05744e4e848ad', 'https://github.com/atomix/copycat/commit/f68b035221cf2acb2aaac700171c2a8742f4c8b5', 'https://github.com/atomix/copycat/commit/b41a897ee25eea923678d1f188ca3e1252ce3a77', 'https://github.com/atomix/copycat/commit/28831201199a3cbb4e2b9963babfad73668f25fb', 'https://github.com/atomix/copycat/commit/f6dfb2d12fceb193adbdefcc30123d3b94fb880e', 'https://github.com/atomix/copycat/commit/51e760c67507a8fbdcea7e86d091f41805551bbf', 'https://github.com/atomix/copycat/commit/ca1d36baa181bfbe4676f036739eeb188eaebba2', 'https://github.com/atomix/copycat/commit/4df12008c9a54823dbf02f51438e5c14d82ba865', 'https://github.com/atomix/copycat/commit/faa266b077ffbba3f132dece7d953a45b0fd8a87', 'https://github.com/atomix/copycat/commit/99e319a9b89f97623075d2945d777959d6478019', 'https://github.com/atomix/copycat/commit/4fa43f6a40a46cd5780cc29452f995a30e7b02e0', 'https://github.com/atomix/copycat/commit/72a273c7337dd33cad1c79546ca2241f3fde85e6', 'https://github.com/atomix/copycat/commit/f803f20132680c8c4f9b2fcdce49cf1a2e1b0572', 'https://github.com/atomix/copycat/commit/add9f1fe92943a9ad3448136502ada3c1a382417', 'https://github.com/atomix/copycat/commit/c502e93b01614e25616002c926fc95b93e4ca094', 'https://github.com/atomix/copycat/commit/adc8416f2e1ca0800800e98d4eed3d8d1d129422', 'https://github.com/atomix/copycat/commit/310383bd9a15b670cfd42d7fe77aaada15bea27a', 'https://github.com/atomix/copycat/commit/40d40fcf8f3d01d0f57f0f4e57d9c7971b01a3bf', 'https://github.com/atomix/copycat/commit/8eae3e9938967a04af37edea571f8bd120b88fb6', 'https://github.com/atomix/copycat/commit/75441d727d1a7e14ee388bf4a9b97ae197053d75', 'https://github.com/atomix/copycat/commit/685f9c3721b92fa2e6f67e0bfde4fa9992116aaf', 'https://github.com/atomix/copycat/commit/433c02be3ba742239d089eb9113b515c31108b0e', 'https://github.com/atomix/copycat/commit/ea7d959d7c7a81c2d13c37f80224330540b752d0', 'https://github.com/atomix/copycat/commit/7dff89148bebb7652fd4743170cba97e84265b42', 'https://github.com/atomix/copycat/commit/6bfe34634933a7778271e97ff4cc1ba0ba23fdb1', 'https://github.com/atomix/copycat/commit/cf8cdaaafb174794b621b3d624208a86e8561af7', 'https://github.com/atomix/copycat/commit/d80baf0a70c06a5695cc6b18298db2dc4b428392', 'https://github.com/atomix/copycat/commit/0764d58e846b4e9897d96dbc562082c87c96d9d6', 'https://github.com/atomix/copycat/commit/1fc94b23c25c15a04fd6bff9a51a8ded69ec6db9', 'https://github.com/atomix/copycat/commit/938996d62070fc165dfc2eca43aab8834292ed52', 'https://github.com/atomix/copycat/commit/284ffbbe1dda944f51d4d35897638f49cf414652', 'https://github.com/atomix/copycat/commit/00aa1ded2e5a62fc6cc1beef0abf88d99d10e1a7', 'https://github.com/atomix/copycat/commit/4230dbbc09f7cd109b5a0669106de274a2cdb650', 'https://github.com/atomix/copycat/commit/19e831e53564f45d4746b5bef49dd49419e0142e', 'https://github.com/atomix/copycat/commit/1be768d6f4917a2b785e5695e1e302995ef9e4f3', 'https://github.com/atomix/copycat/commit/52586efc82a06ccf758f002764fce229e4ff3590', 'https://github.com/atomix/copycat/commit/464b8615e784b99b896c095888dddb72a21714f6', 'https://github.com/atomix/copycat/commit/e8b8427fa0b568725bedb8bf832dcf3406d3c11a', 'https://github.com/atomix/copycat/commit/fd0d2ecd2ee045d68df55f4956bc0198f5f714e3', 'https://github.com/atomix/copycat/commit/4dfe81bb9eda9e77537a8af86f021ef4143f7fa2', 'https://github.com/atomix/copycat/commit/06db006dcb54c40f77053a768bb8cd621613db2e', 'https://github.com/atomix/copycat/commit/5c2efd27f443b043ea832726cb022106e37d75bc', 'https://github.com/atomix/copycat/commit/01564ff6d896108b62b7b7b5f7cc76ee16bababb', 'https://github.com/atomix/copycat/commit/bcc46e91f8fdd887c51ecc95cfc1dcac32282be1', 'https://github.com/atomix/copycat/commit/8ad210194124bc86e02be675aa909464a01d293c', 'https://github.com/atomix/copycat/commit/c57f35ee579b88c2174f1173d467fbd12dda1ddb', 'https://github.com/atomix/copycat/commit/5e767d0e4a5ef8a17d0908a04083a5e2612cfcfe', 'https://github.com/atomix/copycat/commit/61a9b6fc1e6a2c9e124dc93056beadd64e1ce4bb', 'https://github.com/atomix/copycat/commit/1e2bc5b5da0383b904a13889c96b11fb14c93a7f', 'https://github.com/atomix/copycat/commit/0b3088b42f2a80869a6a4a35d7e3213baa8018ce', 'https://github.com/atomix/copycat/commit/385acda85ba293f1aba7bca4256072bdead1b83e', 'https://github.com/atomix/copycat/commit/04a86282aa005053a0aa9dd2809a236aeef8cbcb', 'https://github.com/atomix/copycat/commit/da991d26a6160d02c0bbd16e9c0d6f226c63a9c6', 'https://github.com/atomix/copycat/commit/5d4345c58a961fbd75c64e477c040e0a3ac0b4c8', 'https://github.com/atomix/copycat/commit/01129a4a39107a80a3b671b1e4f79a7cd0c85fe9', 'https://github.com/atomix/copycat/commit/59df1429d379bc45e4d040c6d9cddc9ff8f6327f', 'https://github.com/atomix/copycat/commit/cef1531df9ee3336e96f003718b2da200766622f', 'https://github.com/atomix/copycat/commit/2628d07263c0980752b8bea1c0033e764b1928b1', 'https://github.com/atomix/copycat/commit/3ef61001f6ab343a7f583f434a4cb4730c6c2eed']",0,0,0,30,73.0,73.0,4.0,4.0,238.0,194.0,824.0,523.0,0.0,0.0,273.0,275.0,98.0,101.0,cancelPingTimer[ cancel():1 debug():1 getAddress():1 ] submitQueryLocal[ applyQuery():1 ] heartbeatMembers[ isOpen():1 commit():1 checkThread():1 ] startHeartbeatTimer[ schedule():1 getThreadContext():1 debug():1 getAddress():1 getHeartbeatInterval():1 ] poll[ completedFuture():1 withStatus():1 withAccepted():1 build():1 release():1 getTerm():1 logResponse():1 builder():1 withTerm():1 ] type[  ] LeaderState[  ] commitEntries[ getLog():2 applyEntries():1 getTerm():1 commit():1 checkThread():1 nextEntryId():1 whenComplete():1 transition():1 isOpen():1 currentTimeMillis():1 create():1 setId():1 complete():1 setTimestamp():1 setTerm():1 append():1 ] leave[ getCluster():4 logResponse():3 member():3 builder():3 withStatus():3 build():3 getLog():2 remove():2 checkThread():2 complete():2 getIndex():1 buildActiveMembers():1 release():1 commit():1 getMember():1 nextEntryId():1 withError():1 hashCode():1 buildPassiveMembers():1 create():1 setId():1 getAddress():1 logRequest():1 debug():1 getPassive():1 getTerm():1 configure():1 setPassive():1 whenComplete():1 completedFuture():1 setActive():1 isOpen():1 getActive():1 setTerm():1 append():1 ] join[ getCluster():7 logResponse():3 builder():3 withStatus():3 build():3 buildActiveMembers():2 getLog():2 buildPassiveMembers():2 member():2 withPassiveMembers():2 checkThread():2 withVersion():2 withActiveMembers():2 complete():2 getIndex():1 release():1 commit():1 getMember():1 nextEntryId():1 withError():1 hashCode():1 create():1 setId():1 getAddress():1 getVersion():1 add():1 logRequest():1 debug():1 getPassive():1 getTerm():1 configure():1 setPassive():1 whenComplete():1 completedFuture():1 setActive():1 isOpen():1 getActive():1 setTerm():1 append():1 ] vote[ getTerm():2 withStatus():1 debug():1 release():1 logResponse():1 acquire():1 transition():1 completedFuture():1 withVoted():1 build():1 builder():1 term():1 getAddress():1 setLeader():1 withTerm():1 ] close[ thenRun():1 ] keepAlive[ logResponse():4 builder():4 withStatus():4 build():4 complete():4 getLog():3 withError():3 release():2 checkThread():2 isOpen():2 withMembers():1 getThreadContext():1 commandSequence():1 session():1 eventVersion():1 buildActiveMembers():1 applyEntry():1 commit():1 setCommandSequence():1 nextEntryId():1 getCluster():1 eventSequence():1 executor():1 get():1 create():1 setEventSequence():1 setId():1 getAddress():1 setSession():1 setTimestamp():1 logRequest():1 debug():1 getTerm():1 checkSessions():1 whenComplete():1 setEventVersion():1 getType():1 currentTimeMillis():1 whenCompleteAsync():1 setTerm():1 append():1 ] applyEntries[ getLog():3 getAddress():2 debug():1 max():1 apply():1 release():1 isEmpty():1 getMessage():1 getLastApplied():1 whenComplete():1 firstIndex():1 isOpen():1 get():1 getStateMachine():1 info():1 ] query[ submitQueryLinearizable():2 setSequence():1 submitQueryLocal():1 logRequest():1 setVersion():1 getLog():1 session():1 release():1 query():1 getTerm():1 checkThread():1 version():1 consistency():1 submitQueryBoundedLinearizable():1 sequence():1 setIndex():1 currentTimeMillis():1 setId():1 create():1 setSession():1 setQuery():1 getCommitIndex():1 setTimestamp():1 setTerm():1 ] submitQueryLinearizable[ withStatus():1 release():1 commit():1 logResponse():1 checkThread():1 acquire():1 whenComplete():1 isOpen():1 applyQuery():1 build():1 withError():1 builder():1 complete():1 ] unregister[ logResponse():4 builder():4 withStatus():4 build():4 complete():4 getLog():3 withError():3 release():2 checkThread():2 isOpen():2 getThreadContext():1 session():1 applyEntry():1 commit():1 nextEntryId():1 executor():1 get():1 create():1 setId():1 getAddress():1 setSession():1 setTimestamp():1 logRequest():1 debug():1 getTerm():1 checkSessions():1 whenComplete():1 getType():1 currentTimeMillis():1 whenCompleteAsync():1 setTerm():1 append():1 ] checkSessions[ getLog():3 getAddress():2 id():2 debug():2 values():1 applyEntry():1 commit():1 nextEntryId():1 isUnregistering():1 executor():1 get():1 context():1 create():1 setId():1 getStateMachine():1 setSession():1 setTimestamp():1 isSuspect():1 sessions():1 getTerm():1 unregister():1 whenComplete():1 isOpen():1 currentTimeMillis():1 setTerm():1 append():1 ] submitQueryBoundedLinearizable[ submitQueryLocal():1 commitTime():1 currentTimeMillis():1 submitQueryLinearizable():1 toMillis():1 getElectionTimeout():1 ] command[ logResponse():5 builder():5 withStatus():5 build():5 withError():4 sequence():4 complete():4 getIndex():3 getLog():3 withVersion():3 whenComplete():3 session():2 release():2 checkThread():2 command():2 isOpen():2 setSequence():1 setRequest():1 applyEntry():1 commit():1 nextEntryId():1 executor():1 get():1 context():1 create():1 setId():1 getAddress():1 getStateMachine():1 setSession():1 setTimestamp():1 sessions():1 logRequest():1 debug():1 getTerm():1 checkSessions():1 setCommand():1 completedFuture():1 getType():1 registerRequest():1 currentTimeMillis():1 withResult():1 getSession():1 nextRequest():1 setTerm():1 append():1 ] takeLeadership[ hashCode():1 getAddress():1 setLeader():1 ] applyQuery[ withStatus():3 logResponse():3 build():3 builder():3 complete():3 withError():2 release():1 applyEntry():1 checkSessions():1 withVersion():1 getLastApplied():1 whenComplete():1 isOpen():1 getType():1 getStateMachine():1 withResult():1 ] open[ getThreadContext():1 isOpen():1 thenRun():1 startHeartbeatTimer():1 execute():1 whenComplete():1 thenApply():1 ] append[ getTerm():3 acquire():2 term():2 withStatus():1 leader():1 getLog():1 release():1 logResponse():1 checkThread():1 withLogIndex():1 transition():1 completedFuture():1 build():1 withSucceeded():1 builder():1 lastIndex():1 withTerm():1 setLeader():1 ] register[ logResponse():4 builder():4 withStatus():4 build():4 complete():4 getLog():3 withError():3 release():2 checkThread():2 whenComplete():2 isOpen():2 withMembers():1 withSession():1 buildActiveMembers():1 applyEntry():1 getSessionTimeout():1 commit():1 setConnection():1 nextEntryId():1 getCluster():1 get():1 create():1 setId():1 toMillis():1 connection():1 getAddress():1 setTimestamp():1 logRequest():1 debug():1 getTerm():1 withTimeout():1 checkSessions():1 setTimeout():1 getType():1 currentTimeMillis():1 setTerm():1 append():1 ] ,"server/src/main/java/io/atomix/copycat/server/state/LeaderState.java: [Extract Method(14), Rename Method(2)]"
