Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
com.jwplayer.southpaw.topic.KafkaTopicTest,setup,90 -> 95,1cece58bb76bd27f8a5700df1b729440caa7dc0b -> 21debd99c641b9681fd05a00d0419f561e47948c,"['https://github.com/jwplayer/southpaw/commit/e7d7e30b048e0da7a1a9f443aa105e9e4f853ee2', 'https://github.com/jwplayer/southpaw/commit/eff51ecc6b71f93eea5ccc8abae69cfd631a555d', 'https://github.com/jwplayer/southpaw/commit/1cece58bb76bd27f8a5700df1b729440caa7dc0b', 'https://github.com/jwplayer/southpaw/commit/21debd99c641b9681fd05a00d0419f561e47948c']",30,22,8,7,4.0,3.0,5.0,7.0,3.0,4.0,1.0,1.0,3,"src/test/java/com/jwplayer/southpaw/topic/KafkaTopicTest.java: [Extract Method(39), Replace Attribute With Variable(12), Add Method Annotation(6), Remove Method Annotation(6), Add Attribute Modifier(4), Add Method Modifier(4), Change Variable Type(4), Rename Variable(4)]"
com.jwplayer.southpaw.topic.InMemoryTopic$IMTIterator,next,90 -> 113,1cece58bb76bd27f8a5700df1b729440caa7dc0b -> 7be023901425c7408cfe80390b25e639502e6e1d,"['https://github.com/jwplayer/southpaw/commit/1cece58bb76bd27f8a5700df1b729440caa7dc0b', 'https://github.com/jwplayer/southpaw/commit/7be023901425c7408cfe80390b25e639502e6e1d']",90,56,34,36,5.0,4.0,18.0,10.0,8.0,1.0,4.0,2.0,8,"src/main/java/com/jwplayer/southpaw/topic/InMemoryTopic.java: [Extract Method(12), Extract Variable(5), Add Attribute Modifier(4), Change Return Type(4), Replace Attribute With Variable(4), Extract And Move Method(4), Move And Inline Method(4), Rename Method(2), Change Attribute Type(2)] src/test/java/com/jwplayer/southpaw/topic/InMemoryTopicTest.java: [Inline Method(10), Inline Variable(5), Change Attribute Type(4)]"
com.jwplayer.southpaw.topic.InMemoryTopic,resetCurrentOffsets,90 -> 113,1cece58bb76bd27f8a5700df1b729440caa7dc0b -> 7be023901425c7408cfe80390b25e639502e6e1d,"['https://github.com/jwplayer/southpaw/commit/1cece58bb76bd27f8a5700df1b729440caa7dc0b', 'https://github.com/jwplayer/southpaw/commit/7be023901425c7408cfe80390b25e639502e6e1d']",90,56,34,36,0.0,0.0,5.0,3.0,4.0,1.0,2.0,1.0,4,"src/main/java/com/jwplayer/southpaw/topic/InMemoryTopic.java: [Extract Method(12), Extract Variable(5), Add Attribute Modifier(4), Change Return Type(4), Replace Attribute With Variable(4), Extract And Move Method(4), Move And Inline Method(4), Rename Method(2), Change Attribute Type(2)] src/test/java/com/jwplayer/southpaw/topic/InMemoryTopicTest.java: [Inline Method(10), Inline Variable(5), Change Attribute Type(4)]"
com.jwplayer.southpaw.state.RocksDBState,flush,16 -> 23,0dcb4fb2e0c93e45e03c6e0fde0c9245b2e102d5 -> 847eba08a9697c7fd10f064be0dcc62c05e03718,"['https://github.com/jwplayer/southpaw/commit/e7d7e30b048e0da7a1a9f443aa105e9e4f853ee2', 'https://github.com/jwplayer/southpaw/commit/207ee6cc2e5c0efe563ba8d357f98224ee2e44a3', 'https://github.com/jwplayer/southpaw/commit/23e41ebd5e471f56d69c5efb96a1b0f8ebd455a5', 'https://github.com/jwplayer/southpaw/commit/0dcb4fb2e0c93e45e03c6e0fde0c9245b2e102d5', 'https://github.com/jwplayer/southpaw/commit/847eba08a9697c7fd10f064be0dcc62c05e03718']",44,34,10,1,4.0,3.0,13.0,11.0,6.0,4.0,3.0,3.0,15,"src/main/java/com/jwplayer/southpaw/state/RocksDBState.java: [Extract Method(55), Extract Variable(7), Rename Variable(4)]"
com.jwplayer.southpaw.topic.InMemoryTopic,write,90 -> 113,1cece58bb76bd27f8a5700df1b729440caa7dc0b -> 7be023901425c7408cfe80390b25e639502e6e1d,"['https://github.com/jwplayer/southpaw/commit/e7d7e30b048e0da7a1a9f443aa105e9e4f853ee2', 'https://github.com/jwplayer/southpaw/commit/21ac5dca0ad24da3802c781290efeea4352c8cd0', 'https://github.com/jwplayer/southpaw/commit/6cdd913e7b5f0397a536f18064062f9d22fd3166', 'https://github.com/jwplayer/southpaw/commit/1cece58bb76bd27f8a5700df1b729440caa7dc0b', 'https://github.com/jwplayer/southpaw/commit/7be023901425c7408cfe80390b25e639502e6e1d']",90,56,34,36,9.0,5.0,23.0,7.0,9.0,6.0,5.0,1.0,5,"src/main/java/com/jwplayer/southpaw/topic/InMemoryTopic.java: [Extract Method(12), Extract Variable(5), Add Attribute Modifier(4), Change Return Type(4), Replace Attribute With Variable(4), Extract And Move Method(4), Move And Inline Method(4), Rename Method(2), Change Attribute Type(2)] src/test/java/com/jwplayer/southpaw/topic/InMemoryTopicTest.java: [Inline Method(10), Inline Variable(5), Change Attribute Type(4)]"
