Class,Method,Commit Number,Commit Hash,Diff URL,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
tenksteps.userprofiles.UserProfileApiVerticle,register,81 -> 182,ffe220e0c3ea7169d1d7692a2954663281db15ef -> 6ad0f6f4f259410e0ee17e4e3bb70fe06921bccc,"['https://github.com/jponge/vertx-in-action/commit/7f846912946a5de249af6a1c92362fc0e12d2adb', 'https://github.com/jponge/vertx-in-action/commit/ee4d66ba0e88d2d95e04c1ee2c2fd96678a336ce', 'https://github.com/jponge/vertx-in-action/commit/ffe220e0c3ea7169d1d7692a2954663281db15ef', 'https://github.com/jponge/vertx-in-action/commit/6ad0f6f4f259410e0ee17e4e3bb70fe06921bccc']",12,6,6,1,3.0,3.0,7.0,7.0,12.0,11.0,1.0,1.0,13,part2-steps-challenge/user-profile-service/src/main/java/tenksteps/userprofiles/UserProfileApiVerticle.java: [Extract Method(16)]
tenksteps.userprofiles.UserProfileApiVerticle,updateUser,51 -> 52,13ed19124199ade5a7977fd3ee2fdac3d0b3aa2a -> 71f736473681c6f65e2cf0702ca525d5993bcfa9,"['https://github.com/jponge/vertx-in-action/commit/13ed19124199ade5a7977fd3ee2fdac3d0b3aa2a', 'https://github.com/jponge/vertx-in-action/commit/71f736473681c6f65e2cf0702ca525d5993bcfa9', 'https://github.com/jponge/vertx-in-action/commit/865b9a0a2c1672f855122cfac211a09b6e6fd0c9']",3,0,3,3,3.0,3.0,21.0,18.0,15.0,15.0,5.0,4.0,15,"part2-steps-challenge/user-profiles/src/main/java/tenksteps/userprofiles/UserProfileApiVerticle.java: [Extract Method(10), Extract Variable(5)]"
