Class,Method,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
test.org.dst.core.operator.KVSSetTest,testSet,52 -> 56,48cf3726bf1125d4c2ebc18c713b95294fc24a51 -> 3755459b7302c10664e5561d0dccb981868efde5,16,7,9,11,5.0,5.0,17.0,13.0,13.0,9.0,1.0,1.0,13,"test/src/test/java/test/org/dst/core/operator/KVSSetTest.java: [Rename Variable(2), Move Method(1)]"
com.distkv.server.storeserver.runtime.workerpool.Worker,storeHandler,344 -> 347,e1e31082b350a888dc3edf856cced92b82ff6a7d -> 830960177e5fd7078854a4e59219780e2421a652,35,6,29,47,21.0,21.0,581.0,576.0,95.0,95.0,107.0,102.0,95,server/src/main/java/com/distkv/server/storeserver/runtime/workerpool/Worker.java: [Extract Method(28)]
com.distkv.dst.core.operatorImpl.DstSortedListsImpl,incrScore,187 -> 188,98409030c83a8ef96170adcce798d3e3112a73a6 -> 711952f88ecc77480618be3e798fd144108be3b5,0,0,0,1,4.0,4.0,36.0,34.0,15.0,15.0,9.0,9.0,15,core/src/main/java/com/distkv/dst/core/operatorImpl/DstSortedListsImpl.java: [Move Method(6)]
test.org.dst.rpc.SetRpcTest,testSet,61 -> 62,d44be79e696563d0fc2ad3f90443b1db6a9ee858 -> fad06e293fb2e876ec9ad0aa4f14d1a5e834e3db,4,1,3,6,3.0,2.0,9.0,7.0,7.0,5.0,1.0,1.0,7,"test/src/test/java/test/org/dst/rpc/SetRpcTest.java: [Extract Method(40), Rename Method(2)]"
